Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:02:49.631141984,"[(87, 3), (186, 4), (40, 4)]",11,2023-02-15 09:06:49.631141984
Cust00002,2023-02-15 08:05:53.347166203,"[(22, 1), (78, 1)]",2,2023-02-15 09:59:53.347166203
Cust00003,2023-02-15 08:07:41.834742205,"[(146, 2), (103, 1)]",3,2023-02-15 10:03:41.834742205
Cust00004,2023-02-15 08:08:00.534629697,"[(86, 1)]",1,2023-02-15 10:06:00.534629697
Cust00005,2023-02-15 08:08:52.061985136,"[(107, 2), (22, 2)]",4,2023-02-15 09:19:52.061985136
Cust00006,2023-02-15 08:17:17.040656521,"[(271, 8), (30, 2), (49, 1)]",11,2023-02-15 09:18:17.040656521
Cust00007,2023-02-15 08:17:36.210704977,"[(10, 1), (175, 4), (105, 9)]",14,2023-02-15 08:55:36.210704977
Cust00008,2023-02-15 08:18:11.430435262,"[(121, 4), (79, 2)]",6,2023-02-15 09:57:11.430435262
Cust00009,2023-02-15 08:20:33.423477684,"[(89, 4), (55, 3)]",7,2023-02-15 09:07:33.423477684
Cust00010,2023-02-15 08:21:45.412881203,"[(337, 2), (25, 1)]",3,2023-02-15 09:29:45.412881203
Cust00011,2023-02-15 08:22:31.427315377,"[(33, 2), (353, 2), (50, 1), (132, 1)]",6,2023-02-15 10:05:31.427315377
Cust00012,2023-02-15 08:25:00.596962431,"[(3, 2), (344, 4)]",6,2023-02-15 09:01:00.596962431
Cust00013,2023-02-15 08:25:47.877060022,"[(99, 3), (21, 2), (34, 3), (53, 3)]",11,2023-02-15 09:40:47.877060022
Cust00014,2023-02-15 08:29:56.286112785,"[(234, 2)]",2,2023-02-15 10:24:56.286112785
Cust00015,2023-02-15 08:31:08.919205354,"[(13, 1), (69, 2), (22, 4), (1, 3)]",10,2023-02-15 09:54:08.919205354
Cust00016,2023-02-15 08:33:09.833900267,"[(40, 3), (46, 3), (270, 2), (11, 3)]",11,2023-02-15 09:05:09.833900267
Cust00017,2023-02-15 08:33:32.592374076,"[(258, 3)]",3,2023-02-15 09:43:32.592374076
Cust00018,2023-02-15 08:34:09.101339283,"[(73, 1), (79, 2), (9, 3)]",6,2023-02-15 09:33:09.101339283
Cust00019,2023-02-15 08:34:15.007368746,"[(31, 4), (106, 2), (161, 3), (259, 2)]",11,2023-02-15 10:27:15.007368746
Cust00020,2023-02-15 08:35:30.780887093,"[(253, 2), (22, 2), (225, 4), (296, 3)]",11,2023-02-15 10:06:30.780887093
Cust00021,2023-02-15 08:45:34.791429648,"[(125, 1), (10, 2)]",3,2023-02-15 09:27:34.791429648
Cust00022,2023-02-15 08:46:29.969066006,"[(70, 3)]",3,2023-02-15 10:03:29.969066006
Cust00023,2023-02-15 08:51:35.001803455,"[(6, 3), (211, 4), (103, 5), (100, 2)]",14,2023-02-15 10:12:35.001803455
Cust00024,2023-02-15 08:51:54.597037863,"[(256, 4), (189, 9), (187, 3)]",16,2023-02-15 10:48:54.597037863
Cust00025,2023-02-15 08:52:08.430397134,"[(80, 1)]",1,2023-02-15 09:56:08.430397134
Cust00026,2023-02-15 08:54:44.621724108,"[(94, 3), (66, 2), (15, 1)]",6,2023-02-15 09:24:44.621724108
Cust00027,2023-02-15 08:56:51.398180025,"[(132, 4), (45, 1)]",5,2023-02-15 09:32:51.398180025
Cust00028,2023-02-15 08:57:12.154657736,"[(31, 4), (17, 2), (217, 3)]",9,2023-02-15 09:59:12.154657736
Cust00029,2023-02-15 08:57:28.063305670,"[(41, 3), (167, 3), (82, 2), (345, 3)]",11,2023-02-15 09:44:28.063305670
Cust00030,2023-02-15 08:58:50.019756320,"[(66, 6), (76, 1), (108, 1)]",8,2023-02-15 10:41:50.019756320
