Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:23.024131049,"[(44, 3), (36, 1)]",4,2023-02-15 09:27:23.024131049
Cust00002,2023-02-15 08:00:30.215504018,"[(166, 7), (111, 1), (207, 3), (108, 2)]",13,2023-02-15 09:27:30.215504018
Cust00003,2023-02-15 08:01:09.463814704,"[(49, 3)]",3,2023-02-15 09:09:09.463814704
Cust00004,2023-02-15 08:01:20.027934090,"[(171, 1), (194, 4), (319, 3), (111, 2)]",10,2023-02-15 08:48:20.027934090
Cust00005,2023-02-15 08:02:37.024248955,"[(268, 1), (70, 1), (221, 1)]",3,2023-02-15 09:47:37.024248955
Cust00006,2023-02-15 08:03:24.750166683,"[(174, 2)]",2,2023-02-15 08:49:24.750166683
Cust00007,2023-02-15 08:03:44.229588754,"[(36, 1)]",1,2023-02-15 09:50:44.229588754
Cust00008,2023-02-15 08:04:52.515205639,"[(3, 3), (99, 1)]",4,2023-02-15 09:05:52.515205639
Cust00009,2023-02-15 08:06:36.311993391,"[(251, 1), (207, 2), (15, 1), (38, 2)]",6,2023-02-15 08:36:36.311993391
Cust00010,2023-02-15 08:08:51.971721608,"[(142, 1), (34, 1), (12, 2), (216, 1)]",5,2023-02-15 09:16:51.971721608
Cust00011,2023-02-15 08:13:45.920536056,"[(97, 2), (141, 1)]",3,2023-02-15 09:32:45.920536056
Cust00012,2023-02-15 08:14:07.732018937,"[(162, 4), (198, 8)]",12,2023-02-15 10:07:07.732018937
Cust00013,2023-02-15 08:17:13.120104634,"[(105, 3), (92, 3)]",6,2023-02-15 09:13:13.120104634
Cust00014,2023-02-15 08:17:27.054041961,"[(59, 4), (109, 4)]",8,2023-02-15 09:47:27.054041961
Cust00015,2023-02-15 08:20:13.453731665,"[(90, 4)]",4,2023-02-15 10:00:13.453731665
Cust00016,2023-02-15 08:26:14.418920263,"[(112, 3)]",3,2023-02-15 10:22:14.418920263
Cust00017,2023-02-15 08:27:23.763525854,"[(107, 4), (56, 2), (49, 2), (5, 2)]",10,2023-02-15 09:13:23.763525854
Cust00018,2023-02-15 08:30:48.700933199,"[(255, 2), (294, 2), (71, 1), (37, 3)]",8,2023-02-15 09:16:48.700933199
Cust00019,2023-02-15 08:32:06.395587276,"[(288, 1), (66, 3)]",4,2023-02-15 09:32:06.395587276
Cust00020,2023-02-15 08:34:32.283850676,"[(58, 1), (95, 1), (2, 1), (1, 1)]",4,2023-02-15 10:24:32.283850676
Cust00021,2023-02-15 08:34:35.756005395,"[(2, 1), (5, 3), (153, 1)]",5,2023-02-15 09:11:35.756005395
Cust00022,2023-02-15 08:35:13.562212720,"[(253, 1), (137, 3), (61, 1), (251, 4)]",9,2023-02-15 09:31:13.562212720
Cust00023,2023-02-15 08:35:31.768513408,"[(126, 2)]",2,2023-02-15 10:11:31.768513408
Cust00024,2023-02-15 08:35:46.646177943,"[(132, 4)]",4,2023-02-15 09:39:46.646177943
Cust00025,2023-02-15 08:40:06.053678755,"[(73, 4), (100, 2), (88, 2), (80, 1)]",9,2023-02-15 10:00:06.053678755
Cust00026,2023-02-15 08:40:10.671062578,"[(153, 4), (81, 3), (41, 4)]",11,2023-02-15 10:02:10.671062578
Cust00027,2023-02-15 08:43:35.386669576,"[(130, 1), (51, 2), (338, 1), (46, 8)]",12,2023-02-15 09:57:35.386669576
Cust00028,2023-02-15 08:45:21.920846189,"[(160, 2), (179, 1)]",3,2023-02-15 09:39:21.920846189
Cust00029,2023-02-15 08:47:17.414728609,"[(38, 2), (37, 4), (26, 4)]",10,2023-02-15 09:36:17.414728609
Cust00030,2023-02-15 08:48:15.326894388,"[(51, 1)]",1,2023-02-15 10:31:15.326894388
Cust00031,2023-02-15 08:49:46.504376385,"[(336, 1), (59, 1), (153, 2)]",4,2023-02-15 09:41:46.504376385
Cust00032,2023-02-15 08:50:32.716503381,"[(107, 1), (47, 3)]",4,2023-02-15 09:52:32.716503381
Cust00033,2023-02-15 08:51:07.650026881,"[(267, 10), (305, 3), (2, 3)]",16,2023-02-15 09:38:07.650026881
Cust00034,2023-02-15 08:51:09.489627062,"[(216, 1)]",1,2023-02-15 09:33:09.489627062
Cust00035,2023-02-15 08:53:14.092517168,"[(39, 2), (126, 4), (83, 2), (6, 3), (3, 4), (18, 4), (134, 2), (109, 4), (106, 2), (5, 4)]",31,2023-02-15 10:26:14.092517168
Cust00036,2023-02-15 08:53:47.060812392,"[(91, 1), (103, 2)]",3,2023-02-15 10:00:47.060812392
Cust00037,2023-02-15 08:54:55.399723141,"[(106, 4), (124, 1), (87, 2), (70, 2)]",9,2023-02-15 10:36:55.399723141
Cust00038,2023-02-15 08:56:18.134376410,"[(3, 2), (38, 2)]",4,2023-02-15 10:51:18.134376410
Cust00039,2023-02-15 09:00:14.385599834,"[(76, 3), (127, 2), (163, 2)]",7,2023-02-15 09:44:14.385599834
Cust00040,2023-02-15 09:01:10.970479670,"[(224, 1), (238, 1)]",2,2023-02-15 10:09:10.970479670
Cust00041,2023-02-15 09:03:10.410853037,"[(247, 1)]",1,2023-02-15 10:37:10.410853037
Cust00042,2023-02-15 09:08:28.295182122,"[(140, 3), (41, 3), (159, 2), (118, 2), (36, 4), (225, 3), (76, 4), (310, 4), (162, 8)]",33,2023-02-15 10:30:28.295182122
Cust00043,2023-02-15 09:10:52.857812912,"[(13, 3), (143, 7)]",10,2023-02-15 11:03:52.857812912
Cust00044,2023-02-15 09:11:29.054877905,"[(87, 2), (141, 2), (121, 2)]",6,2023-02-15 11:06:29.054877905
Cust00045,2023-02-15 09:13:15.793281792,"[(197, 4), (112, 2)]",6,2023-02-15 10:29:15.793281792
Cust00046,2023-02-15 09:16:49.432260940,"[(46, 2), (95, 3)]",5,2023-02-15 10:12:49.432260940
Cust00047,2023-02-15 09:18:15.017716887,"[(191, 9)]",9,2023-02-15 09:56:15.017716887
Cust00048,2023-02-15 09:18:17.429979155,"[(6, 2)]",2,2023-02-15 11:12:17.429979155
Cust00049,2023-02-15 09:23:45.836926561,"[(252, 1)]",1,2023-02-15 09:54:45.836926561
Cust00050,2023-02-15 09:24:14.589403267,"[(143, 4), (140, 1), (291, 2)]",7,2023-02-15 11:14:14.589403267
Cust00051,2023-02-15 09:25:15.479786104,"[(69, 8), (77, 1)]",9,2023-02-15 10:06:15.479786104
Cust00052,2023-02-15 09:30:21.961071435,"[(7, 3), (120, 10), (197, 2)]",15,2023-02-15 10:25:21.961071435
Cust00053,2023-02-15 09:33:07.754893034,"[(16, 2)]",2,2023-02-15 10:27:07.754893034
Cust00054,2023-02-15 09:33:20.219271873,"[(9, 3), (137, 2), (243, 4)]",9,2023-02-15 10:32:20.219271873
Cust00055,2023-02-15 09:36:23.292668687,"[(7, 4), (222, 4)]",8,2023-02-15 10:22:23.292668687
Cust00056,2023-02-15 09:36:39.721682629,"[(158, 1)]",1,2023-02-15 11:15:39.721682629
Cust00057,2023-02-15 09:36:45.440810749,"[(329, 6), (47, 1)]",7,2023-02-15 10:18:45.440810749
Cust00058,2023-02-15 09:39:13.684874384,"[(38, 1), (154, 3)]",4,2023-02-15 10:32:13.684874384
Cust00059,2023-02-15 09:39:48.727107870,"[(191, 1), (326, 4)]",5,2023-02-15 11:26:48.727107870
Cust00060,2023-02-15 09:40:31.646285200,"[(123, 2)]",2,2023-02-15 10:30:31.646285200
Cust00061,2023-02-15 09:41:20.352789254,"[(190, 1)]",1,2023-02-15 11:33:20.352789254
Cust00062,2023-02-15 09:42:25.110990632,"[(72, 3)]",3,2023-02-15 11:35:25.110990632
Cust00063,2023-02-15 09:49:20.094774996,"[(260, 4), (78, 2), (91, 2)]",8,2023-02-15 11:15:20.094774996
Cust00064,2023-02-15 09:51:03.718391007,"[(178, 2)]",2,2023-02-15 11:15:03.718391007
Cust00065,2023-02-15 09:51:49.531868349,"[(68, 4), (15, 6), (130, 4), (241, 1)]",15,2023-02-15 11:29:49.531868349
Cust00066,2023-02-15 09:52:46.942850913,"[(59, 1), (201, 8)]",9,2023-02-15 11:18:46.942850913
Cust00067,2023-02-15 09:54:24.086138968,"[(116, 3)]",3,2023-02-15 10:38:24.086138968
Cust00068,2023-02-15 09:54:30.624146908,"[(185, 4), (192, 4), (155, 1), (43, 1)]",10,2023-02-15 10:27:30.624146908
Cust00069,2023-02-15 10:01:56.229242682,"[(41, 2), (93, 5), (201, 4)]",11,2023-02-15 11:30:56.229242682
Cust00070,2023-02-15 10:02:44.832129693,"[(127, 7), (48, 3)]",10,2023-02-15 10:55:44.832129693
Cust00071,2023-02-15 10:03:46.011595922,"[(205, 1), (109, 1)]",2,2023-02-15 11:06:46.011595922
Cust00072,2023-02-15 10:07:46.303898799,"[(11, 3), (49, 2), (33, 1), (106, 2), (69, 3), (26, 1)]",12,2023-02-15 10:56:46.303898799
Cust00073,2023-02-15 10:08:27.894855704,"[(15, 3), (216, 2), (25, 4), (12, 2)]",11,2023-02-15 11:36:27.894855704
Cust00074,2023-02-15 10:09:08.513347853,"[(23, 4), (207, 3)]",7,2023-02-15 11:17:08.513347853
Cust00075,2023-02-15 10:09:59.040187246,"[(159, 2)]",2,2023-02-15 11:34:59.040187246
Cust00076,2023-02-15 10:12:14.682999777,"[(1, 3)]",3,2023-02-15 11:22:14.682999777
Cust00077,2023-02-15 10:12:54.782146956,"[(203, 1), (83, 2), (42, 2), (66, 2)]",7,2023-02-15 11:20:54.782146956
Cust00078,2023-02-15 10:20:12.885397734,"[(150, 1), (290, 1)]",2,2023-02-15 11:28:12.885397734
Cust00079,2023-02-15 10:20:19.304618916,"[(226, 3), (200, 2), (20, 1)]",6,2023-02-15 12:07:19.304618916
Cust00080,2023-02-15 10:20:25.462191643,"[(166, 1), (171, 4), (42, 4), (74, 2), (12, 1), (121, 1)]",13,2023-02-15 11:16:25.462191643
Cust00081,2023-02-15 10:23:36.636014863,"[(123, 1)]",1,2023-02-15 11:08:36.636014863
Cust00082,2023-02-15 10:25:06.889405190,"[(119, 1), (192, 1)]",2,2023-02-15 11:39:06.889405190
Cust00083,2023-02-15 10:26:37.958598050,"[(160, 1), (242, 1), (131, 4)]",6,2023-02-15 11:55:37.958598050
Cust00084,2023-02-15 10:26:59.904271707,"[(134, 3), (92, 2)]",5,2023-02-15 11:40:59.904271707
Cust00085,2023-02-15 10:29:41.459164063,"[(118, 4), (358, 2), (13, 3), (19, 4), (209, 1)]",14,2023-02-15 11:24:41.459164063
Cust00086,2023-02-15 10:31:23.843111447,"[(51, 2), (195, 1)]",3,2023-02-15 11:15:23.843111447
Cust00087,2023-02-15 10:37:48.832775456,"[(208, 2), (10, 3), (28, 3), (53, 2)]",10,2023-02-15 11:43:48.832775456
Cust00088,2023-02-15 10:38:17.311568515,"[(72, 3), (111, 3)]",6,2023-02-15 12:02:17.311568515
Cust00089,2023-02-15 10:39:42.886606626,"[(3, 1), (110, 1), (59, 5)]",7,2023-02-15 11:35:42.886606626
Cust00090,2023-02-15 10:41:11.250478307,"[(225, 3), (78, 3), (277, 4)]",10,2023-02-15 11:51:11.250478307
Cust00091,2023-02-15 10:41:53.504185212,"[(45, 2)]",2,2023-02-15 11:18:53.504185212
