Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:02:07.809743430,"[(331, 2), (113, 3), (61, 2)]",7,2023-02-15 08:41:07.809743430
Cust00002,2023-02-15 08:02:23.988469749,"[(24, 2), (98, 3)]",5,2023-02-15 09:59:23.988469749
Cust00003,2023-02-15 08:04:00.420824341,"[(39, 3)]",3,2023-02-15 08:40:00.420824341
Cust00004,2023-02-15 08:04:21.435938123,"[(108, 1)]",1,2023-02-15 09:11:21.435938123
Cust00005,2023-02-15 08:05:38.760755836,"[(128, 1), (57, 1), (46, 1)]",3,2023-02-15 09:58:38.760755836
Cust00006,2023-02-15 08:05:42.094980535,"[(262, 2), (127, 1), (197, 2)]",5,2023-02-15 09:12:42.094980535
Cust00007,2023-02-15 08:06:37.845202986,"[(266, 4), (55, 9), (27, 2)]",15,2023-02-15 09:33:37.845202986
Cust00008,2023-02-15 08:06:49.806966147,"[(131, 4)]",4,2023-02-15 08:43:49.806966147
Cust00009,2023-02-15 08:06:50.475526686,"[(52, 2)]",2,2023-02-15 09:16:50.475526686
Cust00010,2023-02-15 08:07:59.618268931,"[(73, 2)]",2,2023-02-15 09:28:59.618268931
Cust00011,2023-02-15 08:08:40.115407622,"[(287, 2), (14, 2)]",4,2023-02-15 09:36:40.115407622
Cust00012,2023-02-15 08:09:18.720540524,"[(127, 3)]",3,2023-02-15 09:04:18.720540524
Cust00013,2023-02-15 08:09:25.367659398,"[(253, 2), (137, 4), (36, 3)]",9,2023-02-15 09:39:25.367659398
Cust00014,2023-02-15 08:10:13.009360747,"[(158, 3), (84, 3), (6, 1)]",7,2023-02-15 09:42:13.009360747
Cust00015,2023-02-15 08:11:24.174272547,"[(180, 3)]",3,2023-02-15 09:41:24.174272547
Cust00016,2023-02-15 08:11:42.485898223,"[(20, 4), (114, 4)]",8,2023-02-15 09:05:42.485898223
Cust00017,2023-02-15 08:12:29.146681159,"[(55, 2)]",2,2023-02-15 08:50:29.146681159
Cust00018,2023-02-15 08:13:21.090885400,"[(16, 1)]",1,2023-02-15 09:52:21.090885400
Cust00019,2023-02-15 08:15:28.121106305,"[(130, 1)]",1,2023-02-15 08:53:28.121106305
Cust00020,2023-02-15 08:16:01.014692205,"[(338, 8), (110, 1), (167, 3), (213, 2)]",14,2023-02-15 09:26:01.014692205
Cust00021,2023-02-15 08:16:21.816072723,"[(82, 4), (263, 1), (16, 2), (7, 4), (52, 3)]",14,2023-02-15 10:07:21.816072723
Cust00022,2023-02-15 08:17:15.838787521,"[(100, 2), (22, 3)]",5,2023-02-15 09:54:15.838787521
Cust00023,2023-02-15 08:17:46.686860701,"[(60, 2), (68, 2)]",4,2023-02-15 09:05:46.686860701
Cust00024,2023-02-15 08:18:08.047646383,"[(140, 4), (179, 3)]",7,2023-02-15 08:56:08.047646383
Cust00025,2023-02-15 08:18:56.539003639,"[(292, 2), (324, 1), (172, 10)]",13,2023-02-15 09:20:56.539003639
Cust00026,2023-02-15 08:18:58.499555419,"[(104, 1)]",1,2023-02-15 09:14:58.499555419
Cust00027,2023-02-15 08:18:59.718793382,"[(212, 5), (16, 1)]",6,2023-02-15 09:33:59.718793382
Cust00028,2023-02-15 08:19:10.869149775,"[(48, 3), (79, 2)]",5,2023-02-15 10:04:10.869149775
Cust00029,2023-02-15 08:19:12.597084153,"[(5, 7)]",7,2023-02-15 10:13:12.597084153
Cust00030,2023-02-15 08:19:23.821431084,"[(108, 1)]",1,2023-02-15 10:07:23.821431084
Cust00031,2023-02-15 08:19:36.426735207,"[(275, 2), (27, 3), (103, 1)]",6,2023-02-15 09:02:36.426735207
Cust00032,2023-02-15 08:19:40.859034018,"[(199, 2)]",2,2023-02-15 09:33:40.859034018
Cust00033,2023-02-15 08:20:01.055781143,"[(18, 2), (1, 3), (44, 1)]",6,2023-02-15 09:54:01.055781143
Cust00034,2023-02-15 08:20:07.202178306,"[(13, 2)]",2,2023-02-15 08:51:07.202178306
Cust00035,2023-02-15 08:20:15.743921790,"[(132, 2)]",2,2023-02-15 09:11:15.743921790
Cust00036,2023-02-15 08:20:16.858194016,"[(127, 1), (260, 2), (17, 6), (159, 1), (50, 4)]",14,2023-02-15 08:54:16.858194016
Cust00037,2023-02-15 08:21:28.077763949,"[(189, 3)]",3,2023-02-15 09:50:28.077763949
Cust00038,2023-02-15 08:21:38.864108102,"[(92, 4), (187, 1), (108, 3), (210, 3)]",11,2023-02-15 09:24:38.864108102
