Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:43.931615047,"[(95, 1), (136, 2), (170, 4)]",7,2023-02-15 09:48:43.931615047
Cust00002,2023-02-15 08:01:10.438625182,"[(181, 7), (101, 1), (23, 3)]",11,2023-02-15 09:53:10.438625182
Cust00003,2023-02-15 08:01:17.141646072,"[(131, 10)]",10,2023-02-15 09:18:17.141646072
Cust00004,2023-02-15 08:02:34.410847616,"[(196, 2), (11, 3)]",5,2023-02-15 09:22:34.410847616
Cust00005,2023-02-15 08:03:00.276095508,"[(172, 1), (190, 3), (39, 1)]",5,2023-02-15 09:32:00.276095508
Cust00006,2023-02-15 08:03:17.586342588,"[(1, 1)]",1,2023-02-15 08:53:17.586342588
Cust00007,2023-02-15 08:03:31.778204743,"[(281, 1), (288, 1), (148, 4)]",6,2023-02-15 09:36:31.778204743
Cust00008,2023-02-15 08:04:23.031590856,"[(39, 2), (28, 2), (7, 1)]",5,2023-02-15 09:02:23.031590856
Cust00009,2023-02-15 08:04:24.377244274,"[(235, 1), (5, 2), (140, 4), (58, 1)]",8,2023-02-15 08:55:24.377244274
Cust00010,2023-02-15 08:04:30.088050998,"[(5, 4), (27, 6), (167, 4), (34, 1)]",15,2023-02-15 09:00:30.088050998
Cust00011,2023-02-15 08:04:30.842090590,"[(56, 1)]",1,2023-02-15 09:55:30.842090590
Cust00012,2023-02-15 08:04:40.604477933,"[(6, 2), (40, 4), (226, 1)]",7,2023-02-15 09:38:40.604477933
Cust00013,2023-02-15 08:04:46.872004415,"[(26, 3), (20, 2), (11, 8), (116, 4)]",17,2023-02-15 09:18:46.872004415
Cust00014,2023-02-15 08:05:09.818072569,"[(137, 3), (33, 1), (261, 3)]",7,2023-02-15 09:01:09.818072569
Cust00015,2023-02-15 08:05:24.812601212,"[(70, 2), (110, 2), (8, 3)]",7,2023-02-15 09:43:24.812601212
