Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:56.312170797,"[(118, 4), (25, 3), (9, 3)]",10,2023-02-15 08:44:56.312170797
Cust00002,2023-02-15 08:00:58.808087756,"[(287, 3), (1, 3), (358, 1)]",7,2023-02-15 08:31:58.808087756
Cust00003,2023-02-15 08:01:01.607990587,"[(22, 2), (49, 4), (66, 1)]",7,2023-02-15 10:01:01.607990587
Cust00004,2023-02-15 08:02:28.251489190,"[(230, 2), (143, 1)]",3,2023-02-15 09:35:28.251489190
Cust00005,2023-02-15 08:08:10.347114662,"[(51, 1), (14, 2), (145, 1), (79, 4)]",8,2023-02-15 08:51:10.347114662
Cust00006,2023-02-15 08:08:46.282047882,"[(99, 1), (105, 7)]",8,2023-02-15 08:41:46.282047882
Cust00007,2023-02-15 08:11:45.351493138,"[(275, 2), (163, 3)]",5,2023-02-15 09:14:45.351493138
Cust00008,2023-02-15 08:13:13.636540611,"[(70, 4), (45, 2)]",6,2023-02-15 09:44:13.636540611
Cust00009,2023-02-15 08:13:53.212881427,"[(27, 1)]",1,2023-02-15 09:23:53.212881427
Cust00010,2023-02-15 08:14:59.285968840,"[(1, 4)]",4,2023-02-15 08:44:59.285968840
Cust00011,2023-02-15 08:17:26.537477726,"[(120, 4), (275, 2), (135, 1), (266, 2)]",9,2023-02-15 09:21:26.537477726
Cust00012,2023-02-15 08:19:39.156368050,"[(131, 1), (246, 3), (86, 3)]",7,2023-02-15 09:25:39.156368050
Cust00013,2023-02-15 08:21:18.022867436,"[(99, 1), (77, 1)]",2,2023-02-15 09:04:18.022867436
Cust00014,2023-02-15 08:21:21.854909191,"[(150, 2), (22, 1), (120, 5)]",8,2023-02-15 09:42:21.854909191
Cust00015,2023-02-15 08:23:11.469918739,"[(127, 1), (49, 2), (15, 4), (82, 2)]",9,2023-02-15 10:18:11.469918739
