Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:43.125135324,"[(175, 4), (9, 4), (206, 1)]",9,2023-02-15 09:31:43.125135324
Cust00002,2023-02-15 08:01:38.224136029,"[(44, 1), (80, 2)]",3,2023-02-15 09:37:38.224136029
Cust00003,2023-02-15 08:01:42.637679713,"[(133, 3), (76, 1)]",4,2023-02-15 09:49:42.637679713
Cust00004,2023-02-15 08:02:11.559968832,"[(125, 4)]",4,2023-02-15 09:34:11.559968832
Cust00005,2023-02-15 08:02:50.913435670,"[(111, 1), (245, 3), (5, 2), (293, 1)]",7,2023-02-15 09:52:50.913435670
Cust00006,2023-02-15 08:05:29.862095462,"[(20, 2), (109, 4)]",6,2023-02-15 09:28:29.862095462
Cust00007,2023-02-15 08:06:19.107227638,"[(52, 4), (39, 3), (29, 2)]",9,2023-02-15 09:49:19.107227638
Cust00008,2023-02-15 08:06:36.334616065,"[(37, 9), (41, 4)]",13,2023-02-15 09:35:36.334616065
Cust00009,2023-02-15 08:08:14.565569468,"[(31, 1)]",1,2023-02-15 10:00:14.565569468
Cust00010,2023-02-15 08:09:04.980144669,"[(28, 4), (59, 4), (30, 4)]",12,2023-02-15 09:59:04.980144669
Cust00011,2023-02-15 08:09:06.642182528,"[(36, 1), (20, 4), (80, 1)]",6,2023-02-15 09:53:06.642182528
Cust00012,2023-02-15 08:10:30.324356692,"[(112, 4), (2, 1)]",5,2023-02-15 09:49:30.324356692
Cust00013,2023-02-15 08:11:20.855474443,"[(89, 2), (176, 2), (96, 3), (81, 4)]",11,2023-02-15 10:09:20.855474443
Cust00014,2023-02-15 08:13:16.467628452,"[(77, 4), (176, 4)]",8,2023-02-15 09:54:16.467628452
Cust00015,2023-02-15 08:15:13.262301812,"[(12, 3), (56, 2), (42, 3)]",8,2023-02-15 08:50:13.262301812
Cust00016,2023-02-15 08:17:38.227576513,"[(89, 5)]",5,2023-02-15 08:53:38.227576513
Cust00017,2023-02-15 08:18:03.521505418,"[(161, 4), (171, 3), (169, 4)]",11,2023-02-15 09:25:03.521505418
Cust00018,2023-02-15 08:18:54.679862530,"[(235, 1), (185, 3), (145, 4), (64, 1), (105, 1), (8, 4), (74, 3)]",17,2023-02-15 09:27:54.679862530
Cust00019,2023-02-15 08:19:47.928778114,"[(74, 2), (267, 2), (66, 2), (13, 1)]",7,2023-02-15 10:17:47.928778114
Cust00020,2023-02-15 08:20:15.683403875,"[(123, 4)]",4,2023-02-15 08:56:15.683403875
Cust00021,2023-02-15 08:20:42.566835471,"[(66, 3), (223, 4)]",7,2023-02-15 09:20:42.566835471
Cust00022,2023-02-15 08:27:30.077909274,"[(275, 2), (87, 3)]",5,2023-02-15 10:16:30.077909274
Cust00023,2023-02-15 08:31:17.020629006,"[(47, 3)]",3,2023-02-15 09:09:17.020629006
Cust00024,2023-02-15 08:32:58.716523523,"[(30, 4), (138, 2), (46, 2)]",8,2023-02-15 09:32:58.716523523
Cust00025,2023-02-15 08:34:21.078391789,"[(54, 2), (210, 1)]",3,2023-02-15 10:04:21.078391789
Cust00026,2023-02-15 08:35:32.470434836,"[(230, 1), (53, 3), (30, 2), (36, 1), (37, 1), (11, 3), (261, 4), (95, 1)]",16,2023-02-15 09:48:32.470434836
Cust00027,2023-02-15 08:36:24.101686766,"[(201, 2), (253, 3), (64, 4)]",9,2023-02-15 09:21:24.101686766
Cust00028,2023-02-15 08:37:55.729903905,"[(176, 3)]",3,2023-02-15 09:12:55.729903905
Cust00029,2023-02-15 08:38:19.009448045,"[(109, 2)]",2,2023-02-15 09:24:19.009448045
Cust00030,2023-02-15 08:39:00.068467930,"[(139, 4), (35, 1), (94, 2), (203, 3), (37, 4), (164, 2), (5, 4), (291, 1), (138, 1), (27, 1)]",23,2023-02-15 09:46:00.068467930
Cust00031,2023-02-15 08:40:04.475058642,"[(120, 3)]",3,2023-02-15 10:22:04.475058642
Cust00032,2023-02-15 08:41:42.050534777,"[(5, 1), (363, 4), (17, 1)]",6,2023-02-15 09:55:42.050534777
Cust00033,2023-02-15 08:41:56.449037330,"[(17, 3), (111, 3), (117, 2)]",8,2023-02-15 09:50:56.449037330
Cust00034,2023-02-15 08:42:50.360384647,"[(97, 2)]",2,2023-02-15 09:34:50.360384647
Cust00035,2023-02-15 08:43:25.457651649,"[(353, 1), (56, 3)]",4,2023-02-15 09:35:25.457651649
Cust00036,2023-02-15 08:45:27.046142694,"[(75, 1), (124, 1), (46, 2)]",4,2023-02-15 10:27:27.046142694
Cust00037,2023-02-15 08:45:31.072426791,"[(264, 2)]",2,2023-02-15 09:18:31.072426791
Cust00038,2023-02-15 08:45:56.396176731,"[(134, 1), (66, 2), (21, 3)]",6,2023-02-15 10:39:56.396176731
Cust00039,2023-02-15 08:46:53.549612542,"[(239, 1)]",1,2023-02-15 10:20:53.549612542
Cust00040,2023-02-15 08:47:07.385493139,"[(106, 4)]",4,2023-02-15 10:04:07.385493139
Cust00041,2023-02-15 08:47:20.441166673,"[(6, 1), (50, 4), (32, 2), (10, 2)]",9,2023-02-15 10:12:20.441166673
Cust00042,2023-02-15 08:48:00.338179546,"[(312, 2), (36, 4), (51, 1), (53, 4)]",11,2023-02-15 10:14:00.338179546
Cust00043,2023-02-15 08:48:14.030561670,"[(227, 2), (97, 1), (57, 4), (182, 2)]",9,2023-02-15 09:56:14.030561670
Cust00044,2023-02-15 08:49:04.785218313,"[(323, 3)]",3,2023-02-15 10:10:04.785218313
Cust00045,2023-02-15 08:52:53.394485840,"[(28, 2), (86, 1)]",3,2023-02-15 09:37:53.394485840
Cust00046,2023-02-15 08:54:40.788264965,"[(19, 4)]",4,2023-02-15 09:40:40.788264965
Cust00047,2023-02-15 08:54:44.080387865,"[(276, 3), (202, 1)]",4,2023-02-15 10:25:44.080387865
Cust00048,2023-02-15 08:54:49.453053858,"[(47, 1), (138, 4), (81, 3), (91, 8), (82, 1), (100, 1)]",18,2023-02-15 10:26:49.453053858
Cust00049,2023-02-15 08:55:14.616618723,"[(123, 4), (260, 1), (13, 1), (122, 3), (360, 1), (10, 3), (295, 3), (23, 10), (369, 3), (48, 3)]",32,2023-02-15 09:47:14.616618723
Cust00050,2023-02-15 08:55:19.263504670,"[(215, 1), (47, 1)]",2,2023-02-15 10:36:19.263504670
Cust00051,2023-02-15 08:55:36.686462741,"[(187, 2), (12, 3), (182, 2), (347, 1)]",8,2023-02-15 10:45:36.686462741
Cust00052,2023-02-15 08:56:33.314778005,"[(295, 2)]",2,2023-02-15 09:42:33.314778005
Cust00053,2023-02-15 08:57:12.609576180,"[(15, 3), (114, 4)]",7,2023-02-15 09:40:12.609576180
Cust00054,2023-02-15 09:00:18.779361330,"[(78, 2), (189, 1), (27, 3)]",6,2023-02-15 09:54:18.779361330
Cust00055,2023-02-15 09:00:29.884984936,"[(140, 2)]",2,2023-02-15 09:58:29.884984936
Cust00056,2023-02-15 09:01:24.510148499,"[(7, 4), (155, 4), (15, 2)]",10,2023-02-15 09:59:24.510148499
Cust00057,2023-02-15 09:03:30.798177985,"[(368, 2), (35, 1), (133, 2), (104, 1)]",6,2023-02-15 10:37:30.798177985
Cust00058,2023-02-15 09:03:35.767775276,"[(145, 3), (134, 2), (79, 2)]",7,2023-02-15 10:26:35.767775276
Cust00059,2023-02-15 09:03:54.663151859,"[(159, 3), (108, 8), (80, 4), (56, 2)]",17,2023-02-15 10:09:54.663151859
Cust00060,2023-02-15 09:04:34.150194899,"[(223, 3)]",3,2023-02-15 09:59:34.150194899
Cust00061,2023-02-15 09:05:28.758906920,"[(22, 1), (194, 1), (42, 3)]",5,2023-02-15 10:06:28.758906920
Cust00062,2023-02-15 09:08:03.550954032,"[(92, 4)]",4,2023-02-15 09:45:03.550954032
Cust00063,2023-02-15 09:08:22.334710455,"[(231, 3), (20, 1)]",4,2023-02-15 10:10:22.334710455
Cust00064,2023-02-15 09:09:07.276458763,"[(90, 3), (329, 9), (43, 1), (180, 1), (159, 3), (223, 1), (149, 3), (144, 2)]",23,2023-02-15 10:52:07.276458763
Cust00065,2023-02-15 09:09:09.935627315,"[(89, 1), (96, 10), (134, 1)]",12,2023-02-15 09:46:09.935627315
Cust00066,2023-02-15 09:09:28.644186986,"[(26, 3)]",3,2023-02-15 10:54:28.644186986
Cust00067,2023-02-15 09:09:54.281854140,"[(87, 2)]",2,2023-02-15 11:05:54.281854140
Cust00068,2023-02-15 09:12:37.898644075,"[(4, 4), (73, 1), (67, 3)]",8,2023-02-15 10:59:37.898644075
Cust00069,2023-02-15 09:12:38.180064722,"[(27, 2), (100, 1)]",3,2023-02-15 11:01:38.180064722
Cust00070,2023-02-15 09:12:46.174273700,"[(111, 9)]",9,2023-02-15 11:07:46.174273700
Cust00071,2023-02-15 09:12:58.118819171,"[(126, 2), (35, 3)]",5,2023-02-15 10:08:58.118819171
Cust00072,2023-02-15 09:13:20.473655828,"[(139, 1), (80, 4)]",5,2023-02-15 10:12:20.473655828
Cust00073,2023-02-15 09:14:32.843740529,"[(357, 2), (34, 4), (68, 4), (10, 2)]",12,2023-02-15 11:09:32.843740529
Cust00074,2023-02-15 09:14:56.516658288,"[(184, 3)]",3,2023-02-15 10:29:56.516658288
Cust00075,2023-02-15 09:15:46.795092629,"[(9, 2), (213, 2), (34, 4)]",8,2023-02-15 10:20:46.795092629
Cust00076,2023-02-15 09:15:59.660325364,"[(252, 3), (51, 2), (85, 3), (7, 3)]",11,2023-02-15 10:09:59.660325364
Cust00077,2023-02-15 09:16:18.700937374,"[(12, 2)]",2,2023-02-15 09:48:18.700937374
Cust00078,2023-02-15 09:17:07.390933509,"[(139, 2), (19, 2), (158, 4)]",8,2023-02-15 09:49:07.390933509
Cust00079,2023-02-15 09:17:10.717509392,"[(56, 2), (97, 4)]",6,2023-02-15 10:15:10.717509392
Cust00080,2023-02-15 09:18:38.378726891,"[(73, 1), (161, 4)]",5,2023-02-15 11:02:38.378726891
Cust00081,2023-02-15 09:19:25.134797102,"[(67, 2), (15, 4), (270, 4), (61, 1)]",11,2023-02-15 11:12:25.134797102
Cust00082,2023-02-15 09:19:30.724660643,"[(270, 1), (28, 1), (110, 4)]",6,2023-02-15 10:03:30.724660643
Cust00083,2023-02-15 09:19:51.016639345,"[(230, 4), (78, 4), (88, 3), (331, 2)]",13,2023-02-15 11:19:51.016639345
Cust00084,2023-02-15 09:22:06.022287400,"[(245, 3), (334, 2), (82, 2), (143, 1), (99, 1), (5, 3), (22, 2), (47, 2), (53, 4), (149, 3)]",23,2023-02-15 09:52:06.022287400
Cust00085,2023-02-15 09:23:36.534893076,"[(21, 3)]",3,2023-02-15 10:28:36.534893076
Cust00086,2023-02-15 09:24:11.735928733,"[(90, 4), (66, 1), (330, 1), (21, 1), (118, 1), (172, 3), (289, 1)]",12,2023-02-15 09:58:11.735928733
Cust00087,2023-02-15 09:24:46.726587488,"[(16, 1)]",1,2023-02-15 10:38:46.726587488
Cust00088,2023-02-15 09:26:10.850860984,"[(67, 1), (33, 4), (10, 1), (288, 1)]",7,2023-02-15 11:12:10.850860984
Cust00089,2023-02-15 09:26:21.136593518,"[(66, 4), (170, 1), (41, 4), (259, 3)]",12,2023-02-15 10:52:21.136593518
Cust00090,2023-02-15 09:26:51.173210844,"[(54, 3), (239, 3)]",6,2023-02-15 10:56:51.173210844
Cust00091,2023-02-15 09:27:49.008485694,"[(55, 1), (18, 1)]",2,2023-02-15 10:41:49.008485694
Cust00092,2023-02-15 09:28:13.738486314,"[(265, 1), (105, 4)]",5,2023-02-15 10:57:13.738486314
Cust00093,2023-02-15 09:28:14.735555611,"[(30, 3)]",3,2023-02-15 10:22:14.735555611
Cust00094,2023-02-15 09:28:24.134570602,"[(203, 2)]",2,2023-02-15 10:44:24.134570602
Cust00095,2023-02-15 09:28:42.064380688,"[(95, 2), (270, 1), (235, 1)]",4,2023-02-15 10:57:42.064380688
Cust00096,2023-02-15 09:28:56.108254037,"[(85, 2), (161, 3), (19, 4), (178, 1)]",10,2023-02-15 10:27:56.108254037
Cust00097,2023-02-15 09:30:02.013744491,"[(35, 1), (171, 2)]",3,2023-02-15 11:05:02.013744491
Cust00098,2023-02-15 09:31:39.494901671,"[(35, 3), (83, 4)]",7,2023-02-15 11:30:39.494901671
Cust00099,2023-02-15 09:31:40.923591836,"[(75, 4), (160, 1)]",5,2023-02-15 10:38:40.923591836
Cust00100,2023-02-15 09:33:02.868042694,"[(152, 2)]",2,2023-02-15 10:36:02.868042694
Cust00101,2023-02-15 09:33:36.293297571,"[(1, 2), (39, 4), (142, 1), (226, 3), (362, 2), (29, 3)]",15,2023-02-15 11:04:36.293297571
Cust00102,2023-02-15 09:34:20.947111205,"[(101, 1), (99, 1), (2, 2)]",4,2023-02-15 10:06:20.947111205
Cust00103,2023-02-15 09:35:37.610058820,"[(170, 2), (294, 4)]",6,2023-02-15 11:03:37.610058820
Cust00104,2023-02-15 09:35:58.283219904,"[(200, 1), (52, 1)]",2,2023-02-15 10:16:58.283219904
Cust00105,2023-02-15 09:36:13.046535643,"[(236, 3)]",3,2023-02-15 11:04:13.046535643
Cust00106,2023-02-15 09:36:21.940913778,"[(311, 3), (76, 3)]",6,2023-02-15 11:35:21.940913778
Cust00107,2023-02-15 09:36:33.214487331,"[(81, 2), (13, 3), (74, 1)]",6,2023-02-15 10:19:33.214487331
Cust00108,2023-02-15 09:37:30.318692130,"[(53, 2)]",2,2023-02-15 11:17:30.318692130
Cust00109,2023-02-15 09:38:09.202762239,"[(221, 4), (48, 3), (61, 1), (24, 2)]",10,2023-02-15 11:19:09.202762239
Cust00110,2023-02-15 09:38:19.146563574,"[(85, 2)]",2,2023-02-15 10:54:19.146563574
