Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:44.338656854,"[(38, 3), (304, 2)]",5,2023-02-15 09:41:44.338656854
Cust00002,2023-02-15 08:01:27.088677937,"[(184, 2), (121, 1), (225, 2)]",5,2023-02-15 09:40:27.088677937
Cust00003,2023-02-15 08:01:40.172579959,"[(73, 3), (44, 3), (244, 4), (239, 4), (95, 4)]",18,2023-02-15 09:12:40.172579959
Cust00004,2023-02-15 08:01:53.633237516,"[(198, 3), (155, 1), (172, 1), (184, 1)]",6,2023-02-15 08:42:53.633237516
Cust00005,2023-02-15 08:01:54.759294627,"[(198, 8), (221, 2)]",10,2023-02-15 08:45:54.759294627
Cust00006,2023-02-15 08:02:16.087402793,"[(43, 3), (49, 3), (75, 2)]",8,2023-02-15 09:03:16.087402793
Cust00007,2023-02-15 08:04:22.029444252,"[(108, 2)]",2,2023-02-15 09:19:22.029444252
Cust00008,2023-02-15 08:04:27.920631272,"[(36, 2), (193, 1)]",3,2023-02-15 09:27:27.920631272
Cust00009,2023-02-15 08:05:32.857142383,"[(17, 1), (56, 2), (353, 2), (232, 1)]",6,2023-02-15 09:01:32.857142383
Cust00010,2023-02-15 08:05:45.433576940,"[(155, 1)]",1,2023-02-15 08:56:45.433576940
Cust00011,2023-02-15 08:06:13.227355947,"[(285, 3), (264, 2), (254, 4), (32, 4)]",13,2023-02-15 09:28:13.227355947
Cust00012,2023-02-15 08:06:31.628335859,"[(104, 3), (9, 2)]",5,2023-02-15 09:58:31.628335859
Cust00013,2023-02-15 08:06:35.050626124,"[(140, 1), (345, 3), (238, 4), (60, 3)]",11,2023-02-15 09:17:35.050626124
Cust00014,2023-02-15 08:07:11.997869914,"[(50, 2)]",2,2023-02-15 09:54:11.997869914
Cust00015,2023-02-15 08:07:14.186833379,"[(75, 5)]",5,2023-02-15 08:58:14.186833379
Cust00016,2023-02-15 08:07:52.658077777,"[(56, 3)]",3,2023-02-15 08:58:52.658077777
Cust00017,2023-02-15 08:07:53.160070715,"[(196, 4), (14, 10), (39, 3), (56, 1), (21, 3), (48, 3), (55, 4), (140, 1), (62, 2), (16, 3)]",34,2023-02-15 08:40:53.160070715
Cust00018,2023-02-15 08:07:58.409128364,"[(4, 3), (91, 2)]",5,2023-02-15 09:41:58.409128364
Cust00019,2023-02-15 08:08:13.111668437,"[(202, 1), (13, 2), (203, 2)]",5,2023-02-15 09:11:13.111668437
Cust00020,2023-02-15 08:08:30.774826595,"[(203, 4)]",4,2023-02-15 08:55:30.774826595
Cust00021,2023-02-15 08:08:45.975973759,"[(241, 3), (137, 3), (71, 2), (136, 2), (256, 2), (131, 2), (17, 2)]",16,2023-02-15 09:26:45.975973759
Cust00022,2023-02-15 08:08:50.796340743,"[(106, 2), (67, 3)]",5,2023-02-15 09:05:50.796340743
Cust00023,2023-02-15 08:09:40.418947407,"[(16, 1), (58, 3), (199, 3), (103, 1), (336, 4), (156, 4)]",16,2023-02-15 08:46:40.418947407
Cust00024,2023-02-15 08:09:54.743608115,"[(39, 10)]",10,2023-02-15 10:03:54.743608115
Cust00025,2023-02-15 08:10:14.153653624,"[(329, 4)]",4,2023-02-15 09:38:14.153653624
Cust00026,2023-02-15 08:10:19.750778259,"[(232, 2)]",2,2023-02-15 10:03:19.750778259
Cust00027,2023-02-15 08:10:26.371967410,"[(156, 3), (33, 3)]",6,2023-02-15 09:04:26.371967410
Cust00028,2023-02-15 08:11:11.826375520,"[(23, 4), (93, 1), (210, 3), (9, 4)]",12,2023-02-15 08:55:11.826375520
Cust00029,2023-02-15 08:11:53.496324604,"[(31, 2), (330, 1), (3, 2)]",5,2023-02-15 08:43:53.496324604
