Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:08.729227327,"[(156, 2), (13, 3)]",5,2023-02-15 09:57:08.729227327
Cust00002,2023-02-15 08:00:12.743427483,"[(206, 2)]",2,2023-02-15 09:50:12.743427483
Cust00003,2023-02-15 08:00:17.126744893,"[(141, 3), (131, 2), (33, 2), (70, 4)]",11,2023-02-15 09:32:17.126744893
Cust00004,2023-02-15 08:00:18.970084567,"[(84, 3), (63, 1), (202, 2)]",6,2023-02-15 09:01:18.970084567
Cust00005,2023-02-15 08:00:21.817918659,"[(70, 1)]",1,2023-02-15 08:42:21.817918659
Cust00006,2023-02-15 08:00:26.859716907,"[(55, 8)]",8,2023-02-15 08:55:26.859716907
Cust00007,2023-02-15 08:00:27.152763645,"[(135, 1)]",1,2023-02-15 08:41:27.152763645
Cust00008,2023-02-15 08:00:33.545822913,"[(84, 3), (168, 3), (158, 2)]",8,2023-02-15 09:35:33.545822913
Cust00009,2023-02-15 08:00:33.624026299,"[(23, 8), (9, 1), (20, 3), (264, 3)]",15,2023-02-15 09:30:33.624026299
Cust00010,2023-02-15 08:00:35.694636390,"[(91, 3)]",3,2023-02-15 08:37:35.694636390
Cust00011,2023-02-15 08:00:41.136797462,"[(42, 4), (27, 1)]",5,2023-02-15 09:22:41.136797462
Cust00012,2023-02-15 08:00:47.985953255,"[(28, 1)]",1,2023-02-15 09:50:47.985953255
Cust00013,2023-02-15 08:01:01.673220628,"[(100, 1), (28, 2)]",3,2023-02-15 09:48:01.673220628
Cust00014,2023-02-15 08:01:09.315006248,"[(45, 1)]",1,2023-02-15 10:00:09.315006248
Cust00015,2023-02-15 08:01:22.950945516,"[(237, 4), (316, 3), (57, 1)]",8,2023-02-15 09:48:22.950945516
Cust00016,2023-02-15 08:01:24.856952722,"[(208, 2), (154, 1), (105, 2), (166, 1)]",6,2023-02-15 09:01:24.856952722
Cust00017,2023-02-15 08:01:34.486647742,"[(52, 3), (101, 2), (212, 3)]",8,2023-02-15 08:49:34.486647742
Cust00018,2023-02-15 08:01:36.301038740,"[(200, 1), (86, 1)]",2,2023-02-15 09:38:36.301038740
Cust00019,2023-02-15 08:01:38.456140251,"[(195, 4), (97, 3), (1, 4)]",11,2023-02-15 08:33:38.456140251
Cust00020,2023-02-15 08:01:41.884776472,"[(118, 2), (359, 3), (82, 2)]",7,2023-02-15 08:44:41.884776472
Cust00021,2023-02-15 08:01:47.213474140,"[(15, 1), (226, 4), (100, 1)]",6,2023-02-15 09:31:47.213474140
Cust00022,2023-02-15 08:01:47.394452811,"[(276, 1)]",1,2023-02-15 09:16:47.394452811
Cust00023,2023-02-15 08:02:05.121359361,"[(312, 2)]",2,2023-02-15 08:38:05.121359361
Cust00024,2023-02-15 08:02:09.423055875,"[(19, 1), (312, 2), (91, 1), (29, 3)]",7,2023-02-15 09:18:09.423055875
Cust00025,2023-02-15 08:02:19.674653895,"[(7, 2)]",2,2023-02-15 09:07:19.674653895
Cust00026,2023-02-15 08:02:20.320490758,"[(19, 3), (138, 4), (363, 4), (52, 2)]",13,2023-02-15 09:10:20.320490758
Cust00027,2023-02-15 08:02:26.331885825,"[(231, 2), (143, 4), (131, 1), (6, 4)]",11,2023-02-15 09:58:26.331885825
Cust00028,2023-02-15 08:02:31.020746722,"[(210, 1)]",1,2023-02-15 09:53:31.020746722
Cust00029,2023-02-15 08:02:31.115850774,"[(326, 1)]",1,2023-02-15 09:05:31.115850774
Cust00030,2023-02-15 08:02:33.940589129,"[(91, 1)]",1,2023-02-15 09:19:33.940589129
Cust00031,2023-02-15 08:02:42.235558011,"[(42, 4), (79, 1)]",5,2023-02-15 09:17:42.235558011
Cust00032,2023-02-15 08:02:43.354924526,"[(6, 2)]",2,2023-02-15 08:52:43.354924526
Cust00033,2023-02-15 08:02:48.452513105,"[(10, 2), (12, 3), (62, 10)]",15,2023-02-15 09:06:48.452513105
Cust00034,2023-02-15 08:03:13.238690510,"[(171, 3), (339, 4)]",7,2023-02-15 09:50:13.238690510
Cust00035,2023-02-15 08:03:15.736461965,"[(80, 3), (96, 4), (277, 1), (12, 3)]",11,2023-02-15 09:47:15.736461965
Cust00036,2023-02-15 08:03:21.947198345,"[(36, 4), (156, 4), (317, 4), (68, 4)]",16,2023-02-15 08:56:21.947198345
