Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:46.823693171,"[(170, 3), (21, 2)]",5,2023-02-15 08:36:46.823693171
Cust00002,2023-02-15 08:01:29.850249292,"[(50, 3), (80, 4), (88, 7)]",14,2023-02-15 09:46:29.850249292
Cust00003,2023-02-15 08:02:04.561697219,"[(100, 2), (89, 3)]",5,2023-02-15 09:52:04.561697219
Cust00004,2023-02-15 08:02:18.068276139,"[(112, 1), (11, 10), (78, 2), (23, 4)]",17,2023-02-15 08:47:18.068276139
Cust00005,2023-02-15 08:02:53.972257134,"[(136, 2), (27, 4), (191, 2), (278, 4), (56, 1), (38, 1), (44, 4), (28, 3), (36, 3), (146, 2)]",26,2023-02-15 08:38:53.972257134
Cust00006,2023-02-15 08:03:07.337162452,"[(289, 2), (299, 4), (67, 3), (135, 4)]",13,2023-02-15 08:41:07.337162452
Cust00007,2023-02-15 08:04:29.584065836,"[(120, 3), (179, 2), (56, 2)]",7,2023-02-15 09:47:29.584065836
Cust00008,2023-02-15 08:04:40.801805610,"[(142, 4)]",4,2023-02-15 09:40:40.801805610
Cust00009,2023-02-15 08:07:19.297719514,"[(25, 2), (81, 4), (24, 3)]",9,2023-02-15 09:05:19.297719514
Cust00010,2023-02-15 08:08:39.843001166,"[(24, 2), (18, 3), (55, 2), (14, 2)]",9,2023-02-15 10:04:39.843001166
Cust00011,2023-02-15 08:08:50.422399321,"[(28, 1)]",1,2023-02-15 09:29:50.422399321
Cust00012,2023-02-15 08:09:31.526263258,"[(119, 1), (71, 2), (193, 5), (64, 2)]",10,2023-02-15 09:58:31.526263258
Cust00013,2023-02-15 08:14:46.963678208,"[(159, 1), (64, 4), (90, 2), (157, 3)]",10,2023-02-15 08:48:46.963678208
Cust00014,2023-02-15 08:15:28.067687719,"[(66, 2), (44, 1)]",3,2023-02-15 08:51:28.067687719
Cust00015,2023-02-15 08:16:25.670706148,"[(129, 1), (207, 10), (38, 2), (97, 1)]",14,2023-02-15 09:32:25.670706148
Cust00016,2023-02-15 08:17:54.401393798,"[(106, 2)]",2,2023-02-15 09:43:54.401393798
Cust00017,2023-02-15 08:19:25.302447121,"[(160, 6), (228, 1), (80, 7)]",14,2023-02-15 09:47:25.302447121
Cust00018,2023-02-15 08:19:41.241292141,"[(82, 3), (56, 2), (40, 4)]",9,2023-02-15 09:43:41.241292141
Cust00019,2023-02-15 08:19:44.851505212,"[(118, 5), (16, 1)]",6,2023-02-15 09:06:44.851505212
