Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:02:03.341002865,"[(58, 4)]",4,2023-02-15 08:36:03.341002865
Cust00002,2023-02-15 08:03:18.575959537,"[(39, 1), (204, 4), (81, 1), (84, 1)]",7,2023-02-15 08:52:18.575959537
Cust00003,2023-02-15 08:05:19.810146419,"[(166, 3)]",3,2023-02-15 09:16:19.810146419
Cust00004,2023-02-15 08:07:04.346070892,"[(104, 1), (43, 3), (63, 2), (252, 2)]",8,2023-02-15 08:49:04.346070892
Cust00005,2023-02-15 08:11:23.438244278,"[(46, 2), (87, 1), (73, 2)]",5,2023-02-15 09:40:23.438244278
Cust00006,2023-02-15 08:12:06.553585698,"[(5, 3), (80, 2), (84, 4)]",9,2023-02-15 08:43:06.553585698
Cust00007,2023-02-15 08:12:56.937309927,"[(152, 3), (22, 4), (137, 1), (179, 1)]",9,2023-02-15 08:49:56.937309927
Cust00008,2023-02-15 08:17:01.367306617,"[(63, 4)]",4,2023-02-15 09:19:01.367306617
Cust00009,2023-02-15 08:17:04.691262045,"[(300, 3), (64, 4), (210, 6)]",13,2023-02-15 09:46:04.691262045
Cust00010,2023-02-15 08:17:05.615998149,"[(70, 4), (205, 1), (2, 1)]",6,2023-02-15 10:05:05.615998149
Cust00011,2023-02-15 08:24:02.771260226,"[(339, 3), (37, 4), (344, 1)]",8,2023-02-15 09:37:02.771260226
Cust00012,2023-02-15 08:24:45.644307257,"[(98, 3)]",3,2023-02-15 09:05:45.644307257
Cust00013,2023-02-15 08:25:16.842596451,"[(157, 1)]",1,2023-02-15 08:59:16.842596451
Cust00014,2023-02-15 08:25:33.496752985,"[(228, 1)]",1,2023-02-15 09:51:33.496752985
Cust00015,2023-02-15 08:29:00.547607026,"[(116, 3), (160, 3), (135, 1), (23, 1), (117, 4), (20, 3), (72, 1)]",16,2023-02-15 09:42:00.547607026
Cust00016,2023-02-15 08:29:16.903103386,"[(158, 2), (144, 4)]",6,2023-02-15 10:12:16.903103386
Cust00017,2023-02-15 08:29:24.703107717,"[(105, 3), (82, 1), (21, 1), (201, 2), (67, 1)]",8,2023-02-15 09:16:24.703107717
Cust00018,2023-02-15 08:33:32.781191595,"[(105, 2)]",2,2023-02-15 10:21:32.781191595
