Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:06.458680485,"[(200, 1), (34, 1), (260, 1)]",3,2023-02-15 09:03:06.458680485
Cust00002,2023-02-15 08:00:10.047255591,"[(59, 3), (113, 3)]",6,2023-02-15 09:29:10.047255591
Cust00003,2023-02-15 08:00:17.133917926,"[(77, 1)]",1,2023-02-15 09:45:17.133917926
Cust00004,2023-02-15 08:00:18.838163603,"[(2, 1), (24, 5), (28, 3), (69, 1), (129, 4), (104, 2)]",16,2023-02-15 08:53:18.838163603
Cust00005,2023-02-15 08:00:24.855204564,"[(180, 1), (94, 4)]",5,2023-02-15 08:55:24.855204564
Cust00006,2023-02-15 08:00:27.024849976,"[(8, 2), (28, 4), (12, 2)]",8,2023-02-15 09:27:27.024849976
Cust00007,2023-02-15 08:00:27.155494029,"[(235, 4), (219, 3), (2, 1), (13, 2)]",10,2023-02-15 08:52:27.155494029
Cust00008,2023-02-15 08:00:29.414013492,"[(18, 1), (205, 3), (40, 3)]",7,2023-02-15 09:22:29.414013492
Cust00009,2023-02-15 08:00:29.937128825,"[(261, 4), (218, 1), (309, 1), (57, 1)]",7,2023-02-15 09:51:29.937128825
Cust00010,2023-02-15 08:00:31.811644213,"[(267, 4)]",4,2023-02-15 09:52:31.811644213
Cust00011,2023-02-15 08:00:32.517939071,"[(28, 4)]",4,2023-02-15 09:14:32.517939071
Cust00012,2023-02-15 08:00:45.299531443,"[(363, 4)]",4,2023-02-15 09:10:45.299531443
Cust00013,2023-02-15 08:00:47.100097023,"[(15, 3), (2, 1)]",4,2023-02-15 09:14:47.100097023
Cust00014,2023-02-15 08:00:51.235898084,"[(23, 6)]",6,2023-02-15 09:08:51.235898084
Cust00015,2023-02-15 08:00:56.879853476,"[(20, 2)]",2,2023-02-15 08:42:56.879853476
Cust00016,2023-02-15 08:00:57.853179365,"[(184, 3)]",3,2023-02-15 09:23:57.853179365
Cust00017,2023-02-15 08:01:04.012953345,"[(28, 1), (6, 1), (99, 3), (12, 2)]",7,2023-02-15 09:46:04.012953345
Cust00018,2023-02-15 08:01:06.061304634,"[(46, 6), (151, 4), (160, 4)]",14,2023-02-15 08:33:06.061304634
Cust00019,2023-02-15 08:01:07.547787318,"[(76, 3), (381, 1)]",4,2023-02-15 09:21:07.547787318
Cust00020,2023-02-15 08:01:08.327060821,"[(201, 1), (99, 2), (175, 2)]",5,2023-02-15 08:32:08.327060821
Cust00021,2023-02-15 08:01:11.084376298,"[(118, 4)]",4,2023-02-15 08:53:11.084376298
Cust00022,2023-02-15 08:01:11.691757465,"[(227, 9), (53, 2), (279, 1), (271, 1), (39, 1), (64, 3), (101, 4), (257, 1), (99, 2)]",24,2023-02-15 09:30:11.691757465
Cust00023,2023-02-15 08:01:29.086792365,"[(37, 4), (38, 1), (34, 4)]",9,2023-02-15 09:25:29.086792365
Cust00024,2023-02-15 08:01:29.630146554,"[(110, 3), (300, 2), (8, 3), (43, 2)]",10,2023-02-15 08:54:29.630146554
Cust00025,2023-02-15 08:01:33.109406741,"[(186, 2), (129, 1)]",3,2023-02-15 09:55:33.109406741
Cust00026,2023-02-15 08:01:36.240161066,"[(39, 1), (70, 2), (104, 3)]",6,2023-02-15 09:59:36.240161066
Cust00027,2023-02-15 08:01:43.444075399,"[(39, 1), (80, 6)]",7,2023-02-15 08:55:43.444075399
Cust00028,2023-02-15 08:01:50.666626682,"[(276, 1), (6, 2), (25, 4)]",7,2023-02-15 08:42:50.666626682
Cust00029,2023-02-15 08:01:52.817118588,"[(71, 2)]",2,2023-02-15 09:59:52.817118588
Cust00030,2023-02-15 08:01:56.966407389,"[(42, 1), (12, 2)]",3,2023-02-15 09:02:56.966407389
Cust00031,2023-02-15 08:02:00.190242378,"[(4, 4)]",4,2023-02-15 09:22:00.190242378
Cust00032,2023-02-15 08:02:06.585731416,"[(28, 4), (80, 7), (142, 3), (149, 3)]",17,2023-02-15 09:25:06.585731416
Cust00033,2023-02-15 08:02:06.750751717,"[(53, 1)]",1,2023-02-15 09:03:06.750751717
