Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:44.307491426,"[(139, 1), (65, 4)]",5,2023-02-15 09:58:44.307491426
Cust00002,2023-02-15 08:00:58.463679804,"[(8, 3)]",3,2023-02-15 08:40:58.463679804
Cust00003,2023-02-15 08:02:15.067363798,"[(7, 4)]",4,2023-02-15 09:16:15.067363798
Cust00004,2023-02-15 08:02:27.006929663,"[(250, 2)]",2,2023-02-15 10:01:27.006929663
Cust00005,2023-02-15 08:03:30.073408367,"[(222, 1), (326, 1)]",2,2023-02-15 09:32:30.073408367
Cust00006,2023-02-15 08:04:07.003662705,"[(74, 1), (16, 1)]",2,2023-02-15 10:00:07.003662705
Cust00007,2023-02-15 08:04:55.867621078,"[(163, 3)]",3,2023-02-15 09:40:55.867621078
Cust00008,2023-02-15 08:05:04.297045076,"[(237, 1)]",1,2023-02-15 09:29:04.297045076
Cust00009,2023-02-15 08:07:04.434497087,"[(141, 3), (37, 4), (21, 2), (210, 3)]",12,2023-02-15 09:33:04.434497087
Cust00010,2023-02-15 08:07:24.010960180,"[(319, 4)]",4,2023-02-15 09:06:24.010960180
Cust00011,2023-02-15 08:07:42.547471097,"[(52, 3), (16, 3)]",6,2023-02-15 09:08:42.547471097
Cust00012,2023-02-15 08:07:43.093456439,"[(128, 2), (65, 1), (125, 1), (264, 1), (25, 4), (325, 2)]",11,2023-02-15 09:44:43.093456439
Cust00013,2023-02-15 08:08:04.582318629,"[(203, 2), (10, 4), (43, 4)]",10,2023-02-15 09:55:04.582318629
Cust00014,2023-02-15 08:08:04.621717080,"[(68, 1), (197, 1), (141, 1), (40, 4), (159, 1), (133, 1), (135, 2)]",11,2023-02-15 10:07:04.621717080
Cust00015,2023-02-15 08:08:24.667663235,"[(230, 1), (147, 2), (255, 4)]",7,2023-02-15 09:52:24.667663235
Cust00016,2023-02-15 08:09:13.079291666,"[(16, 1)]",1,2023-02-15 10:06:13.079291666
Cust00017,2023-02-15 08:10:24.666727655,"[(152, 4)]",4,2023-02-15 09:20:24.666727655
Cust00018,2023-02-15 08:10:44.871861174,"[(92, 1)]",1,2023-02-15 09:06:44.871861174
Cust00019,2023-02-15 08:11:05.385601189,"[(46, 3), (155, 3), (139, 2), (358, 2)]",10,2023-02-15 09:25:05.385601189
Cust00020,2023-02-15 08:11:28.815239749,"[(87, 1)]",1,2023-02-15 09:43:28.815239749
Cust00021,2023-02-15 08:13:19.210729440,"[(149, 2)]",2,2023-02-15 09:12:19.210729440
Cust00022,2023-02-15 08:13:19.236997117,"[(328, 3), (136, 4)]",7,2023-02-15 09:50:19.236997117
Cust00023,2023-02-15 08:13:21.387277496,"[(77, 3)]",3,2023-02-15 09:37:21.387277496
Cust00024,2023-02-15 08:14:31.370609863,"[(112, 1), (121, 9)]",10,2023-02-15 09:33:31.370609863
Cust00025,2023-02-15 08:14:41.546469965,"[(121, 3)]",3,2023-02-15 09:42:41.546469965
Cust00026,2023-02-15 08:14:50.044679405,"[(2, 4), (75, 3), (5, 3), (165, 4)]",14,2023-02-15 09:05:50.044679405
Cust00027,2023-02-15 08:15:14.614358079,"[(204, 3)]",3,2023-02-15 10:12:14.614358079
Cust00028,2023-02-15 08:15:32.520125979,"[(171, 1), (14, 2)]",3,2023-02-15 10:08:32.520125979
Cust00029,2023-02-15 08:16:09.825139152,"[(99, 1)]",1,2023-02-15 09:40:09.825139152
Cust00030,2023-02-15 08:16:24.676514909,"[(16, 3), (13, 2)]",5,2023-02-15 09:52:24.676514909
Cust00031,2023-02-15 08:16:47.962519950,"[(190, 4), (321, 2)]",6,2023-02-15 09:56:47.962519950
Cust00032,2023-02-15 08:17:40.911723201,"[(88, 1)]",1,2023-02-15 08:52:40.911723201
Cust00033,2023-02-15 08:18:24.838717649,"[(82, 1), (144, 8), (256, 4), (25, 4), (335, 3), (10, 2), (247, 1), (171, 4), (159, 4), (66, 2)]",33,2023-02-15 09:36:24.838717649
