Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:33.977210052,"[(135, 3), (263, 2)]",5,2023-02-15 09:14:33.977210052
Cust00002,2023-02-15 08:00:39.028585232,"[(136, 3), (53, 3), (66, 3), (82, 3), (78, 2), (29, 2), (228, 9), (182, 2), (266, 4), (100, 3)]",34,2023-02-15 09:18:39.028585232
Cust00003,2023-02-15 08:00:58.105149557,"[(109, 3)]",3,2023-02-15 09:22:58.105149557
Cust00004,2023-02-15 08:01:08.310408573,"[(144, 1)]",1,2023-02-15 09:53:08.310408573
Cust00005,2023-02-15 08:02:46.714068408,"[(76, 10), (22, 2), (72, 3), (48, 3)]",18,2023-02-15 09:49:46.714068408
Cust00006,2023-02-15 08:02:57.899959847,"[(77, 9)]",9,2023-02-15 09:44:57.899959847
Cust00007,2023-02-15 08:03:15.172861531,"[(36, 1)]",1,2023-02-15 08:44:15.172861531
Cust00008,2023-02-15 08:03:35.141991977,"[(187, 4)]",4,2023-02-15 08:52:35.141991977
Cust00009,2023-02-15 08:10:16.722597992,"[(242, 1), (1, 1), (65, 2), (89, 4)]",8,2023-02-15 09:37:16.722597992
Cust00010,2023-02-15 08:10:47.416728409,"[(117, 1), (70, 1), (135, 2)]",4,2023-02-15 09:56:47.416728409
Cust00011,2023-02-15 08:13:39.286438252,"[(18, 1), (30, 3)]",4,2023-02-15 09:38:39.286438252
Cust00012,2023-02-15 08:14:50.644427409,"[(256, 1), (52, 2)]",3,2023-02-15 10:00:50.644427409
Cust00013,2023-02-15 08:14:53.337843294,"[(86, 4), (64, 1), (75, 1)]",6,2023-02-15 08:45:53.337843294
Cust00014,2023-02-15 08:15:42.832363318,"[(242, 3), (142, 1), (141, 2)]",6,2023-02-15 09:11:42.832363318
Cust00015,2023-02-15 08:16:19.737785475,"[(155, 1), (94, 1), (7, 3), (123, 2)]",7,2023-02-15 09:16:19.737785475
Cust00016,2023-02-15 08:17:35.429648846,"[(13, 1), (27, 1), (64, 2), (159, 3)]",7,2023-02-15 09:35:35.429648846
Cust00017,2023-02-15 08:17:40.953427916,"[(110, 4)]",4,2023-02-15 09:47:40.953427916
Cust00018,2023-02-15 08:19:42.074029309,"[(123, 2), (10, 1), (43, 2), (168, 3), (175, 2)]",10,2023-02-15 09:36:42.074029309
Cust00019,2023-02-15 08:21:15.333653592,"[(189, 2), (118, 1), (24, 4)]",7,2023-02-15 09:13:15.333653592
Cust00020,2023-02-15 08:22:27.032182124,"[(106, 3), (60, 4), (73, 3)]",10,2023-02-15 09:12:27.032182124
Cust00021,2023-02-15 08:25:08.712188552,"[(36, 1), (112, 1)]",2,2023-02-15 10:07:08.712188552
Cust00022,2023-02-15 08:25:50.967595636,"[(54, 10)]",10,2023-02-15 09:47:50.967595636
Cust00023,2023-02-15 08:26:02.774518454,"[(140, 1), (160, 3), (297, 1)]",5,2023-02-15 09:08:02.774518454
Cust00024,2023-02-15 08:26:32.853456244,"[(146, 1)]",1,2023-02-15 09:43:32.853456244
Cust00025,2023-02-15 08:26:41.801643315,"[(59, 3)]",3,2023-02-15 09:48:41.801643315
Cust00026,2023-02-15 08:27:48.773486787,"[(170, 4)]",4,2023-02-15 09:27:48.773486787
Cust00027,2023-02-15 08:28:16.186339466,"[(35, 3), (2, 1), (124, 1), (65, 4)]",9,2023-02-15 09:09:16.186339466
Cust00028,2023-02-15 08:29:21.768541639,"[(45, 4), (270, 2)]",6,2023-02-15 09:19:21.768541639
Cust00029,2023-02-15 08:29:58.049260622,"[(193, 3)]",3,2023-02-15 09:04:58.049260622
Cust00030,2023-02-15 08:30:18.403619519,"[(231, 2)]",2,2023-02-15 10:27:18.403619519
Cust00031,2023-02-15 08:31:16.668632202,"[(140, 4), (99, 2)]",6,2023-02-15 10:11:16.668632202
Cust00032,2023-02-15 08:31:34.422128990,"[(94, 3), (23, 1), (104, 2), (69, 2)]",8,2023-02-15 10:13:34.422128990
Cust00033,2023-02-15 08:31:41.975068341,"[(10, 2), (172, 4), (237, 4), (41, 2)]",12,2023-02-15 09:04:41.975068341
Cust00034,2023-02-15 08:32:24.430111774,"[(87, 3), (65, 2), (203, 2)]",7,2023-02-15 09:13:24.430111774
Cust00035,2023-02-15 08:34:38.631315571,"[(157, 1), (15, 1), (108, 3)]",5,2023-02-15 09:09:38.631315571
Cust00036,2023-02-15 08:35:00.404571117,"[(203, 4)]",4,2023-02-15 10:11:00.404571117
Cust00037,2023-02-15 08:35:07.401387311,"[(172, 2)]",2,2023-02-15 10:13:07.401387311
Cust00038,2023-02-15 08:35:11.351069107,"[(165, 2), (117, 2), (20, 4)]",8,2023-02-15 10:33:11.351069107
Cust00039,2023-02-15 08:35:58.441749516,"[(30, 1)]",1,2023-02-15 10:07:58.441749516
Cust00040,2023-02-15 08:36:32.833218514,"[(45, 1)]",1,2023-02-15 09:57:32.833218514
Cust00041,2023-02-15 08:37:38.824750596,"[(74, 4), (67, 2)]",6,2023-02-15 10:17:38.824750596
Cust00042,2023-02-15 08:38:34.016881670,"[(176, 2), (231, 3)]",5,2023-02-15 09:40:34.016881670
Cust00043,2023-02-15 08:39:53.921317849,"[(136, 8), (79, 9), (60, 3)]",20,2023-02-15 10:03:53.921317849
Cust00044,2023-02-15 08:40:23.007563207,"[(156, 2)]",2,2023-02-15 09:36:23.007563207
Cust00045,2023-02-15 08:41:21.122182772,"[(25, 4), (4, 3)]",7,2023-02-15 10:15:21.122182772
Cust00046,2023-02-15 08:41:22.378068806,"[(240, 1)]",1,2023-02-15 09:37:22.378068806
