Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:02.977451468,"[(74, 3), (171, 1)]",4,2023-02-15 09:44:02.977451468
Cust00002,2023-02-15 08:00:16.444564786,"[(54, 1)]",1,2023-02-15 09:06:16.444564786
Cust00003,2023-02-15 08:00:21.274483628,"[(4, 1)]",1,2023-02-15 09:26:21.274483628
Cust00004,2023-02-15 08:00:21.546792993,"[(199, 2), (44, 4)]",6,2023-02-15 09:04:21.546792993
Cust00005,2023-02-15 08:00:37.359887045,"[(34, 3), (90, 3), (129, 2), (140, 4)]",12,2023-02-15 09:29:37.359887045
Cust00006,2023-02-15 08:00:57.060564573,"[(97, 1)]",1,2023-02-15 09:35:57.060564573
Cust00007,2023-02-15 08:01:10.437407245,"[(222, 2), (152, 4), (71, 1)]",7,2023-02-15 08:59:10.437407245
Cust00008,2023-02-15 08:01:26.830841914,"[(76, 1), (307, 2), (183, 2), (98, 2)]",7,2023-02-15 09:44:26.830841914
Cust00009,2023-02-15 08:02:01.101646624,"[(146, 1)]",1,2023-02-15 08:43:01.101646624
Cust00010,2023-02-15 08:02:02.621684372,"[(12, 3), (272, 8), (34, 3)]",14,2023-02-15 08:33:02.621684372
Cust00011,2023-02-15 08:02:30.377112594,"[(235, 4), (73, 1)]",5,2023-02-15 08:33:30.377112594
Cust00012,2023-02-15 08:02:51.769880623,"[(174, 7)]",7,2023-02-15 08:35:51.769880623
Cust00013,2023-02-15 08:02:52.447157802,"[(54, 1), (102, 2), (322, 2), (8, 2), (95, 2)]",9,2023-02-15 08:50:52.447157802
Cust00014,2023-02-15 08:02:53.435913967,"[(337, 4), (163, 1), (171, 3), (169, 1)]",9,2023-02-15 09:05:53.435913967
Cust00015,2023-02-15 08:03:13.227615384,"[(46, 3)]",3,2023-02-15 08:53:13.227615384
Cust00016,2023-02-15 08:03:48.532925172,"[(19, 6), (70, 8), (33, 10), (201, 2)]",26,2023-02-15 09:44:48.532925172
Cust00017,2023-02-15 08:03:50.144624019,"[(112, 4), (49, 2), (267, 6)]",12,2023-02-15 09:44:50.144624019
Cust00018,2023-02-15 08:04:04.046669569,"[(51, 1), (1, 1), (91, 1), (229, 2)]",5,2023-02-15 08:36:04.046669569
Cust00019,2023-02-15 08:04:07.183649122,"[(17, 2), (137, 3), (231, 2)]",7,2023-02-15 09:26:07.183649122
Cust00020,2023-02-15 08:04:10.795604142,"[(197, 7), (52, 1), (38, 1)]",9,2023-02-15 09:07:10.795604142
Cust00021,2023-02-15 08:04:18.465508346,"[(99, 2)]",2,2023-02-15 09:32:18.465508346
Cust00022,2023-02-15 08:04:50.642486985,"[(324, 4)]",4,2023-02-15 09:10:50.642486985
Cust00023,2023-02-15 08:05:05.663953129,"[(363, 4), (135, 1), (132, 4), (51, 3)]",12,2023-02-15 09:51:05.663953129
Cust00024,2023-02-15 08:05:13.575466599,"[(157, 2), (187, 1)]",3,2023-02-15 09:53:13.575466599
Cust00025,2023-02-15 08:05:34.454881386,"[(4, 3), (65, 1), (147, 1)]",5,2023-02-15 09:34:34.454881386
Cust00026,2023-02-15 08:05:52.335993330,"[(124, 3), (67, 2), (134, 4), (197, 4)]",13,2023-02-15 09:10:52.335993330
Cust00027,2023-02-15 08:05:54.995761029,"[(85, 3), (131, 2), (18, 2)]",7,2023-02-15 10:00:54.995761029
