Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:31.791407460,"[(110, 1), (208, 3), (94, 6)]",10,2023-02-15 09:41:31.791407460
Cust00002,2023-02-15 08:02:22.094609310,"[(98, 1), (370, 2), (26, 1), (103, 1)]",5,2023-02-15 09:26:22.094609310
Cust00003,2023-02-15 08:02:50.502877436,"[(201, 1)]",1,2023-02-15 08:36:50.502877436
Cust00004,2023-02-15 08:03:55.162366778,"[(80, 10), (23, 1), (101, 1)]",12,2023-02-15 09:04:55.162366778
Cust00005,2023-02-15 08:05:27.984874048,"[(257, 4), (48, 1), (55, 2), (15, 4)]",11,2023-02-15 08:54:27.984874048
Cust00006,2023-02-15 08:08:15.408489055,"[(22, 4), (206, 1), (100, 1)]",6,2023-02-15 08:42:15.408489055
Cust00007,2023-02-15 08:10:35.551923281,"[(262, 1)]",1,2023-02-15 09:21:35.551923281
Cust00008,2023-02-15 08:11:32.059136997,"[(33, 4)]",4,2023-02-15 08:59:32.059136997
Cust00009,2023-02-15 08:15:56.419660558,"[(247, 3), (5, 3), (15, 3)]",9,2023-02-15 09:27:56.419660558
Cust00010,2023-02-15 08:18:33.662612109,"[(29, 1), (89, 1)]",2,2023-02-15 09:12:33.662612109
Cust00011,2023-02-15 08:22:45.110621380,"[(205, 5), (187, 3), (100, 1)]",9,2023-02-15 09:44:45.110621380
Cust00012,2023-02-15 08:24:40.743918321,"[(150, 3), (82, 2), (5, 2), (44, 2)]",9,2023-02-15 09:37:40.743918321
Cust00013,2023-02-15 08:26:32.796585088,"[(8, 3), (305, 1), (60, 4), (128, 3)]",11,2023-02-15 10:21:32.796585088
Cust00014,2023-02-15 08:27:20.483471511,"[(32, 3)]",3,2023-02-15 09:48:20.483471511
Cust00015,2023-02-15 08:29:43.047432587,"[(175, 4), (238, 3), (73, 1)]",8,2023-02-15 08:59:43.047432587
Cust00016,2023-02-15 08:29:46.890323553,"[(50, 1), (71, 5)]",6,2023-02-15 10:22:46.890323553
Cust00017,2023-02-15 08:30:11.147209164,"[(134, 1), (34, 2)]",3,2023-02-15 09:53:11.147209164
Cust00018,2023-02-15 08:34:03.858019402,"[(202, 4), (41, 2)]",6,2023-02-15 09:11:03.858019402
Cust00019,2023-02-15 08:38:40.238040070,"[(146, 2), (125, 2), (76, 4), (303, 1)]",9,2023-02-15 10:27:40.238040070
Cust00020,2023-02-15 08:39:21.589872577,"[(127, 4), (103, 2), (39, 2), (190, 1)]",9,2023-02-15 09:41:21.589872577
Cust00021,2023-02-15 08:42:09.994930752,"[(49, 3)]",3,2023-02-15 09:42:09.994930752
Cust00022,2023-02-15 08:45:16.418845658,"[(226, 7), (357, 1), (40, 2), (66, 2)]",12,2023-02-15 10:12:16.418845658
Cust00023,2023-02-15 08:47:08.354310111,"[(29, 4)]",4,2023-02-15 09:57:08.354310111
Cust00024,2023-02-15 08:47:44.805594408,"[(32, 6)]",6,2023-02-15 09:24:44.805594408
Cust00025,2023-02-15 08:49:23.675995371,"[(12, 1), (158, 4), (27, 3), (168, 2)]",10,2023-02-15 09:48:23.675995371
Cust00026,2023-02-15 08:50:17.012104678,"[(72, 2), (153, 3)]",5,2023-02-15 09:42:17.012104678
Cust00027,2023-02-15 08:51:33.246290472,"[(140, 10)]",10,2023-02-15 09:38:33.246290472
Cust00028,2023-02-15 08:53:24.723781423,"[(74, 4), (78, 2), (142, 4), (35, 1)]",11,2023-02-15 10:35:24.723781423
Cust00029,2023-02-15 08:54:39.915351115,"[(110, 1), (2, 2)]",3,2023-02-15 10:28:39.915351115
Cust00030,2023-02-15 08:55:02.799309670,"[(184, 1), (281, 4), (114, 2), (75, 3)]",10,2023-02-15 09:35:02.799309670
Cust00031,2023-02-15 08:55:47.941274405,"[(157, 1), (350, 2), (93, 4), (101, 2)]",9,2023-02-15 10:19:47.941274405
Cust00032,2023-02-15 08:58:42.290738595,"[(202, 2)]",2,2023-02-15 09:55:42.290738595
Cust00033,2023-02-15 08:59:27.241969650,"[(85, 2)]",2,2023-02-15 09:32:27.241969650
Cust00034,2023-02-15 09:01:25.080585308,"[(13, 2)]",2,2023-02-15 10:57:25.080585308
