Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:01.309355175,"[(12, 4), (86, 1), (72, 1), (33, 2)]",8,2023-02-15 09:20:01.309355175
Cust00002,2023-02-15 08:00:02.640598981,"[(230, 2), (107, 3)]",5,2023-02-15 09:29:02.640598981
Cust00003,2023-02-15 08:00:12.678050057,"[(95, 2), (112, 2), (99, 3), (114, 4)]",11,2023-02-15 08:57:12.678050057
Cust00004,2023-02-15 08:00:13.173260573,"[(38, 2), (8, 3), (130, 2), (127, 3)]",10,2023-02-15 08:56:13.173260573
Cust00005,2023-02-15 08:00:16.278803489,"[(151, 4), (109, 3), (40, 1), (78, 1)]",9,2023-02-15 08:51:16.278803489
Cust00006,2023-02-15 08:00:18.802064455,"[(25, 1)]",1,2023-02-15 08:38:18.802064455
Cust00007,2023-02-15 08:00:34.527018327,"[(88, 3), (154, 3), (192, 2), (215, 3)]",11,2023-02-15 09:04:34.527018327
Cust00008,2023-02-15 08:00:37.197306118,"[(13, 1), (73, 6), (138, 2), (109, 2), (245, 1), (182, 3), (233, 2), (43, 1), (44, 2)]",20,2023-02-15 09:49:37.197306118
Cust00009,2023-02-15 08:00:37.356742059,"[(74, 3)]",3,2023-02-15 09:56:37.356742059
Cust00010,2023-02-15 08:00:38.795617193,"[(3, 2)]",2,2023-02-15 09:17:38.795617193
Cust00011,2023-02-15 08:00:47.438342488,"[(150, 3)]",3,2023-02-15 09:33:47.438342488
Cust00012,2023-02-15 08:00:49.059798337,"[(296, 3), (203, 4)]",7,2023-02-15 08:44:49.059798337
Cust00013,2023-02-15 08:00:54.285045100,"[(128, 2)]",2,2023-02-15 09:17:54.285045100
Cust00014,2023-02-15 08:00:55.468810910,"[(73, 10), (1, 2), (2, 3), (68, 4)]",19,2023-02-15 09:37:55.468810910
Cust00015,2023-02-15 08:01:02.416348064,"[(6, 2), (12, 1)]",3,2023-02-15 09:38:02.416348064
Cust00016,2023-02-15 08:01:04.812422924,"[(276, 3), (135, 2), (164, 3), (25, 3)]",11,2023-02-15 09:14:04.812422924
Cust00017,2023-02-15 08:01:05.294900435,"[(259, 1), (266, 4), (40, 1), (148, 1)]",7,2023-02-15 09:39:05.294900435
Cust00018,2023-02-15 08:01:05.939890841,"[(25, 1), (55, 1)]",2,2023-02-15 09:33:05.939890841
Cust00019,2023-02-15 08:01:08.750051328,"[(6, 2), (133, 2), (53, 2)]",6,2023-02-15 10:01:08.750051328
Cust00020,2023-02-15 08:01:23.559373290,"[(61, 3)]",3,2023-02-15 09:30:23.559373290
Cust00021,2023-02-15 08:01:24.795030914,"[(36, 1), (288, 1), (216, 3), (11, 1)]",6,2023-02-15 09:41:24.795030914
