Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:40.254268577,"[(44, 2), (206, 1), (164, 4), (253, 3)]",10,2023-02-15 09:48:40.254268577
Cust00002,2023-02-15 08:01:19.662459276,"[(98, 2)]",2,2023-02-15 08:58:19.662459276
Cust00003,2023-02-15 08:02:06.716465173,"[(30, 1), (10, 3), (119, 3)]",7,2023-02-15 10:00:06.716465173
Cust00004,2023-02-15 08:02:25.919677348,"[(186, 10)]",10,2023-02-15 08:56:25.919677348
Cust00005,2023-02-15 08:03:05.051677497,"[(102, 3), (56, 4), (23, 2)]",9,2023-02-15 09:03:05.051677497
Cust00006,2023-02-15 08:05:11.198939032,"[(189, 4)]",4,2023-02-15 08:35:11.198939032
Cust00007,2023-02-15 08:05:44.716599874,"[(44, 2), (86, 1)]",3,2023-02-15 09:00:44.716599874
Cust00008,2023-02-15 08:06:57.299446310,"[(226, 6), (165, 1)]",7,2023-02-15 09:02:57.299446310
Cust00009,2023-02-15 08:11:33.938291485,"[(4, 3), (190, 1)]",4,2023-02-15 09:19:33.938291485
Cust00010,2023-02-15 08:13:02.209500715,"[(92, 1), (180, 3)]",4,2023-02-15 09:49:02.209500715
Cust00011,2023-02-15 08:13:11.144924298,"[(117, 2)]",2,2023-02-15 09:27:11.144924298
Cust00012,2023-02-15 08:13:50.438962955,"[(40, 2), (6, 2)]",4,2023-02-15 09:46:50.438962955
Cust00013,2023-02-15 08:14:45.846098347,"[(84, 2)]",2,2023-02-15 09:40:45.846098347
Cust00014,2023-02-15 08:15:04.109756943,"[(193, 4)]",4,2023-02-15 08:59:04.109756943
Cust00015,2023-02-15 08:16:13.915131592,"[(136, 1), (324, 4), (67, 4), (208, 4)]",13,2023-02-15 10:01:13.915131592
Cust00016,2023-02-15 08:17:45.119187249,"[(24, 4)]",4,2023-02-15 09:54:45.119187249
Cust00017,2023-02-15 08:18:55.287080758,"[(31, 1), (70, 3)]",4,2023-02-15 09:21:55.287080758
Cust00018,2023-02-15 08:20:20.958739674,"[(174, 7)]",7,2023-02-15 10:19:20.958739674
Cust00019,2023-02-15 08:20:58.745453827,"[(290, 3), (49, 3)]",6,2023-02-15 09:26:58.745453827
Cust00020,2023-02-15 08:22:20.530017397,"[(266, 1), (7, 3), (12, 1)]",5,2023-02-15 10:21:20.530017397
Cust00021,2023-02-15 08:24:35.364047992,"[(205, 3), (171, 4)]",7,2023-02-15 09:40:35.364047992
Cust00022,2023-02-15 08:25:53.361038075,"[(29, 3), (331, 1)]",4,2023-02-15 09:24:53.361038075
Cust00023,2023-02-15 08:26:50.502554325,"[(6, 2), (132, 4), (124, 4)]",10,2023-02-15 09:59:50.502554325
Cust00024,2023-02-15 08:27:06.541975355,"[(47, 3)]",3,2023-02-15 10:19:06.541975355
Cust00025,2023-02-15 08:28:28.965357937,"[(79, 1), (104, 2)]",3,2023-02-15 09:58:28.965357937
Cust00026,2023-02-15 08:30:23.982330551,"[(110, 9), (14, 2)]",11,2023-02-15 09:53:23.982330551
Cust00027,2023-02-15 08:30:26.740917558,"[(7, 1)]",1,2023-02-15 09:03:26.740917558
Cust00028,2023-02-15 08:30:28.298952221,"[(382, 2), (71, 3), (175, 3)]",8,2023-02-15 09:57:28.298952221
