Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:12.086597359,"[(85, 2)]",2,2023-02-15 08:46:12.086597359
Cust00002,2023-02-15 08:00:14.403266162,"[(314, 1), (106, 2)]",3,2023-02-15 09:57:14.403266162
Cust00003,2023-02-15 08:00:29.358568492,"[(39, 9), (188, 3), (36, 2), (189, 4), (153, 4)]",22,2023-02-15 09:01:29.358568492
Cust00004,2023-02-15 08:00:32.431840320,"[(21, 1), (81, 5)]",6,2023-02-15 09:27:32.431840320
Cust00005,2023-02-15 08:00:55.569626077,"[(114, 1), (142, 2)]",3,2023-02-15 09:50:55.569626077
Cust00006,2023-02-15 08:01:15.261952156,"[(59, 2), (154, 2)]",4,2023-02-15 08:52:15.261952156
Cust00007,2023-02-15 08:01:20.214978195,"[(319, 2), (13, 1), (208, 4), (58, 1)]",8,2023-02-15 08:43:20.214978195
Cust00008,2023-02-15 08:01:24.866640760,"[(235, 3)]",3,2023-02-15 08:52:24.866640760
Cust00009,2023-02-15 08:01:33.015535812,"[(25, 1)]",1,2023-02-15 08:40:33.015535812
Cust00010,2023-02-15 08:01:52.569998023,"[(69, 1)]",1,2023-02-15 09:06:52.569998023
Cust00011,2023-02-15 08:02:02.281619505,"[(18, 3), (185, 3)]",6,2023-02-15 09:24:02.281619505
Cust00012,2023-02-15 08:02:03.998058733,"[(71, 3), (109, 2), (38, 1)]",6,2023-02-15 08:56:03.998058733
Cust00013,2023-02-15 08:02:14.868604689,"[(264, 3)]",3,2023-02-15 08:58:14.868604689
Cust00014,2023-02-15 08:02:15.016008411,"[(7, 1), (45, 4)]",5,2023-02-15 09:06:15.016008411
Cust00015,2023-02-15 08:02:15.441981301,"[(20, 2), (229, 3), (102, 3)]",8,2023-02-15 09:45:15.441981301
Cust00016,2023-02-15 08:02:19.851567957,"[(48, 1), (6, 2), (199, 3)]",6,2023-02-15 08:58:19.851567957
Cust00017,2023-02-15 08:02:38.762204816,"[(102, 3)]",3,2023-02-15 08:35:38.762204816
Cust00018,2023-02-15 08:02:39.613181556,"[(38, 4), (316, 4), (52, 3), (48, 3), (162, 3), (237, 2)]",19,2023-02-15 09:57:39.613181556
Cust00019,2023-02-15 08:02:53.504786236,"[(47, 1), (124, 1), (255, 1), (237, 2), (264, 4), (101, 3), (11, 1), (46, 2), (45, 1), (89, 1)]",17,2023-02-15 09:24:53.504786236
Cust00020,2023-02-15 08:03:06.633156582,"[(63, 1), (127, 2)]",3,2023-02-15 09:54:06.633156582
Cust00021,2023-02-15 08:03:12.135583250,"[(2, 1), (44, 1)]",2,2023-02-15 10:01:12.135583250
Cust00022,2023-02-15 08:03:13.006138403,"[(55, 3), (40, 1), (38, 2)]",6,2023-02-15 09:04:13.006138403
