Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:04.596083409,"[(127, 3), (31, 2), (88, 4)]",9,2023-02-15 09:01:04.596083409
Cust00002,2023-02-15 08:00:15.031494545,"[(62, 4), (129, 3)]",7,2023-02-15 08:49:15.031494545
Cust00003,2023-02-15 08:00:18.084625166,"[(193, 3), (41, 10)]",13,2023-02-15 09:14:18.084625166
Cust00004,2023-02-15 08:00:33.825111725,"[(233, 2), (8, 1), (94, 4)]",7,2023-02-15 09:28:33.825111725
Cust00005,2023-02-15 08:00:36.598676527,"[(230, 2)]",2,2023-02-15 09:51:36.598676527
Cust00006,2023-02-15 08:00:39.085338862,"[(105, 3), (211, 1)]",4,2023-02-15 09:29:39.085338862
Cust00007,2023-02-15 08:00:47.121748112,"[(189, 2)]",2,2023-02-15 10:00:47.121748112
Cust00008,2023-02-15 08:00:54.266309309,"[(35, 2), (118, 2)]",4,2023-02-15 09:28:54.266309309
Cust00009,2023-02-15 08:00:59.082080226,"[(192, 2), (104, 4)]",6,2023-02-15 08:44:59.082080226
Cust00010,2023-02-15 08:01:12.867424278,"[(12, 2), (171, 3), (262, 2), (7, 2)]",9,2023-02-15 09:20:12.867424278
Cust00011,2023-02-15 08:01:23.187043625,"[(236, 3), (11, 1), (1, 4), (175, 2)]",10,2023-02-15 08:57:23.187043625
Cust00012,2023-02-15 08:01:23.649332825,"[(93, 3), (52, 1), (38, 1)]",5,2023-02-15 09:53:23.649332825
Cust00013,2023-02-15 08:01:26.621365445,"[(14, 4), (118, 1), (294, 1), (38, 1), (94, 2), (49, 2), (219, 4)]",15,2023-02-15 09:19:26.621365445
Cust00014,2023-02-15 08:01:37.627573496,"[(263, 1), (90, 2)]",3,2023-02-15 09:51:37.627573496
Cust00015,2023-02-15 08:01:43.538545494,"[(37, 1), (113, 5), (120, 3)]",9,2023-02-15 08:43:43.538545494
Cust00016,2023-02-15 08:01:44.582497153,"[(88, 3), (29, 2), (73, 4)]",9,2023-02-15 08:38:44.582497153
Cust00017,2023-02-15 08:01:55.556276418,"[(39, 2), (110, 1)]",3,2023-02-15 09:18:55.556276418
Cust00018,2023-02-15 08:02:21.907983998,"[(178, 2), (153, 2), (16, 1), (114, 2)]",7,2023-02-15 08:48:21.907983998
Cust00019,2023-02-15 08:02:24.456735977,"[(126, 1), (44, 4)]",5,2023-02-15 09:33:24.456735977
Cust00020,2023-02-15 08:02:29.471056309,"[(70, 1), (160, 3)]",4,2023-02-15 09:26:29.471056309
Cust00021,2023-02-15 08:02:33.458811408,"[(22, 1), (136, 1)]",2,2023-02-15 09:52:33.458811408
Cust00022,2023-02-15 08:02:41.543876403,"[(59, 4), (176, 1), (52, 5), (134, 2)]",12,2023-02-15 08:56:41.543876403
Cust00023,2023-02-15 08:02:55.626137003,"[(277, 2), (45, 2)]",4,2023-02-15 09:39:55.626137003
Cust00024,2023-02-15 08:03:00.594044483,"[(323, 1), (213, 2), (132, 1)]",4,2023-02-15 08:39:00.594044483
Cust00025,2023-02-15 08:03:12.611131159,"[(36, 3), (79, 2), (110, 1)]",6,2023-02-15 09:43:12.611131159
Cust00026,2023-02-15 08:03:13.171093267,"[(6, 4), (193, 2), (37, 4), (106, 4)]",14,2023-02-15 08:51:13.171093267
Cust00027,2023-02-15 08:03:18.616540438,"[(2, 2), (10, 1), (39, 2), (73, 2)]",7,2023-02-15 10:03:18.616540438
Cust00028,2023-02-15 08:03:22.721744823,"[(74, 2), (324, 2), (96, 1)]",5,2023-02-15 08:57:22.721744823
Cust00029,2023-02-15 08:03:25.274285691,"[(38, 2)]",2,2023-02-15 09:35:25.274285691
Cust00030,2023-02-15 08:03:42.959614299,"[(7, 8)]",8,2023-02-15 09:54:42.959614299
Cust00031,2023-02-15 08:03:47.239475482,"[(2, 4)]",4,2023-02-15 09:35:47.239475482
Cust00032,2023-02-15 08:03:56.433793946,"[(333, 6), (123, 7), (44, 1), (126, 2), (46, 3), (186, 3), (89, 4)]",26,2023-02-15 09:34:56.433793946
Cust00033,2023-02-15 08:04:02.266511618,"[(76, 2)]",2,2023-02-15 08:43:02.266511618
Cust00034,2023-02-15 08:04:39.505234597,"[(166, 1)]",1,2023-02-15 09:24:39.505234597
Cust00035,2023-02-15 08:04:52.973440490,"[(127, 1), (137, 2), (23, 3), (103, 2)]",8,2023-02-15 09:20:52.973440490
Cust00036,2023-02-15 08:04:53.798012518,"[(88, 1), (70, 1), (8, 1), (233, 4)]",7,2023-02-15 09:38:53.798012518
Cust00037,2023-02-15 08:05:03.436632533,"[(283, 1), (90, 2)]",3,2023-02-15 09:25:03.436632533
