Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:08.170434433,"[(77, 3), (80, 3), (102, 4)]",10,2023-02-15 09:18:08.170434433
Cust00002,2023-02-15 08:00:28.936677900,"[(21, 1), (274, 1), (324, 2)]",4,2023-02-15 09:48:28.936677900
Cust00003,2023-02-15 08:00:29.887705686,"[(3, 4), (76, 7)]",11,2023-02-15 09:23:29.887705686
Cust00004,2023-02-15 08:00:38.773160550,"[(39, 4), (92, 3), (203, 1), (9, 1), (208, 4), (86, 3), (19, 3), (107, 2), (207, 1), (133, 1)]",23,2023-02-15 09:58:38.773160550
Cust00005,2023-02-15 08:00:39.546891768,"[(27, 2)]",2,2023-02-15 09:10:39.546891768
Cust00006,2023-02-15 08:00:40.058136539,"[(128, 1), (166, 1), (67, 2), (65, 1), (167, 2), (10, 3), (30, 3)]",13,2023-02-15 08:57:40.058136539
Cust00007,2023-02-15 08:00:49.271233409,"[(185, 4), (88, 2)]",6,2023-02-15 08:54:49.271233409
Cust00008,2023-02-15 08:00:55.094100220,"[(77, 1), (85, 4), (74, 8), (231, 2)]",15,2023-02-15 09:48:55.094100220
Cust00009,2023-02-15 08:01:02.288358121,"[(32, 4)]",4,2023-02-15 09:29:02.288358121
Cust00010,2023-02-15 08:01:04.164330169,"[(5, 3), (291, 1), (197, 1), (22, 3)]",8,2023-02-15 08:56:04.164330169
Cust00011,2023-02-15 08:01:07.869402092,"[(11, 2), (92, 1)]",3,2023-02-15 09:45:07.869402092
Cust00012,2023-02-15 08:01:23.499834977,"[(54, 1), (58, 2)]",3,2023-02-15 09:53:23.499834977
Cust00013,2023-02-15 08:01:31.750261554,"[(6, 1)]",1,2023-02-15 08:59:31.750261554
Cust00014,2023-02-15 08:01:39.650352660,"[(10, 4)]",4,2023-02-15 08:53:39.650352660
Cust00015,2023-02-15 08:01:41.078820945,"[(3, 1), (203, 3)]",4,2023-02-15 09:45:41.078820945
Cust00016,2023-02-15 08:01:41.485817328,"[(122, 4)]",4,2023-02-15 09:34:41.485817328
Cust00017,2023-02-15 08:01:45.543752322,"[(2, 2)]",2,2023-02-15 08:55:45.543752322
Cust00018,2023-02-15 08:01:51.348150871,"[(133, 1), (138, 1), (179, 1)]",3,2023-02-15 09:32:51.348150871
Cust00019,2023-02-15 08:01:53.488189914,"[(212, 4), (231, 1), (195, 4)]",9,2023-02-15 08:33:53.488189914
Cust00020,2023-02-15 08:02:04.490630825,"[(63, 4), (77, 2), (210, 1), (35, 4)]",11,2023-02-15 09:47:04.490630825
Cust00021,2023-02-15 08:02:12.195616484,"[(60, 1), (54, 1), (8, 1), (28, 1), (69, 1), (11, 3), (109, 4), (167, 1), (123, 1), (128, 1)]",15,2023-02-15 09:32:12.195616484
Cust00022,2023-02-15 08:02:20.058976074,"[(41, 3), (46, 1)]",4,2023-02-15 08:53:20.058976074
Cust00023,2023-02-15 08:02:21.692564426,"[(98, 4), (261, 2)]",6,2023-02-15 09:20:21.692564426
Cust00024,2023-02-15 08:02:22.977629134,"[(72, 3)]",3,2023-02-15 08:44:22.977629134
Cust00025,2023-02-15 08:02:25.358011919,"[(41, 1), (8, 1), (114, 2)]",4,2023-02-15 09:55:25.358011919
Cust00026,2023-02-15 08:02:27.134237772,"[(93, 1)]",1,2023-02-15 09:03:27.134237772
Cust00027,2023-02-15 08:02:27.610329641,"[(19, 3), (158, 3), (56, 1), (70, 3)]",10,2023-02-15 09:11:27.610329641
Cust00028,2023-02-15 08:02:31.853286092,"[(334, 3), (94, 1), (263, 3)]",7,2023-02-15 09:49:31.853286092
Cust00029,2023-02-15 08:02:33.663115362,"[(203, 1)]",1,2023-02-15 09:44:33.663115362
Cust00030,2023-02-15 08:02:33.982034514,"[(297, 1)]",1,2023-02-15 09:05:33.982034514
Cust00031,2023-02-15 08:02:38.979477958,"[(253, 3), (112, 1), (15, 3), (163, 1)]",8,2023-02-15 09:36:38.979477958
Cust00032,2023-02-15 08:02:48.772315167,"[(34, 3), (197, 4)]",7,2023-02-15 08:42:48.772315167
Cust00033,2023-02-15 08:02:51.657478384,"[(233, 2), (240, 1), (78, 2), (257, 3)]",8,2023-02-15 08:59:51.657478384
Cust00034,2023-02-15 08:02:54.073248951,"[(82, 1), (61, 4), (56, 1)]",6,2023-02-15 09:39:54.073248951
Cust00035,2023-02-15 08:02:58.444706834,"[(10, 3), (109, 4), (131, 2), (102, 1)]",10,2023-02-15 08:55:58.444706834
Cust00036,2023-02-15 08:03:01.226820410,"[(38, 2)]",2,2023-02-15 09:34:01.226820410
Cust00037,2023-02-15 08:03:04.802426188,"[(78, 4), (293, 9), (242, 1), (44, 2)]",16,2023-02-15 09:09:04.802426188
Cust00038,2023-02-15 08:03:05.926947357,"[(40, 2), (81, 2), (97, 3), (187, 1)]",8,2023-02-15 08:42:05.926947357
Cust00039,2023-02-15 08:03:09.605454253,"[(61, 2), (54, 1), (274, 1), (13, 3)]",7,2023-02-15 09:24:09.605454253
Cust00040,2023-02-15 08:03:12.578779318,"[(29, 3), (141, 2), (33, 2)]",7,2023-02-15 08:55:12.578779318
Cust00041,2023-02-15 08:03:22.140863350,"[(75, 1), (260, 3), (16, 2)]",6,2023-02-15 09:59:22.140863350
Cust00042,2023-02-15 08:03:22.874568048,"[(97, 1), (365, 4), (87, 1)]",6,2023-02-15 08:51:22.874568048
Cust00043,2023-02-15 08:03:24.214283944,"[(81, 1), (76, 4), (226, 1), (103, 3)]",9,2023-02-15 09:41:24.214283944
Cust00044,2023-02-15 08:03:31.666062859,"[(204, 9), (176, 2), (25, 1), (303, 2)]",14,2023-02-15 08:41:31.666062859
Cust00045,2023-02-15 08:03:32.762529598,"[(212, 1), (232, 3), (180, 2)]",6,2023-02-15 09:37:32.762529598
Cust00046,2023-02-15 08:03:41.915359577,"[(43, 1), (241, 3), (7, 1), (214, 4), (65, 1), (331, 1), (226, 4)]",15,2023-02-15 09:59:41.915359577
Cust00047,2023-02-15 08:03:42.921698165,"[(222, 1), (192, 1)]",2,2023-02-15 08:44:42.921698165
Cust00048,2023-02-15 08:03:44.814040483,"[(36, 3)]",3,2023-02-15 08:44:44.814040483
Cust00049,2023-02-15 08:03:52.285145288,"[(152, 4)]",4,2023-02-15 09:01:52.285145288
Cust00050,2023-02-15 08:04:05.864512849,"[(165, 3), (65, 3), (78, 1), (68, 1), (312, 3)]",11,2023-02-15 09:33:05.864512849
Cust00051,2023-02-15 08:04:08.890921504,"[(34, 1), (10, 3)]",4,2023-02-15 09:46:08.890921504
Cust00052,2023-02-15 08:04:31.512000827,"[(214, 1), (71, 1), (67, 2)]",4,2023-02-15 09:33:31.512000827
Cust00053,2023-02-15 08:04:32.088408447,"[(235, 1), (35, 3)]",4,2023-02-15 09:26:32.088408447
Cust00054,2023-02-15 08:04:35.276942451,"[(163, 2), (4, 2), (208, 3), (64, 1)]",8,2023-02-15 09:08:35.276942451
Cust00055,2023-02-15 08:04:39.726433495,"[(113, 2), (92, 3)]",5,2023-02-15 09:15:39.726433495
Cust00056,2023-02-15 08:04:41.044611052,"[(57, 7), (69, 3)]",10,2023-02-15 09:07:41.044611052
Cust00057,2023-02-15 08:04:55.465321415,"[(181, 2), (4, 2), (172, 3)]",7,2023-02-15 09:10:55.465321415
Cust00058,2023-02-15 08:05:00.435409209,"[(245, 1), (240, 2), (148, 3)]",6,2023-02-15 09:41:00.435409209
Cust00059,2023-02-15 08:05:02.028010236,"[(70, 3), (216, 4), (7, 2)]",9,2023-02-15 09:46:02.028010236
