Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:01:39.293712149,"[(39, 2), (91, 1), (334, 4), (261, 4), (137, 2), (66, 3), (152, 1)]",17,2023-02-15 09:38:39.293712149
Cust00002,2023-02-15 08:02:05.659167507,"[(2, 3)]",3,2023-02-15 08:59:05.659167507
Cust00003,2023-02-15 08:02:14.809356888,"[(41, 3), (269, 3), (51, 1), (117, 1), (78, 1), (79, 3), (177, 3), (62, 4), (96, 3), (36, 2)]",24,2023-02-15 08:46:14.809356888
Cust00004,2023-02-15 08:08:50.009611004,"[(111, 4), (20, 2)]",6,2023-02-15 08:56:50.009611004
Cust00005,2023-02-15 08:11:22.364716155,"[(72, 1)]",1,2023-02-15 09:51:22.364716155
Cust00006,2023-02-15 08:12:23.387126043,"[(331, 3), (141, 1), (306, 4)]",8,2023-02-15 09:33:23.387126043
Cust00007,2023-02-15 08:12:50.002401074,"[(32, 4)]",4,2023-02-15 08:59:50.002401074
Cust00008,2023-02-15 08:16:24.998529433,"[(12, 3), (248, 2), (239, 2)]",7,2023-02-15 09:12:24.998529433
Cust00009,2023-02-15 08:18:15.777424779,"[(153, 1), (5, 4)]",5,2023-02-15 09:47:15.777424779
Cust00010,2023-02-15 08:21:01.985965587,"[(45, 2)]",2,2023-02-15 09:01:01.985965587
Cust00011,2023-02-15 08:22:02.189308119,"[(211, 2), (261, 4), (98, 3)]",9,2023-02-15 09:34:02.189308119
Cust00012,2023-02-15 08:26:04.524813785,"[(154, 1), (16, 2), (361, 2)]",5,2023-02-15 09:00:04.524813785
Cust00013,2023-02-15 08:29:19.352990808,"[(22, 1)]",1,2023-02-15 09:49:19.352990808
Cust00014,2023-02-15 08:30:38.709796705,"[(10, 1)]",1,2023-02-15 10:22:38.709796705
Cust00015,2023-02-15 08:34:28.200123746,"[(119, 4), (320, 2), (18, 2)]",8,2023-02-15 10:28:28.200123746
Cust00016,2023-02-15 08:35:19.674745059,"[(267, 1), (18, 1), (154, 2), (2, 2)]",6,2023-02-15 10:08:19.674745059
Cust00017,2023-02-15 08:35:37.437335727,"[(77, 3), (117, 4), (255, 4)]",11,2023-02-15 09:32:37.437335727
Cust00018,2023-02-15 08:35:53.997327862,"[(245, 4), (2, 3)]",7,2023-02-15 09:48:53.997327862
Cust00019,2023-02-15 08:46:46.055917992,"[(40, 1)]",1,2023-02-15 10:43:46.055917992
Cust00020,2023-02-15 08:48:21.468420960,"[(134, 1), (29, 2), (167, 3)]",6,2023-02-15 09:24:21.468420960
Cust00021,2023-02-15 08:52:26.926490433,"[(69, 1)]",1,2023-02-15 10:25:26.926490433
Cust00022,2023-02-15 08:54:18.092901273,"[(49, 1), (78, 1)]",2,2023-02-15 10:45:18.092901273
Cust00023,2023-02-15 08:55:10.021566566,"[(133, 5), (69, 3)]",8,2023-02-15 09:58:10.021566566
Cust00024,2023-02-15 08:59:09.413019638,"[(83, 2), (110, 3), (31, 3)]",8,2023-02-15 10:34:09.413019638
Cust00025,2023-02-15 08:59:41.960159434,"[(168, 4), (133, 1), (1, 2)]",7,2023-02-15 10:25:41.960159434
Cust00026,2023-02-15 09:00:21.774071294,"[(99, 4), (11, 1)]",5,2023-02-15 10:01:21.774071294
