Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:00.055605819,"[(141, 1), (84, 1)]",2,2023-02-15 09:09:00.055605819
Cust00002,2023-02-15 08:00:02.184105748,"[(322, 3), (124, 1)]",4,2023-02-15 09:29:02.184105748
Cust00003,2023-02-15 08:00:13.770176927,"[(218, 3), (243, 2), (330, 3)]",8,2023-02-15 08:58:13.770176927
Cust00004,2023-02-15 08:00:15.353724340,"[(226, 4), (5, 3)]",7,2023-02-15 08:43:15.353724340
Cust00005,2023-02-15 08:00:20.731487411,"[(12, 10)]",10,2023-02-15 09:53:20.731487411
Cust00006,2023-02-15 08:00:21.365028541,"[(209, 2), (75, 5), (44, 2), (63, 8)]",17,2023-02-15 09:51:21.365028541
Cust00007,2023-02-15 08:00:32.698817363,"[(95, 2), (210, 2), (283, 3)]",7,2023-02-15 09:58:32.698817363
Cust00008,2023-02-15 08:00:33.220898416,"[(3, 3), (159, 1)]",4,2023-02-15 08:40:33.220898416
Cust00009,2023-02-15 08:00:39.807354547,"[(8, 3), (129, 1)]",4,2023-02-15 09:11:39.807354547
Cust00010,2023-02-15 08:00:40.983516071,"[(119, 2), (107, 3), (329, 4)]",9,2023-02-15 09:21:40.983516071
Cust00011,2023-02-15 08:00:49.024014064,"[(323, 2), (200, 2), (106, 1)]",5,2023-02-15 08:40:49.024014064
Cust00012,2023-02-15 08:00:49.824865022,"[(103, 3)]",3,2023-02-15 09:08:49.824865022
Cust00013,2023-02-15 08:00:52.977388353,"[(57, 3), (71, 4), (29, 3), (129, 3), (36, 2), (46, 4), (73, 3)]",22,2023-02-15 08:50:52.977388353
Cust00014,2023-02-15 08:00:58.707739539,"[(38, 3), (220, 3), (179, 2)]",8,2023-02-15 09:23:58.707739539
Cust00015,2023-02-15 08:01:00.874291898,"[(177, 1), (38, 2), (207, 1), (132, 2)]",6,2023-02-15 08:37:00.874291898
Cust00016,2023-02-15 08:01:03.531574623,"[(83, 2)]",2,2023-02-15 09:39:03.531574623
Cust00017,2023-02-15 08:01:12.614886202,"[(203, 1)]",1,2023-02-15 09:19:12.614886202
Cust00018,2023-02-15 08:01:13.880380257,"[(207, 4)]",4,2023-02-15 09:47:13.880380257
Cust00019,2023-02-15 08:01:17.016071455,"[(31, 3), (108, 8), (11, 1), (13, 1)]",13,2023-02-15 09:01:17.016071455
Cust00020,2023-02-15 08:01:20.111094456,"[(358, 2)]",2,2023-02-15 08:58:20.111094456
Cust00021,2023-02-15 08:01:22.356059108,"[(85, 2), (45, 3), (95, 2), (9, 1)]",8,2023-02-15 09:03:22.356059108
Cust00022,2023-02-15 08:01:24.915480001,"[(263, 5)]",5,2023-02-15 08:57:24.915480001
Cust00023,2023-02-15 08:01:28.526584159,"[(116, 4), (41, 3), (76, 4), (47, 2)]",13,2023-02-15 09:03:28.526584159
Cust00024,2023-02-15 08:01:33.644460619,"[(216, 4)]",4,2023-02-15 09:03:33.644460619
Cust00025,2023-02-15 08:01:36.351139502,"[(15, 1), (45, 1)]",2,2023-02-15 09:47:36.351139502
Cust00026,2023-02-15 08:01:36.491669648,"[(122, 1)]",1,2023-02-15 09:02:36.491669648
Cust00027,2023-02-15 08:01:41.529995430,"[(309, 1), (51, 9), (27, 3)]",13,2023-02-15 09:05:41.529995430
Cust00028,2023-02-15 08:01:45.138604668,"[(50, 3), (76, 1), (38, 1), (326, 1)]",6,2023-02-15 08:41:45.138604668
Cust00029,2023-02-15 08:01:54.495495303,"[(217, 1), (49, 3), (41, 3)]",7,2023-02-15 09:05:54.495495303
Cust00030,2023-02-15 08:02:00.380318838,"[(115, 1)]",1,2023-02-15 09:42:00.380318838
Cust00031,2023-02-15 08:02:02.389000663,"[(265, 3)]",3,2023-02-15 08:47:02.389000663
Cust00032,2023-02-15 08:02:10.892814205,"[(92, 1), (144, 4), (227, 1)]",6,2023-02-15 09:00:10.892814205
Cust00033,2023-02-15 08:02:15.355125644,"[(46, 1), (28, 2), (75, 2), (12, 2)]",7,2023-02-15 08:47:15.355125644
Cust00034,2023-02-15 08:02:18.078497739,"[(41, 2), (74, 3), (47, 3)]",8,2023-02-15 09:06:18.078497739
Cust00035,2023-02-15 08:02:22.610236393,"[(97, 4), (30, 3), (295, 4)]",11,2023-02-15 08:43:22.610236393
Cust00036,2023-02-15 08:02:25.091775437,"[(2, 4)]",4,2023-02-15 09:54:25.091775437
Cust00037,2023-02-15 08:02:29.625830781,"[(176, 3), (58, 3), (41, 2)]",8,2023-02-15 08:48:29.625830781
Cust00038,2023-02-15 08:02:29.754775656,"[(187, 3), (182, 1), (259, 2)]",6,2023-02-15 08:58:29.754775656
Cust00039,2023-02-15 08:02:35.837842826,"[(208, 2), (106, 1)]",3,2023-02-15 09:44:35.837842826
Cust00040,2023-02-15 08:02:37.785890804,"[(72, 3)]",3,2023-02-15 09:34:37.785890804
Cust00041,2023-02-15 08:02:42.577337511,"[(264, 2)]",2,2023-02-15 08:33:42.577337511
Cust00042,2023-02-15 08:02:43.562598553,"[(198, 1), (97, 2), (22, 2), (183, 2)]",7,2023-02-15 09:28:43.562598553
Cust00043,2023-02-15 08:02:44.282546979,"[(343, 1)]",1,2023-02-15 09:15:44.282546979
Cust00044,2023-02-15 08:02:49.195270767,"[(17, 6)]",6,2023-02-15 09:51:49.195270767
Cust00045,2023-02-15 08:02:54.391879414,"[(22, 3), (39, 1), (205, 1), (52, 1)]",6,2023-02-15 09:57:54.391879414
