Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:01.777414503,"[(59, 1)]",1,2023-02-15 08:30:01.777414503
Cust00002,2023-02-15 08:00:20.838895783,"[(92, 1), (120, 1)]",2,2023-02-15 09:00:20.838895783
Cust00003,2023-02-15 08:01:35.520194147,"[(339, 1)]",1,2023-02-15 08:38:35.520194147
Cust00004,2023-02-15 08:01:54.495694090,"[(135, 3), (130, 4)]",7,2023-02-15 09:41:54.495694090
Cust00005,2023-02-15 08:01:57.730333812,"[(109, 1), (225, 2), (85, 1), (194, 2), (188, 3), (118, 2), (64, 3), (40, 2), (38, 1), (14, 3)]",20,2023-02-15 09:15:57.730333812
Cust00006,2023-02-15 08:02:03.428545730,"[(219, 4), (85, 2), (88, 1), (167, 2)]",9,2023-02-15 09:41:03.428545730
Cust00007,2023-02-15 08:02:51.325943174,"[(2, 2), (118, 2)]",4,2023-02-15 08:42:51.325943174
Cust00008,2023-02-15 08:03:08.275858535,"[(136, 3)]",3,2023-02-15 08:51:08.275858535
Cust00009,2023-02-15 08:03:51.653024664,"[(234, 1)]",1,2023-02-15 09:24:51.653024664
Cust00010,2023-02-15 08:04:25.497020333,"[(107, 3)]",3,2023-02-15 09:31:25.497020333
Cust00011,2023-02-15 08:04:27.329927018,"[(115, 1), (45, 3), (76, 3)]",7,2023-02-15 09:49:27.329927018
Cust00012,2023-02-15 08:04:29.398285690,"[(190, 1), (19, 1)]",2,2023-02-15 08:41:29.398285690
Cust00013,2023-02-15 08:04:35.413453350,"[(29, 3), (14, 1), (173, 4), (230, 1), (235, 1), (137, 1), (134, 2)]",13,2023-02-15 09:04:35.413453350
Cust00014,2023-02-15 08:04:35.638801039,"[(7, 10)]",10,2023-02-15 09:44:35.638801039
Cust00015,2023-02-15 08:04:45.049503932,"[(52, 2)]",2,2023-02-15 09:09:45.049503932
Cust00016,2023-02-15 08:04:48.111429138,"[(107, 2), (93, 10), (69, 3)]",15,2023-02-15 09:10:48.111429138
Cust00017,2023-02-15 08:05:08.759103137,"[(28, 2), (157, 1)]",3,2023-02-15 08:35:08.759103137
Cust00018,2023-02-15 08:05:55.905511435,"[(127, 1), (229, 1), (183, 1)]",3,2023-02-15 08:59:55.905511435
Cust00019,2023-02-15 08:06:47.565507365,"[(86, 1), (57, 1)]",2,2023-02-15 08:40:47.565507365
Cust00020,2023-02-15 08:07:36.155420181,"[(17, 1), (136, 9), (58, 4)]",14,2023-02-15 09:53:36.155420181
Cust00021,2023-02-15 08:09:06.310696920,"[(153, 4), (58, 2), (375, 2)]",8,2023-02-15 09:21:06.310696920
Cust00022,2023-02-15 08:09:11.303096881,"[(124, 1)]",1,2023-02-15 09:04:11.303096881
