Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,01/03/2022 08:00:05,"[(51, 2), (179, 2)]",4,01/03/2022 11:39:37
Cust00002,01/03/2022 08:00:55,"[(8, 2), (46, 2), (290, 3)]",7,01/03/2022 12:29:26
Cust00003,01/03/2022 08:01:46,"[(45, 1), (38, 7)]",8,01/03/2022 13:40:04
Cust00004,01/03/2022 08:02:49,"[(238, 3)]",3,01/03/2022 15:02:29
Cust00005,01/03/2022 08:03:03,"[(7, 3)]",3,01/03/2022 19:30:55
Cust00006,01/03/2022 08:03:18,"[(302, 1), (4, 1)]",2,01/03/2022 20:52:17
Cust00007,01/03/2022 08:04:04,"[(146, 1), (194, 4)]",5,01/03/2022 12:53:22
Cust00008,01/03/2022 08:05:01,"[(257, 3), (129, 4), (42, 4), (175, 4)]",15,01/03/2022 11:39:48
Cust00009,01/03/2022 08:05:25,"[(21, 1), (101, 1)]",2,01/03/2022 12:57:58
Cust00010,01/03/2022 08:05:52,"[(1, 1)]",1,01/03/2022 16:05:16
Cust00011,01/03/2022 08:06:04,"[(225, 2)]",2,01/03/2022 15:30:30
Cust00012,01/03/2022 08:06:06,"[(218, 2), (59, 1)]",3,01/03/2022 11:37:25
Cust00013,01/03/2022 08:06:17,"[(25, 4)]",4,01/03/2022 21:58:56
Cust00014,01/03/2022 08:07:28,"[(14, 1), (109, 1), (94, 9)]",11,01/03/2022 14:34:20
Cust00015,01/03/2022 08:07:49,"[(133, 4), (113, 2), (27, 2), (120, 7)]",15,01/03/2022 20:28:05
Cust00016,01/03/2022 08:08:20,"[(320, 1), (85, 4)]",5,01/03/2022 11:24:04
Cust00017,01/03/2022 08:08:40,"[(179, 3), (276, 3), (168, 4), (48, 2)]",12,01/03/2022 20:49:13
Cust00018,01/03/2022 08:09:02,"[(30, 2)]",2,01/03/2022 13:24:04
Cust00019,01/03/2022 08:09:10,"[(355, 1), (4, 7), (1, 4), (124, 1)]",13,01/03/2022 17:12:33
Cust00020,01/03/2022 08:10:01,"[(256, 2)]",2,01/03/2022 21:13:50
Cust00021,01/03/2022 08:10:02,"[(86, 4), (71, 2)]",6,01/03/2022 11:44:44
Cust00022,01/03/2022 08:11:43,"[(218, 1), (335, 1)]",2,01/03/2022 12:48:52
Cust00023,01/03/2022 08:12:31,"[(29, 3)]",3,01/03/2022 12:26:42
Cust00024,01/03/2022 08:12:38,"[(45, 1)]",1,01/03/2022 17:53:17
Cust00025,01/03/2022 08:14:21,"[(44, 4)]",4,01/03/2022 20:43:37
Cust00026,01/03/2022 08:14:44,"[(75, 1)]",1,01/03/2022 14:23:45
Cust00027,01/03/2022 08:15:29,"[(98, 1), (125, 3), (264, 1)]",5,01/03/2022 13:09:28
Cust00028,01/03/2022 08:15:56,"[(70, 2), (252, 4)]",6,01/03/2022 13:14:54
Cust00029,01/03/2022 08:16:03,"[(297, 1), (90, 1), (160, 2)]",4,01/03/2022 11:21:00
Cust00030,01/03/2022 08:16:14,"[(113, 4), (65, 4)]",8,01/03/2022 15:26:46
