Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:06.008159486,"[(123, 1)]",1,2023-02-15 08:46:06.008159486
Cust00002,2023-02-15 08:00:12.020141764,"[(93, 1), (39, 1), (105, 3), (78, 1)]",6,2023-02-15 09:55:12.020141764
Cust00003,2023-02-15 08:00:15.338578035,"[(55, 1), (83, 1), (139, 3)]",5,2023-02-15 10:00:15.338578035
Cust00004,2023-02-15 08:00:24.972883918,"[(137, 4), (214, 1)]",5,2023-02-15 09:33:24.972883918
Cust00005,2023-02-15 08:00:33.229735475,"[(167, 1), (15, 1)]",2,2023-02-15 08:47:33.229735475
Cust00006,2023-02-15 08:00:38.927096864,"[(207, 4), (13, 4), (33, 1), (81, 3), (244, 7), (159, 1), (115, 2), (59, 3)]",25,2023-02-15 08:59:38.927096864
Cust00007,2023-02-15 08:00:42.999219201,"[(110, 3)]",3,2023-02-15 08:54:42.999219201
Cust00008,2023-02-15 08:00:49.744214259,"[(11, 1), (118, 2), (34, 5), (273, 3)]",11,2023-02-15 09:26:49.744214259
Cust00009,2023-02-15 08:00:58.314785111,"[(18, 1), (67, 4), (64, 2), (68, 4), (88, 1), (232, 1), (96, 3)]",16,2023-02-15 08:41:58.314785111
Cust00010,2023-02-15 08:01:01.716245744,"[(25, 1)]",1,2023-02-15 09:37:01.716245744
Cust00011,2023-02-15 08:01:14.451460640,"[(174, 2), (56, 2)]",4,2023-02-15 08:41:14.451460640
Cust00012,2023-02-15 08:01:18.049753574,"[(141, 1), (81, 3)]",4,2023-02-15 09:19:18.049753574
Cust00013,2023-02-15 08:01:18.171678882,"[(33, 3), (54, 2)]",5,2023-02-15 09:11:18.171678882
Cust00014,2023-02-15 08:01:20.440564090,"[(244, 1), (245, 1), (23, 2)]",4,2023-02-15 08:39:20.440564090
Cust00015,2023-02-15 08:01:22.187740707,"[(150, 4), (98, 4)]",8,2023-02-15 08:42:22.187740707
Cust00016,2023-02-15 08:01:33.938651141,"[(99, 1), (42, 2), (126, 4), (43, 1), (143, 3), (208, 4)]",15,2023-02-15 09:59:33.938651141
Cust00017,2023-02-15 08:01:34.735207552,"[(355, 4)]",4,2023-02-15 08:55:34.735207552
