Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:11.151756282,"[(102, 4)]",4,2023-02-15 08:47:11.151756282
Cust00002,2023-02-15 08:00:23.006289110,"[(63, 2)]",2,2023-02-15 09:28:23.006289110
Cust00003,2023-02-15 08:03:07.115848266,"[(119, 2), (165, 4), (251, 2)]",8,2023-02-15 09:53:07.115848266
Cust00004,2023-02-15 08:05:40.765726617,"[(44, 4)]",4,2023-02-15 09:11:40.765726617
Cust00005,2023-02-15 08:09:00.522832743,"[(32, 2), (120, 1), (235, 1), (77, 2)]",6,2023-02-15 08:42:00.522832743
Cust00006,2023-02-15 08:12:43.067831478,"[(209, 3), (166, 2), (152, 2)]",7,2023-02-15 09:53:43.067831478
Cust00007,2023-02-15 08:13:03.867946304,"[(127, 1), (55, 3), (3, 1)]",5,2023-02-15 09:57:03.867946304
Cust00008,2023-02-15 08:17:22.198022048,"[(84, 2), (106, 4)]",6,2023-02-15 09:06:22.198022048
Cust00009,2023-02-15 08:20:33.710642427,"[(320, 1), (50, 3), (47, 4)]",8,2023-02-15 10:01:33.710642427
Cust00010,2023-02-15 08:22:22.802891154,"[(346, 1)]",1,2023-02-15 08:55:22.802891154
Cust00011,2023-02-15 08:24:36.898765527,"[(37, 1), (38, 1), (77, 1)]",3,2023-02-15 09:43:36.898765527
Cust00012,2023-02-15 08:26:19.009464063,"[(34, 2), (117, 1)]",3,2023-02-15 08:57:19.009464063
Cust00013,2023-02-15 08:28:43.520770586,"[(296, 1)]",1,2023-02-15 10:14:43.520770586
Cust00014,2023-02-15 08:34:28.259117782,"[(42, 1), (83, 4), (26, 3), (72, 2)]",10,2023-02-15 09:52:28.259117782
Cust00015,2023-02-15 08:38:43.895024922,"[(291, 2)]",2,2023-02-15 09:39:43.895024922
Cust00016,2023-02-15 08:44:13.709812716,"[(190, 6), (11, 2)]",8,2023-02-15 10:00:13.709812716
Cust00017,2023-02-15 08:44:58.882791115,"[(155, 4), (178, 4)]",8,2023-02-15 10:06:58.882791115
Cust00018,2023-02-15 08:48:44.337098691,"[(217, 2), (351, 4), (17, 1)]",7,2023-02-15 10:48:44.337098691
Cust00019,2023-02-15 08:50:17.724482822,"[(288, 8)]",8,2023-02-15 10:27:17.724482822
Cust00020,2023-02-15 08:51:04.407174123,"[(183, 2)]",2,2023-02-15 09:43:04.407174123
Cust00021,2023-02-15 08:55:00.575012776,"[(100, 4)]",4,2023-02-15 10:44:00.575012776
