Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,01/03/2022 08:00:03,"[(32, 4)]",4,01/03/2022 13:56:48
Cust00002,01/03/2022 08:00:20,"[(67, 4), (28, 4), (320, 4), (196, 2)]",14,01/03/2022 11:17:59
Cust00003,01/03/2022 08:02:02,"[(237, 4), (6, 1), (88, 1)]",6,01/03/2022 19:40:21
Cust00004,01/03/2022 08:03:26,"[(120, 3)]",3,01/03/2022 16:27:57
Cust00005,01/03/2022 08:04:01,"[(80, 3)]",3,01/03/2022 11:06:35
Cust00006,01/03/2022 08:04:09,"[(51, 1)]",1,01/03/2022 13:56:04
Cust00007,01/03/2022 08:04:36,"[(94, 1), (103, 2)]",3,01/03/2022 11:45:34
Cust00008,01/03/2022 08:05:01,"[(97, 6), (19, 3), (138, 4), (38, 4)]",17,01/03/2022 12:08:01
Cust00009,01/03/2022 08:05:13,"[(314, 3)]",3,01/03/2022 15:25:08
Cust00010,01/03/2022 08:05:24,"[(215, 2), (65, 3), (75, 2), (72, 4)]",11,01/03/2022 11:17:57
Cust00011,01/03/2022 08:05:41,"[(49, 2), (130, 1), (197, 1), (163, 9), (73, 2), (1, 1), (98, 1), (127, 1), (1, 4)]",22,01/03/2022 15:52:41
Cust00012,01/03/2022 08:08:09,"[(125, 2), (268, 1)]",3,01/03/2022 14:31:35
Cust00013,01/03/2022 08:08:11,"[(102, 2), (202, 2), (130, 4), (236, 2)]",10,01/03/2022 14:10:09
Cust00014,01/03/2022 08:08:20,"[(166, 1), (39, 4)]",5,01/03/2022 15:08:19
Cust00015,01/03/2022 08:08:51,"[(101, 3)]",3,01/03/2022 11:53:19
Cust00016,01/03/2022 08:09:44,"[(174, 3), (24, 1)]",4,01/03/2022 14:36:31
Cust00017,01/03/2022 08:09:48,"[(76, 3)]",3,01/03/2022 11:57:15
Cust00018,01/03/2022 08:10:08,"[(99, 4), (321, 1), (71, 3)]",8,01/03/2022 14:49:05
Cust00019,01/03/2022 08:10:11,"[(99, 2), (77, 1)]",3,01/03/2022 17:28:03
Cust00020,01/03/2022 08:10:37,"[(35, 3), (333, 1)]",4,01/03/2022 18:00:11
Cust00021,01/03/2022 08:10:48,"[(241, 3)]",3,01/03/2022 12:03:02
Cust00022,01/03/2022 08:10:50,"[(169, 4), (1, 3), (239, 1)]",8,01/03/2022 11:25:57
Cust00023,01/03/2022 08:11:39,"[(66, 1), (65, 1)]",2,01/03/2022 11:44:41
Cust00024,01/03/2022 08:12:18,"[(197, 2), (113, 2), (112, 1), (322, 1), (75, 2), (104, 4), (42, 1)]",13,01/03/2022 17:59:37
Cust00025,01/03/2022 08:12:43,"[(79, 2), (63, 5), (65, 3), (19, 1)]",11,01/03/2022 19:27:46
Cust00026,01/03/2022 08:13:12,"[(25, 4)]",4,01/03/2022 14:21:14
Cust00027,01/03/2022 08:13:25,"[(237, 1), (15, 2)]",3,01/03/2022 14:55:19
Cust00028,01/03/2022 08:13:27,"[(117, 1)]",1,01/03/2022 11:45:48
Cust00029,01/03/2022 08:15:42,"[(89, 5), (5, 1), (136, 4), (79, 1)]",11,01/03/2022 14:29:45
Cust00030,01/03/2022 08:15:51,"[(73, 1), (172, 4)]",5,01/03/2022 16:14:51
Cust00031,01/03/2022 08:16:37,"[(165, 4), (19, 1), (209, 5), (162, 1), (139, 3), (19, 2), (4, 3), (222, 4), (128, 1)]",24,01/03/2022 21:15:04
Cust00032,01/03/2022 08:16:58,"[(201, 2), (193, 3), (257, 3), (43, 3)]",11,01/03/2022 16:50:21
Cust00033,01/03/2022 08:18:22,"[(232, 4), (14, 4)]",8,02/03/2022 01:17:18
Cust00034,01/03/2022 08:18:32,"[(157, 3)]",3,01/03/2022 12:05:56
Cust00035,01/03/2022 08:19:14,"[(123, 1), (239, 1), (33, 4)]",6,02/03/2022 03:35:16
Cust00036,01/03/2022 08:20:31,"[(81, 2), (186, 4)]",6,01/03/2022 11:23:43
Cust00037,01/03/2022 08:20:50,"[(135, 1), (78, 3), (216, 1), (77, 3)]",8,01/03/2022 13:55:12
Cust00038,01/03/2022 08:21:27,"[(72, 2), (69, 1)]",3,01/03/2022 18:46:28
Cust00039,01/03/2022 08:22:09,"[(183, 3), (101, 2)]",5,01/03/2022 12:25:40
Cust00040,01/03/2022 08:22:33,"[(18, 4), (23, 1), (128, 2), (34, 3)]",10,01/03/2022 18:12:51
Cust00041,01/03/2022 08:23:13,"[(228, 4)]",4,01/03/2022 13:31:00
Cust00042,01/03/2022 08:23:18,"[(280, 10)]",10,01/03/2022 12:58:42
Cust00043,01/03/2022 08:23:43,"[(172, 4), (243, 2)]",6,01/03/2022 15:26:08
Cust00044,01/03/2022 08:24:45,"[(119, 10)]",10,01/03/2022 13:19:20
Cust00045,01/03/2022 08:27:23,"[(6, 3), (13, 1), (174, 8), (2, 3)]",15,01/03/2022 11:45:43
Cust00046,01/03/2022 08:27:24,"[(254, 3), (18, 1), (125, 7)]",11,01/03/2022 13:53:24
Cust00047,01/03/2022 08:28:25,"[(27, 3), (110, 2)]",5,01/03/2022 12:17:29
Cust00048,01/03/2022 08:28:35,"[(1, 3), (72, 4), (193, 2)]",9,01/03/2022 12:25:58
Cust00049,01/03/2022 08:28:43,"[(86, 2), (41, 4), (131, 2)]",8,01/03/2022 15:03:47
Cust00050,01/03/2022 08:28:46,"[(63, 3)]",3,01/03/2022 15:32:33
Cust00051,01/03/2022 08:29:04,"[(261, 3), (16, 3)]",6,01/03/2022 14:07:59
Cust00052,01/03/2022 08:29:07,"[(135, 1), (176, 1), (251, 1), (111, 1)]",4,01/03/2022 17:22:47
Cust00053,01/03/2022 08:29:09,"[(199, 3), (108, 4), (4, 4), (372, 2)]",13,01/03/2022 21:15:23
Cust00054,01/03/2022 08:29:44,"[(354, 3), (267, 2), (15, 1)]",6,01/03/2022 14:32:41
Cust00055,01/03/2022 08:29:49,"[(110, 4), (2, 2), (14, 1)]",7,01/03/2022 12:04:09
Cust00056,01/03/2022 08:31:53,"[(104, 4)]",4,01/03/2022 16:33:55
Cust00057,01/03/2022 08:33:04,"[(158, 1), (75, 2), (99, 4), (71, 2)]",9,01/03/2022 15:30:23
Cust00058,01/03/2022 08:34:24,"[(205, 2), (229, 3), (325, 1)]",6,01/03/2022 13:32:42
Cust00059,01/03/2022 08:35:49,"[(46, 1), (176, 2)]",3,01/03/2022 19:23:05
Cust00060,01/03/2022 08:35:52,"[(96, 1), (372, 1), (216, 4)]",6,01/03/2022 12:29:32
Cust00061,01/03/2022 08:36:15,"[(130, 1), (16, 4)]",5,01/03/2022 13:43:26
Cust00062,01/03/2022 08:36:28,"[(22, 3), (68, 3)]",6,01/03/2022 14:48:33
Cust00063,01/03/2022 08:36:29,"[(5, 2), (72, 8), (35, 3), (260, 2)]",15,01/03/2022 12:59:37
Cust00064,01/03/2022 08:36:56,"[(129, 7), (232, 1), (177, 3)]",11,01/03/2022 15:51:33
Cust00065,01/03/2022 08:37:05,"[(39, 1)]",1,01/03/2022 13:56:57
Cust00066,01/03/2022 08:37:25,"[(11, 3)]",3,01/03/2022 18:25:05
Cust00067,01/03/2022 08:38:15,"[(48, 3)]",3,01/03/2022 12:00:48
Cust00068,01/03/2022 08:38:42,"[(278, 2), (161, 7)]",9,01/03/2022 12:02:44
