Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:04.974315944,"[(134, 10)]",10,2023-02-15 09:32:04.974315944
Cust00002,2023-02-15 08:01:53.523758136,"[(85, 4), (133, 3), (52, 2)]",9,2023-02-15 09:56:53.523758136
Cust00003,2023-02-15 08:05:26.629701475,"[(11, 3)]",3,2023-02-15 09:05:26.629701475
Cust00004,2023-02-15 08:09:27.034791132,"[(131, 3)]",3,2023-02-15 09:37:27.034791132
Cust00005,2023-02-15 08:09:55.237321703,"[(309, 1), (41, 2), (177, 4), (111, 1)]",8,2023-02-15 09:36:55.237321703
Cust00006,2023-02-15 08:14:28.422527399,"[(165, 2)]",2,2023-02-15 09:53:28.422527399
Cust00007,2023-02-15 08:15:17.277243576,"[(256, 1), (246, 5)]",6,2023-02-15 10:15:17.277243576
Cust00008,2023-02-15 08:15:26.886503437,"[(256, 2), (38, 2), (120, 1)]",5,2023-02-15 09:34:26.886503437
Cust00009,2023-02-15 08:15:44.183284427,"[(41, 4), (210, 3), (129, 1)]",8,2023-02-15 09:39:44.183284427
Cust00010,2023-02-15 08:16:09.393003544,"[(76, 3), (218, 1), (101, 3)]",7,2023-02-15 09:09:09.393003544
Cust00011,2023-02-15 08:17:45.289731686,"[(17, 1), (3, 4), (294, 7)]",12,2023-02-15 09:25:45.289731686
Cust00012,2023-02-15 08:19:16.949303317,"[(224, 4)]",4,2023-02-15 09:07:16.949303317
Cust00013,2023-02-15 08:20:41.036507360,"[(204, 3), (31, 3)]",6,2023-02-15 10:09:41.036507360
Cust00014,2023-02-15 08:20:48.117085836,"[(344, 2), (94, 1)]",3,2023-02-15 09:49:48.117085836
Cust00015,2023-02-15 08:27:04.390221377,"[(9, 3), (30, 8), (56, 2)]",13,2023-02-15 09:10:04.390221377
Cust00016,2023-02-15 08:28:32.752985386,"[(27, 1), (53, 1)]",2,2023-02-15 09:39:32.752985386
Cust00017,2023-02-15 08:29:29.650023506,"[(77, 4), (21, 4), (35, 1)]",9,2023-02-15 09:56:29.650023506
Cust00018,2023-02-15 08:31:49.960523837,"[(262, 3), (112, 6), (22, 2), (83, 4)]",15,2023-02-15 10:05:49.960523837
Cust00019,2023-02-15 08:34:07.952005606,"[(31, 8), (144, 4), (122, 1)]",13,2023-02-15 09:28:07.952005606
Cust00020,2023-02-15 08:34:17.961637458,"[(197, 2), (45, 1), (224, 1)]",4,2023-02-15 09:49:17.961637458
Cust00021,2023-02-15 08:38:24.053898167,"[(158, 1), (12, 1), (115, 2), (3, 9), (107, 2), (62, 3), (132, 1), (104, 2)]",21,2023-02-15 10:38:24.053898167
Cust00022,2023-02-15 08:40:08.246298146,"[(374, 1), (73, 3)]",4,2023-02-15 09:51:08.246298146
Cust00023,2023-02-15 08:40:41.852431985,"[(315, 3)]",3,2023-02-15 10:34:41.852431985
Cust00024,2023-02-15 08:41:52.853430910,"[(193, 2), (58, 3), (31, 1), (47, 4)]",10,2023-02-15 10:35:52.853430910
Cust00025,2023-02-15 08:42:05.320136957,"[(125, 3), (124, 3)]",6,2023-02-15 09:42:05.320136957
Cust00026,2023-02-15 08:45:14.407271424,"[(68, 2), (303, 1)]",3,2023-02-15 10:14:14.407271424
Cust00027,2023-02-15 08:47:14.480317867,"[(248, 2), (116, 3), (270, 3)]",8,2023-02-15 10:38:14.480317867
Cust00028,2023-02-15 08:49:27.677698080,"[(236, 1), (20, 1)]",2,2023-02-15 10:21:27.677698080
Cust00029,2023-02-15 08:51:15.149236987,"[(188, 4), (170, 2)]",6,2023-02-15 10:25:15.149236987
Cust00030,2023-02-15 08:52:54.812222795,"[(325, 2), (12, 4), (83, 4)]",10,2023-02-15 09:23:54.812222795
Cust00031,2023-02-15 08:57:39.847909950,"[(131, 2)]",2,2023-02-15 10:43:39.847909950
Cust00032,2023-02-15 08:58:51.729868969,"[(137, 4)]",4,2023-02-15 09:59:51.729868969
Cust00033,2023-02-15 08:59:31.135952819,"[(109, 1), (272, 3), (15, 2)]",6,2023-02-15 09:35:31.135952819
Cust00034,2023-02-15 08:59:52.887472150,"[(7, 2), (48, 1), (201, 1)]",4,2023-02-15 09:31:52.887472150
Cust00035,2023-02-15 09:01:55.199515189,"[(142, 1), (86, 3), (267, 3), (70, 2)]",9,2023-02-15 10:24:55.199515189
Cust00036,2023-02-15 09:02:45.729508942,"[(156, 3)]",3,2023-02-15 09:55:45.729508942
Cust00037,2023-02-15 09:03:55.474484014,"[(330, 2), (9, 1), (76, 9)]",12,2023-02-15 10:46:55.474484014
Cust00038,2023-02-15 09:05:58.394135549,"[(209, 1), (342, 3), (238, 3), (124, 2), (118, 3)]",12,2023-02-15 09:49:58.394135549
Cust00039,2023-02-15 09:07:08.842899953,"[(49, 2), (79, 1), (200, 2)]",5,2023-02-15 10:34:08.842899953
Cust00040,2023-02-15 09:07:17.450608311,"[(34, 2), (79, 3), (172, 2), (132, 1)]",8,2023-02-15 10:47:17.450608311
Cust00041,2023-02-15 09:09:22.177340649,"[(1, 2), (105, 2), (72, 3)]",7,2023-02-15 10:15:22.177340649
Cust00042,2023-02-15 09:16:05.541638373,"[(88, 2), (70, 4), (5, 2)]",8,2023-02-15 10:32:05.541638373
Cust00043,2023-02-15 09:17:19.836715049,"[(9, 4), (29, 1), (58, 2), (44, 3)]",10,2023-02-15 11:13:19.836715049
Cust00044,2023-02-15 09:18:26.245416107,"[(74, 1), (163, 1), (31, 4), (207, 1), (37, 3), (142, 3), (96, 2)]",15,2023-02-15 11:03:26.245416107
Cust00045,2023-02-15 09:18:50.849867092,"[(110, 2), (107, 1)]",3,2023-02-15 09:54:50.849867092
Cust00046,2023-02-15 09:23:23.359738400,"[(39, 4), (42, 2), (161, 4)]",10,2023-02-15 11:13:23.359738400
Cust00047,2023-02-15 09:24:33.743083177,"[(161, 3)]",3,2023-02-15 11:13:33.743083177
Cust00048,2023-02-15 09:26:58.284687150,"[(123, 3), (279, 3), (136, 4)]",10,2023-02-15 10:02:58.284687150
Cust00049,2023-02-15 09:27:34.727831338,"[(5, 3), (11, 4), (10, 2), (116, 1)]",10,2023-02-15 10:15:34.727831338
Cust00050,2023-02-15 09:28:02.943049345,"[(234, 2), (67, 2)]",4,2023-02-15 10:23:02.943049345
Cust00051,2023-02-15 09:28:15.652041788,"[(310, 3), (15, 3), (18, 1)]",7,2023-02-15 10:39:15.652041788
Cust00052,2023-02-15 09:31:36.942591252,"[(12, 2)]",2,2023-02-15 10:03:36.942591252
Cust00053,2023-02-15 09:32:01.909731306,"[(165, 4)]",4,2023-02-15 11:11:01.909731306
Cust00054,2023-02-15 09:32:25.112460773,"[(326, 4)]",4,2023-02-15 11:21:25.112460773
Cust00055,2023-02-15 09:32:34.262895344,"[(33, 1), (112, 1), (102, 3)]",5,2023-02-15 10:32:34.262895344
