Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:08.869596300,"[(119, 1), (8, 4), (32, 4)]",9,2023-02-15 08:51:08.869596300
Cust00002,2023-02-15 08:00:09.463394694,"[(117, 1), (21, 1), (45, 2), (44, 4), (18, 2), (103, 1), (4, 2)]",13,2023-02-15 08:40:09.463394694
Cust00003,2023-02-15 08:00:14.044853863,"[(260, 2), (6, 1), (22, 4), (72, 7), (110, 4), (143, 1), (3, 2), (182, 3)]",24,2023-02-15 09:52:14.044853863
Cust00004,2023-02-15 08:00:16.031225658,"[(141, 1)]",1,2023-02-15 09:34:16.031225658
Cust00005,2023-02-15 08:00:19.289754909,"[(327, 4), (15, 2), (68, 4)]",10,2023-02-15 09:57:19.289754909
Cust00006,2023-02-15 08:00:27.775373996,"[(82, 4), (5, 4)]",8,2023-02-15 09:41:27.775373996
Cust00007,2023-02-15 08:00:28.209049561,"[(208, 1), (83, 2)]",3,2023-02-15 09:38:28.209049561
Cust00008,2023-02-15 08:00:44.413461136,"[(202, 2), (35, 2), (186, 3)]",7,2023-02-15 09:16:44.413461136
Cust00009,2023-02-15 08:00:54.137762754,"[(154, 1), (121, 3)]",4,2023-02-15 08:40:54.137762754
Cust00010,2023-02-15 08:00:54.507910529,"[(129, 9), (100, 4), (173, 3)]",16,2023-02-15 09:04:54.507910529
Cust00011,2023-02-15 08:01:01.923972785,"[(363, 1), (126, 1)]",2,2023-02-15 08:52:01.923972785
Cust00012,2023-02-15 08:01:25.641613529,"[(107, 2), (33, 3), (24, 3), (28, 5)]",13,2023-02-15 09:41:25.641613529
Cust00013,2023-02-15 08:01:36.822182411,"[(42, 2), (67, 3), (13, 2)]",7,2023-02-15 08:48:36.822182411
Cust00014,2023-02-15 08:01:42.915632981,"[(314, 1), (76, 1), (301, 6), (2, 4), (156, 3), (154, 4), (129, 1), (29, 1)]",21,2023-02-15 08:47:42.915632981
Cust00015,2023-02-15 08:01:43.812345890,"[(109, 3)]",3,2023-02-15 09:45:43.812345890
Cust00016,2023-02-15 08:01:55.910225644,"[(144, 2)]",2,2023-02-15 09:28:55.910225644
Cust00017,2023-02-15 08:01:58.309395870,"[(30, 4)]",4,2023-02-15 09:27:58.309395870
Cust00018,2023-02-15 08:02:01.605297593,"[(59, 1), (84, 8), (196, 3)]",12,2023-02-15 08:37:01.605297593
Cust00019,2023-02-15 08:02:01.859811536,"[(108, 3), (67, 1), (181, 4), (142, 6)]",14,2023-02-15 09:28:01.859811536
Cust00020,2023-02-15 08:02:06.682009950,"[(140, 4), (114, 4), (170, 3), (269, 3)]",14,2023-02-15 09:26:06.682009950
Cust00021,2023-02-15 08:02:09.916377675,"[(155, 2), (202, 2)]",4,2023-02-15 09:49:09.916377675
Cust00022,2023-02-15 08:02:13.817131676,"[(38, 4)]",4,2023-02-15 09:30:13.817131676
Cust00023,2023-02-15 08:02:21.580025933,"[(30, 4), (2, 2)]",6,2023-02-15 08:41:21.580025933
Cust00024,2023-02-15 08:02:23.480033003,"[(306, 3), (138, 4)]",7,2023-02-15 09:12:23.480033003
Cust00025,2023-02-15 08:02:26.464681266,"[(25, 1)]",1,2023-02-15 08:50:26.464681266
Cust00026,2023-02-15 08:02:37.610739291,"[(263, 3), (109, 2), (33, 2)]",7,2023-02-15 08:34:37.610739291
Cust00027,2023-02-15 08:02:39.145741929,"[(63, 2), (49, 1), (1, 1), (92, 2), (74, 1), (280, 3), (55, 2), (176, 7), (2, 3)]",22,2023-02-15 09:28:39.145741929
Cust00028,2023-02-15 08:02:39.179361078,"[(274, 1), (84, 3)]",4,2023-02-15 08:45:39.179361078
Cust00029,2023-02-15 08:02:40.324329541,"[(18, 2)]",2,2023-02-15 09:53:40.324329541
Cust00030,2023-02-15 08:02:55.857509143,"[(77, 1), (152, 3), (65, 2), (116, 2), (199, 2), (32, 1), (57, 2), (50, 3), (10, 2), (263, 3)]",21,2023-02-15 09:55:55.857509143
Cust00031,2023-02-15 08:03:02.230808182,"[(50, 1), (56, 3), (75, 1)]",5,2023-02-15 09:48:02.230808182
Cust00032,2023-02-15 08:03:05.359262391,"[(156, 2), (19, 2)]",4,2023-02-15 08:52:05.359262391
Cust00033,2023-02-15 08:03:07.517343138,"[(86, 2)]",2,2023-02-15 09:07:07.517343138
Cust00034,2023-02-15 08:03:15.072448932,"[(236, 3), (162, 4)]",7,2023-02-15 08:50:15.072448932
Cust00035,2023-02-15 08:03:15.773439514,"[(28, 3)]",3,2023-02-15 09:25:15.773439514
Cust00036,2023-02-15 08:03:19.962807926,"[(79, 2), (2, 2), (24, 1)]",5,2023-02-15 09:59:19.962807926
Cust00037,2023-02-15 08:03:23.284120674,"[(12, 3), (35, 1)]",4,2023-02-15 08:40:23.284120674
Cust00038,2023-02-15 08:03:29.469192032,"[(360, 1)]",1,2023-02-15 09:02:29.469192032
Cust00039,2023-02-15 08:03:31.222974694,"[(167, 1)]",1,2023-02-15 09:24:31.222974694
Cust00040,2023-02-15 08:03:38.229707715,"[(99, 2), (72, 4), (21, 4)]",10,2023-02-15 09:07:38.229707715
Cust00041,2023-02-15 08:03:45.892372281,"[(61, 2)]",2,2023-02-15 09:06:45.892372281
Cust00042,2023-02-15 08:03:45.946001888,"[(75, 1), (72, 3), (373, 3)]",7,2023-02-15 08:53:45.946001888
Cust00043,2023-02-15 08:03:49.658985188,"[(7, 2)]",2,2023-02-15 08:33:49.658985188
Cust00044,2023-02-15 08:03:52.342527841,"[(64, 4)]",4,2023-02-15 08:40:52.342527841
Cust00045,2023-02-15 08:03:55.340372340,"[(146, 4), (152, 1), (62, 1)]",6,2023-02-15 09:40:55.340372340
Cust00046,2023-02-15 08:03:55.832876508,"[(197, 1), (52, 9), (12, 3), (222, 3), (9, 1), (107, 1), (345, 1), (38, 3), (22, 1)]",23,2023-02-15 08:59:55.832876508
Cust00047,2023-02-15 08:03:59.336058044,"[(151, 4)]",4,2023-02-15 09:06:59.336058044
Cust00048,2023-02-15 08:04:03.192413588,"[(9, 3), (86, 6), (47, 4)]",13,2023-02-15 09:32:03.192413588
Cust00049,2023-02-15 08:04:03.671353952,"[(71, 4), (265, 2), (156, 3), (137, 2)]",11,2023-02-15 09:13:03.671353952
Cust00050,2023-02-15 08:04:09.599173502,"[(208, 1), (49, 4), (14, 1), (328, 2)]",8,2023-02-15 09:44:09.599173502
Cust00051,2023-02-15 08:04:17.830106625,"[(261, 1), (209, 1)]",2,2023-02-15 09:00:17.830106625
Cust00052,2023-02-15 08:04:26.304948845,"[(342, 2), (9, 3), (322, 3), (100, 1)]",9,2023-02-15 09:50:26.304948845
Cust00053,2023-02-15 08:04:26.644985414,"[(7, 1), (193, 3), (10, 4), (40, 2), (3, 2), (9, 3), (127, 2), (43, 3), (46, 4)]",24,2023-02-15 09:45:26.644985414
Cust00054,2023-02-15 08:04:37.045539367,"[(20, 2)]",2,2023-02-15 09:03:37.045539367
Cust00055,2023-02-15 08:04:45.709781079,"[(85, 4), (56, 2)]",6,2023-02-15 09:52:45.709781079
Cust00056,2023-02-15 08:04:57.467745471,"[(62, 1)]",1,2023-02-15 09:15:57.467745471
Cust00057,2023-02-15 08:05:07.034961129,"[(271, 2)]",2,2023-02-15 09:22:07.034961129
