Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:27.251797702,"[(95, 10), (94, 4)]",14,2023-02-15 09:52:27.251797702
Cust00002,2023-02-15 08:00:36.807217441,"[(60, 1)]",1,2023-02-15 08:43:36.807217441
Cust00003,2023-02-15 08:03:40.601410685,"[(211, 2)]",2,2023-02-15 09:37:40.601410685
Cust00004,2023-02-15 08:03:46.761428839,"[(147, 4), (32, 4)]",8,2023-02-15 09:05:46.761428839
Cust00005,2023-02-15 08:04:16.567970220,"[(12, 10), (51, 4), (125, 4)]",18,2023-02-15 09:55:16.567970220
Cust00006,2023-02-15 08:04:58.255391586,"[(83, 3), (38, 3), (298, 1)]",7,2023-02-15 09:37:58.255391586
Cust00007,2023-02-15 08:05:32.072175321,"[(107, 1), (7, 2), (91, 1), (133, 1), (205, 3), (53, 2), (142, 1)]",11,2023-02-15 09:55:32.072175321
Cust00008,2023-02-15 08:05:41.620728424,"[(127, 2)]",2,2023-02-15 08:46:41.620728424
Cust00009,2023-02-15 08:07:26.579921508,"[(62, 2), (2, 2), (37, 2), (203, 1)]",7,2023-02-15 09:43:26.579921508
Cust00010,2023-02-15 08:09:05.314793355,"[(81, 2), (48, 1), (44, 2)]",5,2023-02-15 10:07:05.314793355
Cust00011,2023-02-15 08:09:07.725303331,"[(103, 2), (323, 1), (122, 2)]",5,2023-02-15 09:29:07.725303331
Cust00012,2023-02-15 08:09:57.267693734,"[(97, 3), (21, 1), (87, 8)]",12,2023-02-15 08:48:57.267693734
Cust00013,2023-02-15 08:11:43.602821277,"[(81, 2)]",2,2023-02-15 08:58:43.602821277
Cust00014,2023-02-15 08:12:01.317557817,"[(58, 5)]",5,2023-02-15 08:54:01.317557817
Cust00015,2023-02-15 08:12:49.404747055,"[(49, 2)]",2,2023-02-15 09:25:49.404747055
Cust00016,2023-02-15 08:12:52.206280007,"[(92, 1), (71, 2), (6, 2), (105, 1)]",6,2023-02-15 08:49:52.206280007
Cust00017,2023-02-15 08:16:01.735676783,"[(75, 3), (29, 9), (144, 4), (3, 2), (316, 1), (119, 1)]",20,2023-02-15 09:43:01.735676783
Cust00018,2023-02-15 08:16:27.723843785,"[(123, 2), (293, 2)]",4,2023-02-15 09:34:27.723843785
Cust00019,2023-02-15 08:16:49.269231716,"[(95, 3)]",3,2023-02-15 08:47:49.269231716
Cust00020,2023-02-15 08:17:14.692977461,"[(18, 2), (160, 4), (20, 2), (60, 2), (206, 9)]",19,2023-02-15 08:51:14.692977461
Cust00021,2023-02-15 08:17:49.643375419,"[(9, 2), (114, 2), (30, 1)]",5,2023-02-15 09:24:49.643375419
Cust00022,2023-02-15 08:18:25.194906207,"[(97, 2)]",2,2023-02-15 09:10:25.194906207
Cust00023,2023-02-15 08:19:28.903655495,"[(134, 4), (129, 9)]",13,2023-02-15 10:17:28.903655495
Cust00024,2023-02-15 08:20:46.642068535,"[(162, 3), (218, 2)]",5,2023-02-15 09:15:46.642068535
Cust00025,2023-02-15 08:22:39.139290544,"[(93, 1)]",1,2023-02-15 10:06:39.139290544
Cust00026,2023-02-15 08:23:00.335598499,"[(165, 4), (92, 1), (53, 1), (103, 4), (132, 3), (89, 2)]",15,2023-02-15 10:09:00.335598499
