Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:15.811810983,"[(66, 3)]",3,2023-02-15 09:24:15.811810983
Cust00002,2023-02-15 08:00:17.471702727,"[(13, 9)]",9,2023-02-15 09:10:17.471702727
Cust00003,2023-02-15 08:00:21.702342157,"[(70, 1)]",1,2023-02-15 09:04:21.702342157
Cust00004,2023-02-15 08:00:53.129267563,"[(70, 1), (1, 3), (44, 4), (11, 9)]",17,2023-02-15 09:38:53.129267563
Cust00005,2023-02-15 08:00:59.896344056,"[(267, 2)]",2,2023-02-15 09:27:59.896344056
Cust00006,2023-02-15 08:01:03.566067946,"[(206, 1), (26, 1)]",2,2023-02-15 08:46:03.566067946
Cust00007,2023-02-15 08:01:17.919224320,"[(203, 2), (29, 3), (122, 1)]",6,2023-02-15 09:34:17.919224320
Cust00008,2023-02-15 08:01:22.554267137,"[(294, 2), (125, 3), (186, 1)]",6,2023-02-15 09:48:22.554267137
Cust00009,2023-02-15 08:01:23.897177988,"[(76, 4), (186, 1), (266, 2)]",7,2023-02-15 08:51:23.897177988
Cust00010,2023-02-15 08:01:33.201460861,"[(5, 1), (37, 3)]",4,2023-02-15 09:24:33.201460861
Cust00011,2023-02-15 08:01:46.115688889,"[(20, 3), (113, 1), (76, 3), (53, 1), (146, 1), (75, 2), (10, 2), (116, 1)]",14,2023-02-15 09:15:46.115688889
Cust00012,2023-02-15 08:01:46.298924733,"[(103, 3)]",3,2023-02-15 09:48:46.298924733
Cust00013,2023-02-15 08:02:01.869617614,"[(18, 1), (76, 4), (233, 4), (101, 3), (183, 4), (47, 1), (51, 1), (154, 1)]",19,2023-02-15 09:16:01.869617614
Cust00014,2023-02-15 08:02:25.040159297,"[(119, 1), (43, 4)]",5,2023-02-15 09:24:25.040159297
Cust00015,2023-02-15 08:02:37.275628579,"[(5, 3), (64, 4)]",7,2023-02-15 09:28:37.275628579
Cust00016,2023-02-15 08:03:00.186489224,"[(143, 1), (104, 1), (78, 1), (135, 1)]",4,2023-02-15 09:46:00.186489224
Cust00017,2023-02-15 08:03:17.021279677,"[(30, 2), (36, 2), (53, 1)]",5,2023-02-15 09:23:17.021279677
Cust00018,2023-02-15 08:03:32.114043800,"[(113, 3)]",3,2023-02-15 08:47:32.114043800
Cust00019,2023-02-15 08:03:32.946639623,"[(68, 2)]",2,2023-02-15 09:54:32.946639623
Cust00020,2023-02-15 08:03:53.506574848,"[(56, 2), (6, 1)]",3,2023-02-15 08:35:53.506574848
Cust00021,2023-02-15 08:03:58.087535474,"[(113, 3)]",3,2023-02-15 09:32:58.087535474
Cust00022,2023-02-15 08:03:59.699727613,"[(4, 3), (61, 1), (153, 9), (270, 2)]",15,2023-02-15 08:46:59.699727613
Cust00023,2023-02-15 08:04:01.712478437,"[(36, 1), (41, 4)]",5,2023-02-15 09:29:01.712478437
Cust00024,2023-02-15 08:04:15.633360187,"[(219, 2), (32, 1)]",3,2023-02-15 09:42:15.633360187
Cust00025,2023-02-15 08:04:25.131333287,"[(124, 4), (50, 3), (59, 3)]",10,2023-02-15 09:13:25.131333287
Cust00026,2023-02-15 08:04:28.943667187,"[(215, 3)]",3,2023-02-15 09:17:28.943667187
Cust00027,2023-02-15 08:04:39.315514184,"[(66, 3), (260, 4), (235, 1)]",8,2023-02-15 09:53:39.315514184
Cust00028,2023-02-15 08:04:47.092373269,"[(112, 4), (106, 1), (318, 2), (41, 1), (20, 4), (230, 1), (74, 4)]",17,2023-02-15 08:40:47.092373269
Cust00029,2023-02-15 08:04:51.052404325,"[(222, 2), (79, 2)]",4,2023-02-15 09:42:51.052404325
Cust00030,2023-02-15 08:05:07.598339554,"[(261, 4), (98, 7), (73, 3)]",14,2023-02-15 10:03:07.598339554
Cust00031,2023-02-15 08:05:14.589887333,"[(77, 2), (291, 3), (267, 1)]",6,2023-02-15 08:38:14.589887333
Cust00032,2023-02-15 08:05:19.354410485,"[(96, 3)]",3,2023-02-15 09:33:19.354410485
Cust00033,2023-02-15 08:05:19.653872049,"[(128, 2), (333, 2), (35, 4)]",8,2023-02-15 09:24:19.653872049
Cust00034,2023-02-15 08:05:26.647153350,"[(104, 4), (62, 4), (10, 2), (164, 1)]",11,2023-02-15 09:52:26.647153350
Cust00035,2023-02-15 08:05:44.007907921,"[(47, 3), (253, 4), (1, 3), (160, 2), (293, 3), (65, 2), (7, 4), (203, 1), (68, 6)]",28,2023-02-15 09:58:44.007907921
Cust00036,2023-02-15 08:05:55.229726596,"[(241, 4)]",4,2023-02-15 08:35:55.229726596
Cust00037,2023-02-15 08:06:12.688098206,"[(54, 1), (150, 3), (131, 2), (9, 3)]",9,2023-02-15 09:45:12.688098206
Cust00038,2023-02-15 08:06:22.506172640,"[(263, 3), (17, 3), (88, 1)]",7,2023-02-15 09:28:22.506172640
Cust00039,2023-02-15 08:06:27.739384911,"[(21, 3), (147, 3)]",6,2023-02-15 09:58:27.739384911
Cust00040,2023-02-15 08:06:34.626710722,"[(55, 9), (34, 1)]",10,2023-02-15 09:41:34.626710722
Cust00041,2023-02-15 08:06:35.344060639,"[(164, 3), (188, 1)]",4,2023-02-15 09:18:35.344060639
Cust00042,2023-02-15 08:06:40.625272542,"[(34, 2)]",2,2023-02-15 09:13:40.625272542
Cust00043,2023-02-15 08:06:43.547053245,"[(222, 3), (37, 1), (170, 1), (140, 3)]",8,2023-02-15 08:38:43.547053245
Cust00044,2023-02-15 08:06:59.612303119,"[(28, 1)]",1,2023-02-15 09:08:59.612303119
Cust00045,2023-02-15 08:07:02.724490625,"[(310, 2), (269, 1), (111, 1), (215, 3)]",7,2023-02-15 08:57:02.724490625
Cust00046,2023-02-15 08:07:04.260177887,"[(297, 2), (64, 1)]",3,2023-02-15 09:07:04.260177887
Cust00047,2023-02-15 08:07:11.318970834,"[(278, 1), (69, 2)]",3,2023-02-15 10:07:11.318970834
Cust00048,2023-02-15 08:07:17.523519807,"[(46, 2)]",2,2023-02-15 08:57:17.523519807
Cust00049,2023-02-15 08:07:22.802654378,"[(18, 3), (300, 4), (103, 4)]",11,2023-02-15 09:54:22.802654378
Cust00050,2023-02-15 08:07:29.896375430,"[(7, 2), (367, 1), (149, 2), (69, 2), (12, 3), (199, 2)]",12,2023-02-15 09:01:29.896375430
Cust00051,2023-02-15 08:07:30.684277062,"[(121, 4), (60, 3)]",7,2023-02-15 09:25:30.684277062
Cust00052,2023-02-15 08:07:39.688778874,"[(12, 1), (65, 1), (99, 2)]",4,2023-02-15 09:12:39.688778874
Cust00053,2023-02-15 08:07:40.430839329,"[(78, 1)]",1,2023-02-15 09:26:40.430839329
Cust00054,2023-02-15 08:07:44.106705028,"[(1, 1)]",1,2023-02-15 09:01:44.106705028
Cust00055,2023-02-15 08:07:48.271984095,"[(226, 3), (168, 1)]",4,2023-02-15 09:45:48.271984095
Cust00056,2023-02-15 08:08:16.591181722,"[(27, 3), (19, 1)]",4,2023-02-15 09:24:16.591181722
Cust00057,2023-02-15 08:08:19.932691248,"[(228, 1)]",1,2023-02-15 09:52:19.932691248
Cust00058,2023-02-15 08:08:24.672831885,"[(233, 6)]",6,2023-02-15 08:47:24.672831885
Cust00059,2023-02-15 08:08:45.987924493,"[(10, 3), (62, 3)]",6,2023-02-15 09:21:45.987924493
Cust00060,2023-02-15 08:09:06.906548259,"[(35, 4), (110, 1)]",5,2023-02-15 08:56:06.906548259
Cust00061,2023-02-15 08:09:14.521190267,"[(94, 1), (242, 2), (42, 3)]",6,2023-02-15 08:41:14.521190267
Cust00062,2023-02-15 08:09:40.124720690,"[(15, 10)]",10,2023-02-15 09:36:40.124720690
Cust00063,2023-02-15 08:10:12.562783447,"[(95, 3), (57, 1), (78, 1), (176, 3), (110, 4)]",12,2023-02-15 09:17:12.562783447
Cust00064,2023-02-15 08:10:38.539272116,"[(16, 3), (174, 2), (176, 3)]",8,2023-02-15 09:34:38.539272116
