Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:06.083849128,"[(126, 2)]",2,2023-02-15 08:46:06.083849128
Cust00002,2023-02-15 08:01:18.206383785,"[(137, 3), (222, 1), (43, 1), (228, 4)]",9,2023-02-15 09:04:18.206383785
Cust00003,2023-02-15 08:03:09.192529523,"[(1, 2)]",2,2023-02-15 08:54:09.192529523
Cust00004,2023-02-15 08:05:35.564293889,"[(42, 3), (9, 1)]",4,2023-02-15 09:06:35.564293889
Cust00005,2023-02-15 08:07:24.040863693,"[(94, 1), (137, 4), (8, 2)]",7,2023-02-15 08:55:24.040863693
Cust00006,2023-02-15 08:08:14.033804577,"[(145, 1), (159, 1), (207, 4), (274, 1), (46, 10), (133, 7), (74, 2), (39, 3)]",29,2023-02-15 10:04:14.033804577
Cust00007,2023-02-15 08:08:50.817785912,"[(14, 1), (238, 3), (54, 1)]",5,2023-02-15 09:05:50.817785912
Cust00008,2023-02-15 08:09:14.851834139,"[(137, 10), (13, 1)]",11,2023-02-15 09:24:14.851834139
Cust00009,2023-02-15 08:10:10.224649676,"[(145, 5), (298, 1), (40, 3), (143, 9)]",18,2023-02-15 09:55:10.224649676
Cust00010,2023-02-15 08:10:14.028607359,"[(114, 4)]",4,2023-02-15 08:51:14.028607359
Cust00011,2023-02-15 08:10:30.648371276,"[(36, 4), (89, 3)]",7,2023-02-15 10:09:30.648371276
Cust00012,2023-02-15 08:12:10.342867333,"[(46, 4)]",4,2023-02-15 08:48:10.342867333
Cust00013,2023-02-15 08:14:06.288814307,"[(12, 1), (197, 3)]",4,2023-02-15 10:02:06.288814307
Cust00014,2023-02-15 08:14:13.543990291,"[(39, 1), (197, 1)]",2,2023-02-15 09:16:13.543990291
Cust00015,2023-02-15 08:14:20.346340156,"[(8, 4), (137, 2), (324, 1)]",7,2023-02-15 10:08:20.346340156
Cust00016,2023-02-15 08:17:33.979316265,"[(19, 3), (28, 1)]",4,2023-02-15 09:06:33.979316265
Cust00017,2023-02-15 08:17:45.814385884,"[(24, 1), (25, 2)]",3,2023-02-15 09:22:45.814385884
Cust00018,2023-02-15 08:19:43.798346973,"[(34, 3)]",3,2023-02-15 09:13:43.798346973
Cust00019,2023-02-15 08:19:58.323704766,"[(240, 4), (170, 4)]",8,2023-02-15 09:04:58.323704766
Cust00020,2023-02-15 08:20:05.603966501,"[(26, 3), (103, 2), (185, 3)]",8,2023-02-15 10:11:05.603966501
Cust00021,2023-02-15 08:25:30.611790353,"[(244, 1)]",1,2023-02-15 10:09:30.611790353
Cust00022,2023-02-15 08:33:37.604913004,"[(160, 2)]",2,2023-02-15 10:16:37.604913004
