Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:35.151923101,"[(169, 4), (77, 2), (70, 2), (118, 1), (36, 3), (25, 4), (16, 3), (319, 3), (137, 2), (107, 3)]",27,2023-02-15 09:40:35.151923101
Cust00002,2023-02-15 08:01:34.598017883,"[(28, 4)]",4,2023-02-15 08:43:34.598017883
Cust00003,2023-02-15 08:06:30.562443760,"[(261, 5), (131, 1), (231, 4), (1, 1)]",11,2023-02-15 08:54:30.562443760
Cust00004,2023-02-15 08:06:36.433682164,"[(148, 1), (230, 1)]",2,2023-02-15 09:17:36.433682164
Cust00005,2023-02-15 08:09:47.916953313,"[(78, 1), (4, 1)]",2,2023-02-15 08:49:47.916953313
Cust00006,2023-02-15 08:09:48.577686326,"[(32, 2), (162, 3)]",5,2023-02-15 09:45:48.577686326
Cust00007,2023-02-15 08:10:11.692446668,"[(305, 10)]",10,2023-02-15 09:59:11.692446668
Cust00008,2023-02-15 08:11:10.294919015,"[(138, 10)]",10,2023-02-15 08:53:10.294919015
Cust00009,2023-02-15 08:13:53.210968248,"[(250, 4), (172, 3), (43, 4)]",11,2023-02-15 10:06:53.210968248
Cust00010,2023-02-15 08:14:51.436817164,"[(37, 2), (18, 1)]",3,2023-02-15 09:41:51.436817164
Cust00011,2023-02-15 08:15:24.879077732,"[(276, 1), (297, 3)]",4,2023-02-15 09:08:24.879077732
Cust00012,2023-02-15 08:15:26.836590311,"[(5, 2)]",2,2023-02-15 09:31:26.836590311
Cust00013,2023-02-15 08:16:02.946399848,"[(63, 4), (9, 1), (11, 4), (147, 3)]",12,2023-02-15 09:19:02.946399848
Cust00014,2023-02-15 08:17:10.695067369,"[(11, 4), (81, 1)]",5,2023-02-15 10:13:10.695067369
Cust00015,2023-02-15 08:17:27.820245911,"[(114, 1), (72, 2), (27, 3)]",6,2023-02-15 09:22:27.820245911
Cust00016,2023-02-15 08:18:04.184056737,"[(19, 4)]",4,2023-02-15 09:47:04.184056737
Cust00017,2023-02-15 08:19:05.264125138,"[(47, 2)]",2,2023-02-15 10:01:05.264125138
Cust00018,2023-02-15 08:19:22.949554732,"[(48, 1), (25, 3), (331, 1)]",5,2023-02-15 09:17:22.949554732
Cust00019,2023-02-15 08:22:31.777965997,"[(102, 4), (265, 4), (71, 3)]",11,2023-02-15 09:12:31.777965997
Cust00020,2023-02-15 08:23:06.352260088,"[(5, 10), (131, 1), (8, 3), (1, 3), (12, 4)]",21,2023-02-15 09:36:06.352260088
Cust00021,2023-02-15 08:24:13.111093670,"[(118, 2), (9, 2), (218, 3)]",7,2023-02-15 09:24:13.111093670
Cust00022,2023-02-15 08:25:13.526903577,"[(198, 3), (4, 1)]",4,2023-02-15 09:11:13.526903577
Cust00023,2023-02-15 08:25:29.054313334,"[(317, 4), (122, 1), (80, 3)]",8,2023-02-15 09:52:29.054313334
Cust00024,2023-02-15 08:25:52.843563051,"[(15, 4)]",4,2023-02-15 09:54:52.843563051
Cust00025,2023-02-15 08:26:12.527572512,"[(110, 2)]",2,2023-02-15 09:52:12.527572512
Cust00026,2023-02-15 08:28:48.647658730,"[(81, 3), (51, 2), (209, 1), (227, 2)]",8,2023-02-15 10:02:48.647658730
Cust00027,2023-02-15 08:29:37.647420292,"[(34, 2), (125, 1), (84, 4)]",7,2023-02-15 10:18:37.647420292
Cust00028,2023-02-15 08:31:36.338798952,"[(163, 3)]",3,2023-02-15 09:36:36.338798952
Cust00029,2023-02-15 08:32:01.405769234,"[(54, 4), (83, 2)]",6,2023-02-15 10:06:01.405769234
Cust00030,2023-02-15 08:33:37.791495553,"[(187, 4)]",4,2023-02-15 09:53:37.791495553
Cust00031,2023-02-15 08:35:40.502719612,"[(203, 4)]",4,2023-02-15 09:54:40.502719612
Cust00032,2023-02-15 08:36:22.052730747,"[(107, 3), (72, 2), (26, 2)]",7,2023-02-15 10:02:22.052730747
Cust00033,2023-02-15 08:36:26.852680973,"[(7, 3), (83, 1), (10, 2)]",6,2023-02-15 09:24:26.852680973
Cust00034,2023-02-15 08:37:30.563886633,"[(139, 3), (285, 1)]",4,2023-02-15 09:59:30.563886633
Cust00035,2023-02-15 08:37:58.901224365,"[(296, 5)]",5,2023-02-15 10:09:58.901224365
Cust00036,2023-02-15 08:38:23.688072663,"[(266, 2), (186, 2), (44, 1)]",5,2023-02-15 09:37:23.688072663
Cust00037,2023-02-15 08:41:10.896605492,"[(139, 6), (155, 3), (76, 2), (229, 3), (32, 3)]",17,2023-02-15 09:27:10.896605492
Cust00038,2023-02-15 08:42:40.279503545,"[(100, 2), (12, 4)]",6,2023-02-15 09:18:40.279503545
Cust00039,2023-02-15 08:43:28.069910691,"[(33, 4), (90, 3)]",7,2023-02-15 10:01:28.069910691
Cust00040,2023-02-15 08:44:08.168797094,"[(12, 3)]",3,2023-02-15 10:39:08.168797094
Cust00041,2023-02-15 08:44:47.486590977,"[(144, 1), (56, 1), (66, 3)]",5,2023-02-15 09:23:47.486590977
Cust00042,2023-02-15 08:47:23.753151023,"[(61, 2), (241, 4), (4, 2), (13, 4)]",12,2023-02-15 09:34:23.753151023
Cust00043,2023-02-15 08:47:48.753146071,"[(267, 2), (145, 3), (10, 1)]",6,2023-02-15 09:33:48.753146071
Cust00044,2023-02-15 08:48:50.531856112,"[(167, 2)]",2,2023-02-15 10:02:50.531856112
Cust00045,2023-02-15 08:49:01.051483996,"[(39, 4), (10, 2), (19, 4), (128, 4), (142, 2), (80, 3), (12, 3), (277, 4)]",26,2023-02-15 09:24:01.051483996
Cust00046,2023-02-15 08:49:06.651354329,"[(107, 4)]",4,2023-02-15 10:41:06.651354329
Cust00047,2023-02-15 08:49:38.093647380,"[(256, 2)]",2,2023-02-15 10:33:38.093647380
Cust00048,2023-02-15 08:50:29.793876048,"[(26, 3), (167, 1), (48, 1)]",5,2023-02-15 10:33:29.793876048
Cust00049,2023-02-15 08:52:11.765220902,"[(237, 2), (35, 3)]",5,2023-02-15 10:19:11.765220902
Cust00050,2023-02-15 08:56:09.881005405,"[(164, 5), (149, 2), (65, 8)]",15,2023-02-15 10:33:09.881005405
Cust00051,2023-02-15 08:56:38.662041017,"[(130, 2), (168, 9), (198, 4), (5, 2)]",17,2023-02-15 09:40:38.662041017
Cust00052,2023-02-15 08:56:58.792329563,"[(71, 1), (207, 1), (2, 1)]",3,2023-02-15 10:33:58.792329563
Cust00053,2023-02-15 08:57:09.833057484,"[(316, 2), (14, 3), (5, 2)]",7,2023-02-15 09:59:09.833057484
Cust00054,2023-02-15 08:58:25.725073323,"[(36, 4)]",4,2023-02-15 10:23:25.725073323
Cust00055,2023-02-15 08:58:53.777171530,"[(196, 2), (212, 3), (47, 4), (92, 1)]",10,2023-02-15 10:24:53.777171530
Cust00056,2023-02-15 08:59:44.382562821,"[(196, 2)]",2,2023-02-15 09:39:44.382562821
Cust00057,2023-02-15 09:00:35.802985908,"[(209, 1)]",1,2023-02-15 10:28:35.802985908
Cust00058,2023-02-15 09:03:09.447757449,"[(97, 4)]",4,2023-02-15 09:47:09.447757449
Cust00059,2023-02-15 09:03:23.548224855,"[(77, 3), (280, 4), (279, 3)]",10,2023-02-15 10:20:23.548224855
Cust00060,2023-02-15 09:04:37.082564767,"[(8, 2), (76, 3), (200, 2)]",7,2023-02-15 09:52:37.082564767
Cust00061,2023-02-15 09:04:48.550465484,"[(125, 1)]",1,2023-02-15 09:57:48.550465484
Cust00062,2023-02-15 09:06:32.540905052,"[(32, 2), (7, 1)]",3,2023-02-15 10:32:32.540905052
Cust00063,2023-02-15 09:09:31.360191918,"[(180, 2)]",2,2023-02-15 09:52:31.360191918
Cust00064,2023-02-15 09:09:57.936189452,"[(243, 3), (96, 3), (42, 4)]",10,2023-02-15 09:59:57.936189452
Cust00065,2023-02-15 09:10:18.063651833,"[(109, 1), (276, 1), (337, 10), (75, 3), (33, 2), (285, 3), (224, 4)]",24,2023-02-15 10:30:18.063651833
Cust00066,2023-02-15 09:10:18.939304878,"[(188, 3), (325, 2), (295, 2), (238, 4)]",11,2023-02-15 10:21:18.939304878
Cust00067,2023-02-15 09:10:25.551682401,"[(13, 1)]",1,2023-02-15 10:09:25.551682401
Cust00068,2023-02-15 09:12:32.864811914,"[(2, 10)]",10,2023-02-15 09:54:32.864811914
Cust00069,2023-02-15 09:14:08.553506273,"[(201, 4), (56, 2), (43, 3)]",9,2023-02-15 10:23:08.553506273
Cust00070,2023-02-15 09:16:04.553467052,"[(3, 1), (86, 2)]",3,2023-02-15 10:29:04.553467052
Cust00071,2023-02-15 09:16:41.345730237,"[(46, 2), (13, 3)]",5,2023-02-15 10:41:41.345730237
Cust00072,2023-02-15 09:17:09.208092191,"[(14, 3), (289, 4), (84, 1)]",8,2023-02-15 11:13:09.208092191
Cust00073,2023-02-15 09:17:52.244672153,"[(10, 3), (40, 4), (130, 7), (136, 1)]",15,2023-02-15 10:13:52.244672153
Cust00074,2023-02-15 09:18:10.227788124,"[(6, 1), (2, 2), (42, 2), (19, 3)]",8,2023-02-15 10:03:10.227788124
Cust00075,2023-02-15 09:18:36.305866523,"[(26, 1), (174, 1), (116, 1)]",3,2023-02-15 10:36:36.305866523
Cust00076,2023-02-15 09:18:56.951413763,"[(37, 1), (71, 3)]",4,2023-02-15 10:04:56.951413763
Cust00077,2023-02-15 09:19:22.527065151,"[(146, 2)]",2,2023-02-15 10:48:22.527065151
Cust00078,2023-02-15 09:19:24.407280223,"[(9, 1), (14, 4), (11, 1)]",6,2023-02-15 11:12:24.407280223
Cust00079,2023-02-15 09:19:27.901834174,"[(74, 5), (36, 9), (239, 1)]",15,2023-02-15 11:19:27.901834174
Cust00080,2023-02-15 09:19:31.002714140,"[(108, 3)]",3,2023-02-15 11:13:31.002714140
Cust00081,2023-02-15 09:20:36.075924028,"[(114, 3), (12, 2), (227, 1), (135, 2), (98, 3), (186, 1), (147, 2), (296, 3), (84, 2)]",19,2023-02-15 09:56:36.075924028
Cust00082,2023-02-15 09:21:25.679673420,"[(164, 1), (6, 3), (68, 4)]",8,2023-02-15 10:39:25.679673420
Cust00083,2023-02-15 09:24:04.976284106,"[(119, 1), (41, 1), (171, 1), (162, 2)]",5,2023-02-15 10:10:04.976284106
Cust00084,2023-02-15 09:24:28.254077465,"[(56, 4)]",4,2023-02-15 10:59:28.254077465
Cust00085,2023-02-15 09:31:22.382346691,"[(347, 1), (130, 1), (124, 2), (103, 4)]",8,2023-02-15 10:14:22.382346691
Cust00086,2023-02-15 09:33:34.039181251,"[(57, 1)]",1,2023-02-15 11:26:34.039181251
Cust00087,2023-02-15 09:33:49.158899015,"[(216, 5)]",5,2023-02-15 11:18:49.158899015
Cust00088,2023-02-15 09:35:06.300892799,"[(15, 4)]",4,2023-02-15 11:00:06.300892799
Cust00089,2023-02-15 09:35:13.249377728,"[(29, 2), (31, 1)]",3,2023-02-15 11:07:13.249377728
Cust00090,2023-02-15 09:35:35.123955474,"[(24, 1), (302, 1)]",2,2023-02-15 11:34:35.123955474
Cust00091,2023-02-15 09:36:02.736063275,"[(6, 1), (123, 8)]",9,2023-02-15 10:57:02.736063275
Cust00092,2023-02-15 09:36:10.012295865,"[(64, 2), (13, 3)]",5,2023-02-15 11:21:10.012295865
Cust00093,2023-02-15 09:36:33.345504000,"[(270, 4), (83, 1)]",5,2023-02-15 11:04:33.345504000
Cust00094,2023-02-15 09:37:42.983577645,"[(14, 2)]",2,2023-02-15 10:33:42.983577645
Cust00095,2023-02-15 09:38:10.227101605,"[(221, 1), (31, 3)]",4,2023-02-15 11:22:10.227101605
Cust00096,2023-02-15 09:39:03.668149131,"[(189, 2), (269, 1)]",3,2023-02-15 11:20:03.668149131
Cust00097,2023-02-15 09:39:35.005287234,"[(98, 3), (294, 5)]",8,2023-02-15 10:39:35.005287234
Cust00098,2023-02-15 09:39:42.137228302,"[(151, 2), (34, 3), (11, 2)]",7,2023-02-15 11:06:42.137228302
Cust00099,2023-02-15 09:40:59.081274155,"[(71, 9)]",9,2023-02-15 10:38:59.081274155
Cust00100,2023-02-15 09:41:00.680156632,"[(176, 1), (199, 3), (11, 1), (8, 1)]",6,2023-02-15 11:31:00.680156632
Cust00101,2023-02-15 09:41:05.460015230,"[(23, 2), (222, 2), (360, 1)]",5,2023-02-15 10:32:05.460015230
Cust00102,2023-02-15 09:42:09.407664148,"[(300, 1)]",1,2023-02-15 10:47:09.407664148
Cust00103,2023-02-15 09:42:27.957027606,"[(125, 1), (225, 5)]",6,2023-02-15 10:33:27.957027606
Cust00104,2023-02-15 09:43:17.244030009,"[(186, 1), (41, 4), (42, 3), (30, 1)]",9,2023-02-15 10:53:17.244030009
Cust00105,2023-02-15 09:43:39.421813260,"[(124, 3), (27, 2), (216, 4), (254, 2)]",11,2023-02-15 10:14:39.421813260
Cust00106,2023-02-15 09:44:14.998104524,"[(231, 3)]",3,2023-02-15 10:19:14.998104524
Cust00107,2023-02-15 09:44:58.507808090,"[(48, 3)]",3,2023-02-15 11:13:58.507808090
Cust00108,2023-02-15 09:46:18.959076000,"[(204, 3)]",3,2023-02-15 11:44:18.959076000
Cust00109,2023-02-15 09:46:41.179237058,"[(109, 2), (230, 1)]",3,2023-02-15 11:41:41.179237058
Cust00110,2023-02-15 09:46:51.536642848,"[(31, 2)]",2,2023-02-15 11:03:51.536642848
Cust00111,2023-02-15 09:47:07.807474069,"[(93, 4), (224, 1), (108, 2), (33, 1)]",8,2023-02-15 11:47:07.807474069
Cust00112,2023-02-15 09:47:32.559577353,"[(208, 2), (210, 1), (68, 1), (53, 2), (37, 9), (79, 3)]",18,2023-02-15 10:23:32.559577353
Cust00113,2023-02-15 09:50:20.957862139,"[(38, 1), (236, 3), (155, 2)]",6,2023-02-15 11:43:20.957862139
Cust00114,2023-02-15 09:50:30.175099435,"[(217, 1), (14, 4)]",5,2023-02-15 11:07:30.175099435
Cust00115,2023-02-15 09:51:38.818472666,"[(10, 1)]",1,2023-02-15 10:54:38.818472666
Cust00116,2023-02-15 09:53:57.026715571,"[(83, 1)]",1,2023-02-15 10:32:57.026715571
Cust00117,2023-02-15 09:54:48.238700355,"[(90, 4)]",4,2023-02-15 11:30:48.238700355
Cust00118,2023-02-15 09:55:57.507024570,"[(309, 1)]",1,2023-02-15 10:48:57.507024570
Cust00119,2023-02-15 09:56:40.356318819,"[(289, 2), (16, 3), (20, 1)]",6,2023-02-15 11:13:40.356318819
Cust00120,2023-02-15 09:56:48.749393529,"[(16, 1), (157, 4)]",5,2023-02-15 11:30:48.749393529
Cust00121,2023-02-15 09:58:17.769718734,"[(165, 4), (241, 2), (5, 3), (55, 2), (32, 2)]",13,2023-02-15 10:39:17.769718734
Cust00122,2023-02-15 09:59:20.723764023,"[(256, 1), (35, 3)]",4,2023-02-15 11:49:20.723764023
Cust00123,2023-02-15 10:00:26.533184038,"[(80, 2)]",2,2023-02-15 11:08:26.533184038
Cust00124,2023-02-15 10:00:45.695468090,"[(103, 1), (8, 4)]",5,2023-02-15 11:43:45.695468090
Cust00125,2023-02-15 10:00:56.757833744,"[(146, 1), (16, 1)]",2,2023-02-15 11:49:56.757833744
Cust00126,2023-02-15 10:02:07.432598018,"[(146, 1)]",1,2023-02-15 11:05:07.432598018
Cust00127,2023-02-15 10:02:56.176168666,"[(81, 2), (137, 1)]",3,2023-02-15 11:29:56.176168666
Cust00128,2023-02-15 10:05:45.752995536,"[(225, 1), (67, 7), (68, 3), (23, 4), (200, 1), (125, 3)]",19,2023-02-15 11:06:45.752995536
Cust00129,2023-02-15 10:10:27.478972264,"[(13, 4), (147, 4), (76, 3)]",11,2023-02-15 11:23:27.478972264
