Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:02:29.861471051,"[(136, 1), (39, 4), (42, 1), (85, 4), (255, 4)]",14,2023-02-15 08:40:29.861471051
Cust00002,2023-02-15 08:03:36.789291811,"[(190, 1), (91, 1)]",2,2023-02-15 09:34:36.789291811
Cust00003,2023-02-15 08:04:59.724142604,"[(281, 1)]",1,2023-02-15 09:19:59.724142604
Cust00004,2023-02-15 08:07:38.581534770,"[(101, 2)]",2,2023-02-15 09:02:38.581534770
Cust00005,2023-02-15 08:07:54.492863811,"[(52, 2), (148, 2), (173, 2), (24, 2)]",8,2023-02-15 09:50:54.492863811
Cust00006,2023-02-15 08:10:13.656915412,"[(13, 1), (125, 1)]",2,2023-02-15 09:29:13.656915412
Cust00007,2023-02-15 08:12:24.532787366,"[(6, 1), (241, 4)]",5,2023-02-15 09:29:24.532787366
Cust00008,2023-02-15 08:13:24.206790280,"[(5, 1), (152, 2), (4, 3), (231, 2)]",8,2023-02-15 08:58:24.206790280
Cust00009,2023-02-15 08:14:14.207540154,"[(78, 3), (64, 1)]",4,2023-02-15 09:42:14.207540154
Cust00010,2023-02-15 08:23:11.701367436,"[(39, 3), (32, 3), (38, 2), (270, 4)]",12,2023-02-15 08:58:11.701367436
Cust00011,2023-02-15 08:26:18.641260282,"[(255, 4), (128, 1), (168, 4)]",9,2023-02-15 09:08:18.641260282
Cust00012,2023-02-15 08:28:12.780194933,"[(12, 2), (167, 6)]",8,2023-02-15 10:11:12.780194933
Cust00013,2023-02-15 08:28:37.054021892,"[(69, 1)]",1,2023-02-15 09:47:37.054021892
Cust00014,2023-02-15 08:29:02.451768010,"[(226, 2), (11, 1), (61, 3), (146, 2)]",8,2023-02-15 09:06:02.451768010
Cust00015,2023-02-15 08:30:01.774856894,"[(51, 3)]",3,2023-02-15 09:07:01.774856894
Cust00016,2023-02-15 08:31:08.401738519,"[(11, 3)]",3,2023-02-15 10:21:08.401738519
Cust00017,2023-02-15 08:35:29.042086115,"[(107, 4)]",4,2023-02-15 09:22:29.042086115
Cust00018,2023-02-15 08:39:31.159337768,"[(252, 1), (162, 2), (85, 2), (13, 3)]",8,2023-02-15 10:36:31.159337768
Cust00019,2023-02-15 08:39:31.940618153,"[(9, 1), (259, 2), (193, 1)]",4,2023-02-15 10:08:31.940618153
Cust00020,2023-02-15 08:47:51.322145204,"[(136, 4)]",4,2023-02-15 10:26:51.322145204
Cust00021,2023-02-15 08:48:03.068092909,"[(24, 2)]",2,2023-02-15 09:19:03.068092909
Cust00022,2023-02-15 08:53:06.105325025,"[(150, 3)]",3,2023-02-15 09:44:06.105325025
Cust00023,2023-02-15 08:54:26.656606708,"[(141, 1), (133, 4), (41, 2)]",7,2023-02-15 10:50:26.656606708
Cust00024,2023-02-15 08:55:10.635614240,"[(76, 3), (183, 4), (86, 1), (49, 2)]",10,2023-02-15 09:43:10.635614240
Cust00025,2023-02-15 08:56:32.566220624,"[(45, 1)]",1,2023-02-15 09:32:32.566220624
Cust00026,2023-02-15 08:57:59.394633543,"[(167, 6), (166, 1), (11, 2), (253, 1), (79, 2), (137, 1)]",13,2023-02-15 09:51:59.394633543
Cust00027,2023-02-15 09:02:49.777289272,"[(106, 1)]",1,2023-02-15 10:04:49.777289272
Cust00028,2023-02-15 09:03:30.682106939,"[(11, 3), (2, 1)]",4,2023-02-15 10:57:30.682106939
Cust00029,2023-02-15 09:04:28.119768127,"[(48, 1)]",1,2023-02-15 10:14:28.119768127
Cust00030,2023-02-15 09:08:10.279812841,"[(60, 7)]",7,2023-02-15 10:04:10.279812841
Cust00031,2023-02-15 09:09:58.495177263,"[(102, 3)]",3,2023-02-15 09:51:58.495177263
Cust00032,2023-02-15 09:10:15.278564063,"[(106, 1), (108, 2), (166, 4)]",7,2023-02-15 10:24:15.278564063
Cust00033,2023-02-15 09:10:59.609011596,"[(84, 2), (77, 1)]",3,2023-02-15 10:14:59.609011596
Cust00034,2023-02-15 09:16:13.337807629,"[(160, 3), (59, 2)]",5,2023-02-15 10:22:13.337807629
Cust00035,2023-02-15 09:17:08.233652410,"[(331, 2), (143, 1)]",3,2023-02-15 10:54:08.233652410
Cust00036,2023-02-15 09:18:48.229060285,"[(173, 1), (83, 1), (77, 4), (254, 4)]",10,2023-02-15 11:10:48.229060285
Cust00037,2023-02-15 09:22:14.422660137,"[(72, 1)]",1,2023-02-15 11:14:14.422660137
Cust00038,2023-02-15 09:25:10.136988756,"[(164, 1)]",1,2023-02-15 10:33:10.136988756
Cust00039,2023-02-15 09:26:10.498237421,"[(65, 3), (89, 2), (48, 4), (118, 2)]",11,2023-02-15 09:59:10.498237421
Cust00040,2023-02-15 09:26:29.191936026,"[(8, 1), (124, 4), (145, 4)]",9,2023-02-15 11:16:29.191936026
Cust00041,2023-02-15 09:29:50.445354309,"[(46, 1), (232, 1)]",2,2023-02-15 11:13:50.445354309
Cust00042,2023-02-15 09:31:37.567937921,"[(176, 1), (192, 1), (279, 4)]",6,2023-02-15 10:11:37.567937921
Cust00043,2023-02-15 09:32:00.978271789,"[(135, 1)]",1,2023-02-15 11:08:00.978271789
Cust00044,2023-02-15 09:33:47.023337589,"[(155, 1), (126, 2), (93, 1), (50, 1)]",5,2023-02-15 10:50:47.023337589
Cust00045,2023-02-15 09:34:55.001565961,"[(16, 4), (84, 3), (286, 2), (39, 1), (5, 3)]",13,2023-02-15 10:04:55.001565961
Cust00046,2023-02-15 09:35:17.596046640,"[(72, 1), (10, 4), (180, 1)]",6,2023-02-15 11:18:17.596046640
Cust00047,2023-02-15 09:36:35.911618528,"[(7, 2), (73, 2), (31, 2)]",6,2023-02-15 11:26:35.911618528
Cust00048,2023-02-15 09:38:25.953670820,"[(172, 5)]",5,2023-02-15 11:33:25.953670820
Cust00049,2023-02-15 09:39:17.404413034,"[(268, 4), (139, 3), (86, 1)]",8,2023-02-15 10:22:17.404413034
Cust00050,2023-02-15 09:39:29.470874901,"[(75, 3)]",3,2023-02-15 11:36:29.470874901
Cust00051,2023-02-15 09:41:40.841219691,"[(216, 1), (139, 1), (45, 1), (17, 3)]",6,2023-02-15 10:29:40.841219691
Cust00052,2023-02-15 09:41:48.778006600,"[(80, 1), (136, 4), (170, 1), (82, 3)]",9,2023-02-15 11:36:48.778006600
Cust00053,2023-02-15 09:46:38.904135392,"[(268, 10), (132, 1), (5, 3)]",14,2023-02-15 11:42:38.904135392
Cust00054,2023-02-15 09:47:13.880636779,"[(161, 4), (56, 2)]",6,2023-02-15 11:45:13.880636779
Cust00055,2023-02-15 09:47:49.383620158,"[(83, 1), (34, 2), (202, 4), (26, 1)]",8,2023-02-15 11:43:49.383620158
Cust00056,2023-02-15 09:48:05.028674804,"[(206, 1), (30, 3), (151, 7)]",11,2023-02-15 10:46:05.028674804
Cust00057,2023-02-15 09:48:28.024355439,"[(16, 1)]",1,2023-02-15 10:39:28.024355439
Cust00058,2023-02-15 09:50:20.494708991,"[(163, 1), (157, 1), (68, 2), (264, 3)]",7,2023-02-15 11:27:20.494708991
Cust00059,2023-02-15 09:54:17.875214432,"[(46, 1)]",1,2023-02-15 11:50:17.875214432
Cust00060,2023-02-15 09:55:56.595741875,"[(28, 4)]",4,2023-02-15 11:03:56.595741875
Cust00061,2023-02-15 09:57:19.329849241,"[(198, 3)]",3,2023-02-15 11:51:19.329849241
Cust00062,2023-02-15 10:01:57.558058499,"[(250, 1), (111, 3), (282, 3), (56, 4), (66, 1)]",12,2023-02-15 11:57:57.558058499
Cust00063,2023-02-15 10:03:08.030833732,"[(73, 2), (42, 1)]",3,2023-02-15 11:50:08.030833732
Cust00064,2023-02-15 10:03:22.726104656,"[(4, 1), (92, 9)]",10,2023-02-15 11:45:22.726104656
Cust00065,2023-02-15 10:05:09.166436861,"[(31, 8)]",8,2023-02-15 11:22:09.166436861
