Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:05.016505709,"[(157, 3), (122, 2), (70, 2)]",7,2023-02-15 09:30:05.016505709
Cust00002,2023-02-15 08:00:09.635305341,"[(322, 1)]",1,2023-02-15 09:27:09.635305341
Cust00003,2023-02-15 08:00:12.714167470,"[(80, 3), (114, 1)]",4,2023-02-15 09:33:12.714167470
Cust00004,2023-02-15 08:00:13.382904716,"[(55, 1), (14, 4), (172, 1), (258, 1)]",7,2023-02-15 09:17:13.382904716
Cust00005,2023-02-15 08:00:14.523480098,"[(101, 1), (77, 3), (341, 3)]",7,2023-02-15 08:47:14.523480098
Cust00006,2023-02-15 08:00:19.933410730,"[(114, 2), (335, 3)]",5,2023-02-15 08:51:19.933410730
Cust00007,2023-02-15 08:00:22.828591859,"[(4, 2), (160, 1), (195, 1)]",4,2023-02-15 09:49:22.828591859
Cust00008,2023-02-15 08:00:31.587109762,"[(77, 1), (139, 2), (200, 3)]",6,2023-02-15 09:50:31.587109762
Cust00009,2023-02-15 08:00:34.504150613,"[(74, 1), (262, 2), (11, 6), (193, 7)]",16,2023-02-15 09:53:34.504150613
Cust00010,2023-02-15 08:00:34.793333632,"[(162, 4)]",4,2023-02-15 09:31:34.793333632
Cust00011,2023-02-15 08:00:35.007883622,"[(152, 2)]",2,2023-02-15 09:09:35.007883622
Cust00012,2023-02-15 08:00:41.457890901,"[(74, 3), (103, 3)]",6,2023-02-15 10:00:41.457890901
Cust00013,2023-02-15 08:00:58.771338670,"[(26, 7), (162, 1), (99, 8), (234, 2)]",18,2023-02-15 09:04:58.771338670
Cust00014,2023-02-15 08:01:10.808831423,"[(30, 1), (51, 3), (149, 1)]",5,2023-02-15 08:59:10.808831423
Cust00015,2023-02-15 08:01:12.806245977,"[(13, 2), (46, 7), (42, 3)]",12,2023-02-15 08:46:12.806245977
Cust00016,2023-02-15 08:01:13.286117888,"[(32, 1), (208, 3)]",4,2023-02-15 09:10:13.286117888
Cust00017,2023-02-15 08:01:19.905241974,"[(102, 1), (22, 2), (113, 1)]",4,2023-02-15 09:54:19.905241974
Cust00018,2023-02-15 08:01:28.235755174,"[(269, 3), (24, 3)]",6,2023-02-15 09:46:28.235755174
Cust00019,2023-02-15 08:01:29.311167718,"[(48, 8)]",8,2023-02-15 08:54:29.311167718
Cust00020,2023-02-15 08:01:33.108142944,"[(45, 1), (7, 3), (6, 2)]",6,2023-02-15 09:22:33.108142944
Cust00021,2023-02-15 08:01:36.254169772,"[(100, 2), (29, 2), (111, 2), (99, 1)]",7,2023-02-15 09:49:36.254169772
Cust00022,2023-02-15 08:01:40.414443573,"[(138, 2), (3, 3), (288, 9), (25, 3)]",17,2023-02-15 09:09:40.414443573
Cust00023,2023-02-15 08:01:44.635701852,"[(322, 2), (17, 4), (242, 8), (134, 3)]",17,2023-02-15 09:41:44.635701852
Cust00024,2023-02-15 08:01:45.744472761,"[(47, 9)]",9,2023-02-15 09:08:45.744472761
Cust00025,2023-02-15 08:01:48.685509176,"[(16, 1), (1, 3), (199, 2), (109, 2)]",8,2023-02-15 08:55:48.685509176
Cust00026,2023-02-15 08:01:56.421575549,"[(194, 1), (29, 4), (139, 2)]",7,2023-02-15 08:40:56.421575549
Cust00027,2023-02-15 08:01:56.492359096,"[(194, 3)]",3,2023-02-15 09:02:56.492359096
Cust00028,2023-02-15 08:01:58.072924301,"[(76, 2), (1, 1)]",3,2023-02-15 09:02:58.072924301
Cust00029,2023-02-15 08:01:58.547676334,"[(48, 3), (9, 4)]",7,2023-02-15 08:54:58.547676334
Cust00030,2023-02-15 08:02:20.874286764,"[(52, 1)]",1,2023-02-15 09:30:20.874286764
Cust00031,2023-02-15 08:02:22.554671662,"[(88, 2), (129, 1), (79, 3)]",6,2023-02-15 09:55:22.554671662
Cust00032,2023-02-15 08:02:26.588097867,"[(207, 4), (107, 2), (67, 3), (43, 1)]",10,2023-02-15 08:58:26.588097867
Cust00033,2023-02-15 08:02:36.642594046,"[(289, 3), (323, 1)]",4,2023-02-15 09:59:36.642594046
Cust00034,2023-02-15 08:02:37.981108294,"[(303, 3), (213, 3), (189, 4), (53, 4)]",14,2023-02-15 09:14:37.981108294
Cust00035,2023-02-15 08:02:42.902091014,"[(334, 1), (49, 1)]",2,2023-02-15 08:40:42.902091014
Cust00036,2023-02-15 08:02:49.129567874,"[(32, 1), (48, 2), (300, 4), (38, 2), (126, 4), (24, 3), (51, 3), (37, 5), (14, 3)]",27,2023-02-15 08:36:49.129567874
Cust00037,2023-02-15 08:02:49.426347417,"[(310, 3), (121, 2)]",5,2023-02-15 09:38:49.426347417
Cust00038,2023-02-15 08:02:53.407821402,"[(31, 3), (245, 3)]",6,2023-02-15 09:36:53.407821402
Cust00039,2023-02-15 08:02:54.524500425,"[(350, 4)]",4,2023-02-15 09:13:54.524500425
Cust00040,2023-02-15 08:03:02.284686981,"[(109, 2), (294, 1), (173, 1)]",4,2023-02-15 09:35:02.284686981
Cust00041,2023-02-15 08:03:04.932054208,"[(184, 2), (104, 7)]",9,2023-02-15 09:48:04.932054208
Cust00042,2023-02-15 08:03:13.851364489,"[(69, 2), (20, 1), (186, 2), (238, 1)]",6,2023-02-15 09:17:13.851364489
Cust00043,2023-02-15 08:03:28.398912708,"[(291, 4), (235, 1), (99, 4), (1, 2)]",11,2023-02-15 09:41:28.398912708
Cust00044,2023-02-15 08:03:28.525246787,"[(129, 7)]",7,2023-02-15 09:51:28.525246787
Cust00045,2023-02-15 08:03:29.980377118,"[(89, 2), (4, 2), (2, 2), (284, 1)]",7,2023-02-15 09:05:29.980377118
Cust00046,2023-02-15 08:03:33.234888365,"[(92, 2)]",2,2023-02-15 09:02:33.234888365
Cust00047,2023-02-15 08:03:34.679960440,"[(30, 2), (66, 3)]",5,2023-02-15 09:52:34.679960440
Cust00048,2023-02-15 08:03:39.902442094,"[(68, 1)]",1,2023-02-15 09:52:39.902442094
Cust00049,2023-02-15 08:03:40.430769501,"[(157, 2), (35, 3), (7, 4)]",9,2023-02-15 09:05:40.430769501
