Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:00.175729600,"[(164, 1)]",1,2023-02-15 09:21:00.175729600
Cust00002,2023-02-15 08:02:26.497098716,"[(37, 3), (15, 3), (51, 3)]",9,2023-02-15 09:26:26.497098716
Cust00003,2023-02-15 08:02:55.248401530,"[(43, 1)]",1,2023-02-15 08:39:55.248401530
Cust00004,2023-02-15 08:03:27.496682470,"[(245, 4), (191, 1), (140, 2), (38, 4), (127, 10), (64, 1), (135, 2), (111, 1)]",25,2023-02-15 09:13:27.496682470
Cust00005,2023-02-15 08:04:32.265899990,"[(88, 4)]",4,2023-02-15 09:54:32.265899990
Cust00006,2023-02-15 08:06:17.252660844,"[(322, 1), (84, 1), (4, 2), (159, 2)]",6,2023-02-15 09:31:17.252660844
Cust00007,2023-02-15 08:07:07.867425437,"[(34, 3), (98, 3), (35, 2), (108, 1)]",9,2023-02-15 09:29:07.867425437
Cust00008,2023-02-15 08:09:36.598328288,"[(8, 1), (163, 1), (239, 1)]",3,2023-02-15 09:22:36.598328288
Cust00009,2023-02-15 08:10:34.787338986,"[(102, 2), (227, 2), (182, 8)]",12,2023-02-15 09:13:34.787338986
Cust00010,2023-02-15 08:11:42.224023168,"[(204, 4), (285, 2)]",6,2023-02-15 08:55:42.224023168
Cust00011,2023-02-15 08:11:59.194160635,"[(160, 2)]",2,2023-02-15 08:48:59.194160635
Cust00012,2023-02-15 08:12:33.442037612,"[(108, 4), (36, 1)]",5,2023-02-15 09:17:33.442037612
Cust00013,2023-02-15 08:12:44.853336012,"[(230, 2), (301, 5), (195, 3), (90, 1)]",11,2023-02-15 09:34:44.853336012
Cust00014,2023-02-15 08:14:11.936096743,"[(67, 4)]",4,2023-02-15 09:32:11.936096743
Cust00015,2023-02-15 08:14:24.782189171,"[(28, 1), (7, 3), (214, 2), (239, 2)]",8,2023-02-15 09:03:24.782189171
Cust00016,2023-02-15 08:14:55.440560334,"[(159, 1), (61, 2), (18, 2)]",5,2023-02-15 10:07:55.440560334
Cust00017,2023-02-15 08:17:18.543118726,"[(6, 2)]",2,2023-02-15 09:02:18.543118726
Cust00018,2023-02-15 08:17:24.803540219,"[(235, 3), (237, 2)]",5,2023-02-15 09:09:24.803540219
Cust00019,2023-02-15 08:17:42.149393737,"[(10, 3), (107, 3), (221, 3), (307, 1)]",10,2023-02-15 10:06:42.149393737
Cust00020,2023-02-15 08:18:29.189475995,"[(45, 4), (115, 4)]",8,2023-02-15 10:17:29.189475995
Cust00021,2023-02-15 08:21:04.748366218,"[(11, 1)]",1,2023-02-15 09:07:04.748366218
Cust00022,2023-02-15 08:21:17.251152564,"[(16, 4)]",4,2023-02-15 10:16:17.251152564
Cust00023,2023-02-15 08:21:19.240856334,"[(210, 3), (311, 1), (191, 4), (219, 1)]",9,2023-02-15 09:18:19.240856334
Cust00024,2023-02-15 08:22:27.149582554,"[(33, 1)]",1,2023-02-15 09:47:27.149582554
Cust00025,2023-02-15 08:22:55.879750940,"[(240, 2)]",2,2023-02-15 10:14:55.879750940
Cust00026,2023-02-15 08:25:13.947460684,"[(368, 6), (73, 1), (94, 3), (93, 2), (132, 3), (41, 2), (183, 1), (19, 4)]",22,2023-02-15 09:34:13.947460684
Cust00027,2023-02-15 08:25:56.759320393,"[(49, 1), (144, 5)]",6,2023-02-15 09:42:56.759320393
Cust00028,2023-02-15 08:26:07.677109354,"[(171, 2), (27, 2), (25, 3), (24, 1)]",8,2023-02-15 10:22:07.677109354
Cust00029,2023-02-15 08:26:10.108560652,"[(215, 1), (7, 1), (42, 1)]",3,2023-02-15 09:31:10.108560652
Cust00030,2023-02-15 08:26:25.996593131,"[(110, 1), (72, 4), (89, 3)]",8,2023-02-15 08:56:25.996593131
Cust00031,2023-02-15 08:26:33.628971025,"[(286, 3)]",3,2023-02-15 09:03:33.628971025
Cust00032,2023-02-15 08:27:45.612603948,"[(67, 1), (103, 4), (51, 1)]",6,2023-02-15 10:01:45.612603948
Cust00033,2023-02-15 08:28:36.574699429,"[(106, 5), (90, 3)]",8,2023-02-15 10:08:36.574699429
Cust00034,2023-02-15 08:29:13.478508573,"[(136, 1), (70, 2), (16, 3)]",6,2023-02-15 09:29:13.478508573
Cust00035,2023-02-15 08:29:15.459321458,"[(315, 1), (81, 3), (11, 2), (126, 1), (127, 1), (101, 4), (57, 4)]",16,2023-02-15 09:28:15.459321458
Cust00036,2023-02-15 08:30:43.022004653,"[(151, 2), (105, 4)]",6,2023-02-15 09:35:43.022004653
Cust00037,2023-02-15 08:30:54.246232632,"[(202, 3), (186, 2), (164, 4)]",9,2023-02-15 09:43:54.246232632
Cust00038,2023-02-15 08:31:37.256883012,"[(29, 2), (62, 4), (208, 4), (94, 2)]",12,2023-02-15 10:11:37.256883012
Cust00039,2023-02-15 08:35:50.226729087,"[(10, 5), (90, 4), (73, 3), (152, 4), (50, 1), (34, 4), (80, 4), (206, 2), (144, 6), (91, 1)]",34,2023-02-15 09:55:50.226729087
Cust00040,2023-02-15 08:36:08.889893907,"[(290, 1), (81, 1), (113, 3)]",5,2023-02-15 10:31:08.889893907
Cust00041,2023-02-15 08:36:11.827645745,"[(39, 1)]",1,2023-02-15 10:05:11.827645745
Cust00042,2023-02-15 08:36:29.586178461,"[(207, 3)]",3,2023-02-15 10:02:29.586178461
Cust00043,2023-02-15 08:38:48.857741858,"[(231, 3), (74, 8), (208, 2), (59, 3)]",16,2023-02-15 10:37:48.857741858
Cust00044,2023-02-15 08:39:15.664224912,"[(147, 1), (170, 3)]",4,2023-02-15 10:21:15.664224912
Cust00045,2023-02-15 08:39:30.000959355,"[(26, 6), (261, 1)]",7,2023-02-15 09:14:30.000959355
Cust00046,2023-02-15 08:40:27.535713544,"[(225, 3)]",3,2023-02-15 09:17:27.535713544
Cust00047,2023-02-15 08:42:41.497110341,"[(239, 2)]",2,2023-02-15 09:50:41.497110341
Cust00048,2023-02-15 08:43:01.507644098,"[(134, 1), (161, 3), (114, 4), (328, 1)]",9,2023-02-15 09:27:01.507644098
Cust00049,2023-02-15 08:44:17.108837650,"[(113, 3), (76, 3), (13, 1), (240, 1), (57, 2), (116, 1)]",11,2023-02-15 09:17:17.108837650
Cust00050,2023-02-15 08:45:26.070183653,"[(36, 2), (158, 1), (97, 3), (47, 4), (88, 4), (251, 3), (70, 2), (68, 1), (211, 2), (64, 1)]",23,2023-02-15 09:32:26.070183653
Cust00051,2023-02-15 08:46:00.100596620,"[(95, 2)]",2,2023-02-15 10:07:00.100596620
Cust00052,2023-02-15 08:46:31.353352100,"[(78, 4), (261, 3), (76, 4)]",11,2023-02-15 10:17:31.353352100
Cust00053,2023-02-15 08:48:29.263449415,"[(79, 3), (256, 2), (2, 1)]",6,2023-02-15 10:12:29.263449415
Cust00054,2023-02-15 08:48:45.327521855,"[(215, 3), (43, 1)]",4,2023-02-15 10:43:45.327521855
Cust00055,2023-02-15 08:48:59.603427841,"[(31, 3), (89, 3), (39, 2)]",8,2023-02-15 09:46:59.603427841
Cust00056,2023-02-15 08:49:10.546978905,"[(41, 2), (62, 2)]",4,2023-02-15 10:44:10.546978905
Cust00057,2023-02-15 08:49:40.031697461,"[(20, 1), (143, 1)]",2,2023-02-15 10:20:40.031697461
Cust00058,2023-02-15 08:52:07.702207606,"[(36, 2), (206, 2), (91, 6)]",10,2023-02-15 10:29:07.702207606
Cust00059,2023-02-15 08:52:11.201385392,"[(23, 1), (71, 3), (193, 1), (303, 1), (40, 2)]",8,2023-02-15 10:46:11.201385392
Cust00060,2023-02-15 08:53:00.506791395,"[(69, 2), (98, 4), (94, 2), (34, 1)]",9,2023-02-15 10:42:00.506791395
Cust00061,2023-02-15 08:53:55.218849017,"[(5, 2), (42, 2), (263, 4)]",8,2023-02-15 09:25:55.218849017
Cust00062,2023-02-15 08:55:08.445916130,"[(149, 3), (278, 3)]",6,2023-02-15 09:25:08.445916130
Cust00063,2023-02-15 08:55:22.972475350,"[(193, 2), (171, 4)]",6,2023-02-15 09:55:22.972475350
Cust00064,2023-02-15 08:56:20.507882461,"[(132, 1), (228, 4), (6, 3)]",8,2023-02-15 09:28:20.507882461
Cust00065,2023-02-15 08:59:44.200050123,"[(173, 1), (185, 1), (99, 2)]",4,2023-02-15 09:51:44.200050123
Cust00066,2023-02-15 09:00:07.983318994,"[(3, 1), (271, 3), (93, 3), (155, 3), (31, 3), (236, 1), (24, 2), (168, 4), (173, 3)]",23,2023-02-15 09:57:07.983318994
Cust00067,2023-02-15 09:00:17.891008305,"[(381, 4)]",4,2023-02-15 10:58:17.891008305
Cust00068,2023-02-15 09:05:06.433504580,"[(206, 1), (123, 3), (24, 8)]",12,2023-02-15 09:47:06.433504580
Cust00069,2023-02-15 09:05:19.020137855,"[(214, 2), (9, 1)]",3,2023-02-15 10:25:19.020137855
Cust00070,2023-02-15 09:05:35.814604299,"[(180, 2)]",2,2023-02-15 10:52:35.814604299
Cust00071,2023-02-15 09:07:25.994030564,"[(66, 3), (138, 1), (26, 1)]",5,2023-02-15 10:21:25.994030564
Cust00072,2023-02-15 09:08:45.979753021,"[(273, 4), (121, 3), (181, 4)]",11,2023-02-15 09:40:45.979753021
Cust00073,2023-02-15 09:10:31.396831887,"[(283, 3)]",3,2023-02-15 10:14:31.396831887
Cust00074,2023-02-15 09:10:46.979488715,"[(44, 2), (74, 3), (103, 1), (6, 2)]",8,2023-02-15 10:16:46.979488715
Cust00075,2023-02-15 09:11:51.163291161,"[(110, 4), (50, 4), (31, 3)]",11,2023-02-15 11:10:51.163291161
Cust00076,2023-02-15 09:14:16.717628978,"[(47, 2), (117, 2), (4, 1)]",5,2023-02-15 11:05:16.717628978
Cust00077,2023-02-15 09:14:32.261482942,"[(49, 2), (287, 4), (216, 1)]",7,2023-02-15 10:21:32.261482942
Cust00078,2023-02-15 09:14:45.534688351,"[(87, 2), (89, 3), (234, 2)]",7,2023-02-15 09:51:45.534688351
Cust00079,2023-02-15 09:14:57.852413340,"[(8, 2), (91, 1), (45, 4), (60, 1)]",8,2023-02-15 10:42:57.852413340
Cust00080,2023-02-15 09:15:29.388908827,"[(28, 2), (138, 1), (171, 2)]",5,2023-02-15 10:47:29.388908827
