Order ID,Created Time,Order List,Total Item,Due Time
Cust00001,2023-02-15 08:00:00.045401955,"[(78, 2), (66, 3), (339, 3), (131, 3), (69, 2), (101, 4)]",17,2023-02-15 09:26:00.045401955
Cust00002,2023-02-15 08:01:00.710031260,"[(28, 4), (167, 1), (48, 3)]",8,2023-02-15 09:41:00.710031260
Cust00003,2023-02-15 08:01:04.420614609,"[(42, 3), (6, 2), (248, 4)]",9,2023-02-15 09:40:04.420614609
Cust00004,2023-02-15 08:01:08.150164072,"[(91, 2), (140, 2), (339, 2)]",6,2023-02-15 08:53:08.150164072
Cust00005,2023-02-15 08:01:16.980822387,"[(80, 4), (57, 4), (142, 1), (14, 4)]",13,2023-02-15 09:43:16.980822387
Cust00006,2023-02-15 08:02:11.544326648,"[(114, 3), (129, 1), (149, 5), (72, 1), (32, 3)]",13,2023-02-15 08:51:11.544326648
Cust00007,2023-02-15 08:02:14.787511514,"[(42, 2), (6, 3)]",5,2023-02-15 08:33:14.787511514
Cust00008,2023-02-15 08:02:32.277948485,"[(224, 2)]",2,2023-02-15 09:51:32.277948485
Cust00009,2023-02-15 08:02:48.672451063,"[(74, 1), (36, 4)]",5,2023-02-15 09:49:48.672451063
Cust00010,2023-02-15 08:04:16.214478633,"[(47, 1), (88, 2), (330, 3)]",6,2023-02-15 09:57:16.214478633
Cust00011,2023-02-15 08:04:50.236672191,"[(162, 3), (111, 1)]",4,2023-02-15 09:01:50.236672191
Cust00012,2023-02-15 08:05:01.021564896,"[(125, 2), (11, 4), (260, 7)]",13,2023-02-15 08:48:01.021564896
Cust00013,2023-02-15 08:05:05.614742715,"[(114, 3), (37, 2), (42, 1), (110, 3), (190, 3), (34, 4), (207, 4), (67, 1), (104, 1)]",22,2023-02-15 10:02:05.614742715
Cust00014,2023-02-15 08:05:36.435807281,"[(131, 4), (210, 4)]",8,2023-02-15 09:45:36.435807281
Cust00015,2023-02-15 08:06:10.018211787,"[(233, 1), (54, 3), (131, 3), (39, 9)]",16,2023-02-15 09:40:10.018211787
Cust00016,2023-02-15 08:06:11.648554067,"[(39, 1), (132, 3), (8, 1), (227, 2), (17, 3), (116, 3), (380, 3), (232, 1), (170, 2), (153, 4)]",23,2023-02-15 09:14:11.648554067
Cust00017,2023-02-15 08:07:12.094397866,"[(169, 1), (12, 3)]",4,2023-02-15 09:20:12.094397866
Cust00018,2023-02-15 08:08:11.613228141,"[(174, 2), (120, 3), (18, 1), (190, 1)]",7,2023-02-15 10:00:11.613228141
Cust00019,2023-02-15 08:08:26.719621847,"[(175, 4)]",4,2023-02-15 08:44:26.719621847
Cust00020,2023-02-15 08:10:37.123555703,"[(83, 2), (315, 2), (15, 2), (89, 3)]",9,2023-02-15 09:44:37.123555703
Cust00021,2023-02-15 08:10:37.945482816,"[(171, 4)]",4,2023-02-15 09:01:37.945482816
Cust00022,2023-02-15 08:11:00.063797414,"[(40, 3), (99, 1)]",4,2023-02-15 09:08:00.063797414
Cust00023,2023-02-15 08:11:19.105614369,"[(135, 2), (75, 4), (248, 3), (152, 1)]",10,2023-02-15 09:37:19.105614369
